 	id	imageGFP	imageDsRed	pos	frame	roi_label	GFP	DsRed
1	0	pBGT-AMP-Pulse_xy25_GFP_028.tif	pBGT-AMP-Pulse_xy25_DsRed_028.tif	xy25	028	roi_f28_n0_x446_y404	261.562	151.241
2	1	pBGT-AMP-Pulse_xy25_GFP_028.tif	pBGT-AMP-Pulse_xy25_DsRed_028.tif	xy25	028	roi_f28_n1_x362_y393	199.509	159.546
3	2	pBGT-AMP-Pulse_xy25_GFP_028.tif	pBGT-AMP-Pulse_xy25_DsRed_028.tif	xy25	028	roi_f28_n2_x141_y380	205.223	140.831
4	3	pBGT-AMP-Pulse_xy25_GFP_028.tif	pBGT-AMP-Pulse_xy25_DsRed_028.tif	xy25	028	roi_f28_n3_x423_y383	180.093	152.611
5	4	pBGT-AMP-Pulse_xy25_GFP_028.tif	pBGT-AMP-Pulse_xy25_DsRed_028.tif	xy25	028	roi_f28_n4_x455_y387	264.677	129.579
6	5	pBGT-AMP-Pulse_xy25_GFP_028.tif	pBGT-AMP-Pulse_xy25_DsRed_028.tif	xy25	028	roi_f28_n5_x472_y379	221.247	122.977
7	6	pBGT-AMP-Pulse_xy25_GFP_028.tif	pBGT-AMP-Pulse_xy25_DsRed_028.tif	xy25	028	roi_f28_n6_x351_y378	183.167	152.604
8	7	pBGT-AMP-Pulse_xy25_GFP_028.tif	pBGT-AMP-Pulse_xy25_DsRed_028.tif	xy25	028	roi_f28_n7_x492_y376	225.072	125.246
9	8	pBGT-AMP-Pulse_xy25_GFP_028.tif	pBGT-AMP-Pulse_xy25_DsRed_028.tif	xy25	028	roi_f28_n8_x443_y374	165.978	146.199
10	9	pBGT-AMP-Pulse_xy25_GFP_028.tif	pBGT-AMP-Pulse_xy25_DsRed_028.tif	xy25	028	roi_f28_n9_x379_y377	227.075	147.692
11	10	pBGT-AMP-Pulse_xy25_GFP_028.tif	pBGT-AMP-Pulse_xy25_DsRed_028.tif	xy25	028	roi_f28_n10_x424_y369	190.130	132.831
12	11	pBGT-AMP-Pulse_xy25_GFP_028.tif	pBGT-AMP-Pulse_xy25_DsRed_028.tif	xy25	028	roi_f28_n11_x469_y359	276.150	123.589
