F:\AMNIS_data\pBGT-Bet-Hedging\chromosome\day-1_LB_chromosome\rep-3\C09-noBF.daf
All

Object Number	Area_M01	Area_M02	Area_M04	Aspect Ratio_M01	Aspect Ratio_M02	Aspect Ratio_M04	Gradient RMS_M01_Ch01	Gradient RMS_M02_Ch02	Gradient RMS_M04_Ch04	Intensity_MC_Ch02
0	0	6.55555555555555	0	0	0.733007158161657	0	0	41.292886485333	0	876.556034482758
1	0	12.1111111111111	0	0	0.500776541512828	0	0	37.1674519021082	0	1451.11824324324
2	0	13	0	0	0.787139776737321	0	0	33.4531497808443	0	1868.9423076923
3	0	9.33333333333333	0	0	0.532137695874571	0	0	40.4734296920559	0	1173.85185185185
4	0	8.77777777777778	0	0	0.604983013776294	0	0	38.3053690840339	0	1382.88461538462
5	0	9.66666666666667	0	0	0.715828975739275	0	0	38.7013425683588	0	1377.92592592593
6	0	8.88888888888889	0	0	0.75373681781647	0	0	40.000494752531	0	1338.53571428571
7	0	6.55555555555555	0	0	0.535828506885895	0	0	41.4238105099148	0	912.196428571428
8	0	12.8888888888889	0	0	0.768711339071112	0	0	36.1495682440786	0	2381.14705882352
9	0	7.55555555555555	0	0	0.679432768927092	0	0	37.6172037156355	0	1102.975
10	0	6.44444444444444	0	0	0.832348222611368	0	0	42.6342113408948	0	864.159482758619
11	0	14	0	0	0.690352174255848	0	0	34.4710547249489	0	3735.75892857143
12	0	5.55555555555555	0	0	0.781440522421229	0	0	44.0142783921647	0	624.03125
13	0	15.4444444444444	0	0	0.543713284203532	0	0	34.9927524336528	0	1931.44827586207
14	0	8.11111111111111	0	0	0.593657762874737	0	0	40.8441731470054	0	979
15	0	7	0	0	0.836657905180877	0	0	40.6825388608352	0	704.778846153846
16	0	8.44444444444444	0	0	0.717104875932717	0	0	40.7968055849225	0	921.814102564101
17	0	4.22222222222222	0	0	0.845466113857213	0	0	50.4939240878266	0	768.021739130436
18	0	15.1111111111111	0	0	0.387537972570737	0	0	36.3487299142074	0	2541.475
19	0	6	0	0	0.741786928179046	0	0	42.5222133107941	0	705.134615384615
20	0	8.33333333333333	0	0	0.578414664862238	0	0	42.2447542519454	0	1213.09868421053
21	0	4.88888888888889	0	0	0.637357669438742	0	0	43.0902844999176	0	676.624999999999
22	0	9.22222222222222	0	0	0.595081634279971	0	0	39.4427018366203	0	1098.16935483871
23	0	17.5555555555556	0	0	0.672671347669353	0	0	31.212607464664	0	4466.46323529412
24	0	6.22222222222222	0	0	0.859071716824279	0	0	40.7905759142375	0	649.674107142858
25	0	7	0	0	0.679909844224415	0	0	41.2129916267766	0	946.080357142855
