F:\AMNIS_data\pBGT-Bet-Hedging\chromosome\day-1_LB_chromosome\rep-3\C04-noBF.daf
All

Object Number	Area_M01	Area_M02	Area_M04	Aspect Ratio_M01	Aspect Ratio_M02	Aspect Ratio_M04	Gradient RMS_M01_Ch01	Gradient RMS_M02_Ch02	Gradient RMS_M04_Ch04	Intensity_MC_Ch02
0	0	5.11111111111111	0	0	0.843486727463617	0	0	46.6929976857882	0	685.839285714287
1	0	6	0	0	0.648312881465695	0	0	42.345007278853	0	832.187500000001
2	0	6.77777777777778	0	0	0.579300120374993	0	0	44.5631106151802	0	1040.2196969697
3	0	5.33333333333333	0	0	0.876829589033769	0	0	50.4848505324167	0	889.96739130435
4	0	5.66666666666667	0	0	0.938836706829274	0	0	44.3098472389754	0	724.953703703702
5	0	5.66666666666667	0	0	0.813211642647201	0	0	43.6956359769165	0	766.83653846154
6	0	21.3333333333333	0	0	0.448588165378874	0	0	32.1492431265334	0	3782.39189189188
7	0	7.88888888888889	0	0	0.474606136867588	0	0	39.3319782321701	0	1118.42857142857
8	0	6.33333333333333	0	0	0.964138326565243	0	0	41.8545008727566	0	931.629629629629
9	0	6.88888888888889	0	0	0.916497306214411	0	0	40.7671838751063	0	960.788043478261
10	0	5.77777777777778	0	0	0.720781894388932	0	0	43.9814984562201	0	694.5390625
11	0	5.11111111111111	0	0	0.864193149917573	0	0	46.8285873605805	0	723.011904761904
12	0	9.22222222222222	0	0	0.976507776962508	0	0	37.3653003253525	0	1540.07142857143
13	0	11.6666666666667	0	0	0.460958018891369	0	0	39.3765177160384	0	1494.16379310345
14	0	18.7777777777778	0	0	0.531711557567569	0	0	32.9776392617634	0	2644.91891891892
15	0	6.77777777777778	0	0	0.930880818994077	0	0	44.8523173010619	0	1103.32608695652
16	0	8.44444444444444	0	0	0.66832073911534	0	0	37.0801279357808	0	1294.8125
17	0	7	0	0	0.585968111443371	0	0	45.8574175772367	0	936.068965517247
18	0	12.7777777777778	0	0	0.799839889971044	0	0	34.9763426996252	0	1805.86637931035
19	0	9.77777777777778	0	0	0.866927974018381	0	0	39.481719681721	0	1181.8875
20	0	8.11111111111111	0	0	0.669741015751547	0	0	35.0175269242148	0	1127
