F:\AMNIS_data\pBGT-Bet-Hedging\chromosome\day-1_LB_chromosome\rep-1\A04-noBF.daf
All

Object Number	Area_M01	Area_M02	Area_M04	Aspect Ratio_M01	Aspect Ratio_M02	Aspect Ratio_M04	Gradient RMS_M01_Ch01	Gradient RMS_M02_Ch02	Gradient RMS_M04_Ch04	Intensity_MC_Ch02
0	0	9.88888888888889	0	0	0.507674315954496	0	0	39.952447208486	0	1358.91810344828
1	0	6.88888888888889	0	0	0.685673070789259	0	0	41.2904199341296	0	1316.01102941177
2	0	6.77777777777778	0	0	0.704627900050564	0	0	46.5847815717846	0	1279.39285714286
3	0	7.55555555555555	0	0	0.574764418525634	0	0	36.4060262019158	0	957.080000000005
4	0	6.44444444444444	0	0	0.850113875869185	0	0	42.2338677740376	0	960.043478260868
5	0	8.44444444444444	0	0	0.773605696760227	0	0	39.7894467934008	0	1187.16666666667
6	0	4.66666666666667	0	0	0.949089024567232	0	0	38.742044444802	0	848.056818181819
7	0	9.88888888888889	0	0	0.498472255484863	0	0	41.4175015179183	0	1389.20357142858
8	0	13	0	0	0.389878660339402	0	0	38.4657634201495	0	1895.57094594594
9	0	9.44444444444444	0	0	0.55648937113286	0	0	37.7533279202395	0	1386.25925925926
10	0	5.44444444444444	0	0	0.850549452373769	0	0	46.6393927672537	0	815.21875
11	0	8.44444444444444	0	0	0.527210462954172	0	0	40.5588755841381	0	1139.54861111111
12	0	7.77777777777778	0	0	0.76888667693284	0	0	42.0503351994463	0	1056.93103448276
13	0	11.4444444444444	0	0	0.75207762364359	0	0	35.6826954053422	0	1675.81402439025
14	0	9.22222222222222	0	0	0.505839570251784	0	0	39.6151000337105	0	1271.32432432432
15	0	7.77777777777778	0	0	0.568169601924747	0	0	42.564285402025	0	1160.79779411765
16	0	9	0	0	0.62399359931525	0	0	37.4431965794443	0	1233.42803030303
17	0	3.66666666666667	0	0	0.931891116296093	0	0	48.5859938284353	0	566.821428571428
18	0	7.11111111111111	0	0	0.664421859616039	0	0	39.63852124692	0	824.47058823529
19	0	11.4444444444444	0	0	0.310327375015199	0	0	40.8040541000441	0	1730.41319444445
20	0	8.88888888888889	0	0	0.511117013530244	0	0	38.8248906265258	0	1155.48928571429
21	0	7.66666666666667	0	0	0.456885827400606	0	0	37.5689720148948	0	1240.91304347826
22	0	6.77777777777778	0	0	0.560541710450433	0	0	44.8061798806733	0	1149.85714285714
23	0	6.33333333333333	0	0	0.702997623150348	0	0	44.4202949829127	0	1265.19097222222
24	0	9.77777777777778	0	0	0.547601038484524	0	0	41.5876780660165	0	1979.69256756756
25	0	10.7777777777778	0	0	0.443542404448906	0	0	37.3480141654824	0	1533.00000000001
26	0	6.77777777777778	0	0	0.836409009573406	0	0	40.837838223939	0	877.510869565218
27	0	10.7777777777778	0	0	0.527774646083466	0	0	37.3194808745824	0	1643.73333333333
28	0	5.88888888888889	0	0	0.78470797672875	0	0	45.9345651871306	0	1037.625
29	0	7.66666666666667	0	0	0.717886834408341	0	0	41.2602740903841	0	1209.31034482759
30	0	11	0	0	0.592351821988759	0	0	36.7821411789686	0	1688.375
31	0	4.44444444444444	0	0	0.697655783336196	0	0	47.4969707363233	0	614
32	0	4.77777777777778	0	0	0.997941244154046	0	0	50.0456435170439	0	744.541666666666
33	0	11.2222222222222	0	0	0.572406025582824	0	0	38.3586748376015	0	1575.88888888888
34	0	13.6666666666667	0	0	0.336543712695756	0	0	38.9950762789922	0	1849.56756756756
35	0	4.66666666666667	0	0	0.687062058272907	0	0	42.3010417255367	0	770.884615384615
36	0	7.55555555555555	0	0	0.818203582646073	0	0	41.2034401227826	0	1240.3275862069
37	0	6.88888888888889	0	0	0.727206434310298	0	0	42.9824970904357	0	873.259259259258
38	0	0.888888888888889	0	0	0	0	0	0	0	210.2
39	0	4.77777777777778	0	0	0.600177947775219	0	0	42.5948808436047	0	1022
40	0	7.22222222222222	0	0	0.632722804885757	0	0	38.0427871332832	0	1082.9698275862
41	0	10.4444444444444	0	0	0.405623689969596	0	0	41.6634680570302	0	1759.39705882353
42	0	5.44444444444444	0	0	0.884667955170059	0	0	42.3809788451735	0	750.750000000001
43	0	5.77777777777778	0	0	0.941794730345953	0	0	39.5361509103791	0	779.5
44	0	7.22222222222222	0	0	0.645900192703553	0	0	41.771254741813	0	944.845588235296
45	0	4.88888888888889	0	0	0.748718451222107	0	0	47.3764113338405	0	854.615384615383
46	0	8.44444444444444	0	0	0.554783786855786	0	0	43.2274948252415	0	1159.44485294118
