F:\AMNIS_data\190724\2-amp\data\b06_12.daf
All

Object Number	Area_M01	Area_M02	Aspect Ratio_M01	Aspect Ratio_M02	Gradient RMS_M01_Ch01	Gradient RMS_M02_Ch02	Intensity_MC_Ch01	Intensity_MC_Ch02
0	23.6666666666667	18.8888888888889	0.591584063113071	0.577863412391577	70.5746413071995	37.5817201988991	1346.99137931035	42001.6124999999
1	13	6.88888888888889	0.723640746136939	0.693916532766951	73.9685119379948	41.4733302017923	-124.249999999995	1082.25
2	18.8888888888889	12.3333333333333	0.609906586541738	0.535049120932244	73.1247853613174	39.7437390305503	241.239999999994	7889.35353535351
3	14	8.55555555555555	0.711193364811238	0.590216539232111	75.3944422934615	46.6399840321492	77.5221238938113	11887.0172413793
4	27.1111111111111	20.6666666666667	0.594522791312655	0.614967262631516	66.6476072339519	33.6199315226435	1552.24596774194	61084.3346774198
5	15.3333333333333	10.2222222222222	0.497203253464888	0.457446392592393	75.9023201559908	46.2859540768561	616.947115384608	26058.875
6	21.6666666666667	17.5555555555556	0.835372326216404	0.646832711555838	68.1674799158956	37.7951044802095	1300.6015625	53814.5
7	24.2222222222222	19.4444444444444	0.70198898119926	0.704510407440669	67.9932980407984	29.8010783677724	321.431451612907	11518.2217741935
8	23.5555555555556	21.8888888888889	0.499131930033981	0.551168217386518	69.3791021131809	36.70607971285	1787.17857142859	59484.5357142861
9	10.1111111111111	12.5555555555556	0.948141899984232	0.982319086175179	73.1694830948597	47.0929949225388	703.73706896551	31921.426724138
10	26.3333333333333	20.8888888888889	0.616861750955442	0.578880183934644	66.698147789963	35.0564428816835	1130.53125	43550.453125
11	16.1111111111111	12.4444444444444	0.507885793155148	0.573370604447959	73.5071566426592	45.2557444460506	709.774999999997	37899.7454545455
12	25	15.5555555555556	0.534701683776077	0.672308522045149	68.9315935832649	35.1531388361366	663.637500000009	12300.7375
13	20.4444444444444	11.1111111111111	0.846772510396011	0.866692836542817	66.7502205719598	40.9161129676335	399.693693693702	6486
14	18.5555555555556	14.7777777777778	0.721555005437499	0.667786294348776	67.0309067735136	36.2210414037164	755.409523809527	30425.2276785715
15	19.4444444444444	10.2222222222222	0.908133672561927	0.750308932057775	67.1552820638614	42.4909158959508	358.46875	19998.65625
16	32.2222222222222	26.3333333333333	0.740516662267816	0.800640155169305	70.1723125390908	25.50710229222	722.90625	31149.78125
17	23.7777777777778	15.4444444444444	0.627308566169636	0.599576584222323	71.9755808096649	37.6020781292127	544.475000000004	16775.5499999999
18	17.7777777777778	11.5555555555556	0.741383362865882	0.740160024091435	69.0734540638921	39.853350546547	462.73828125	8808.30859375
