 	id	imageGFP	imageDsRed	pos	frame	roi_label	GFP	DsRed
1	0	pBGT-AMP-Pulse_xy03_GFP_039.tif	pBGT-AMP-Pulse_xy03_DsRed_039.tif	xy03	039	roi_f39_n0_x201_y404	148.667	100.722
2	1	pBGT-AMP-Pulse_xy03_GFP_039.tif	pBGT-AMP-Pulse_xy03_DsRed_039.tif	xy03	039	roi_f39_n1_x453_y391	189.296	100.435
3	2	pBGT-AMP-Pulse_xy03_GFP_039.tif	pBGT-AMP-Pulse_xy03_DsRed_039.tif	xy03	039	roi_f39_n2_x469_y389	172.456	100.656
4	3	pBGT-AMP-Pulse_xy03_GFP_039.tif	pBGT-AMP-Pulse_xy03_DsRed_039.tif	xy03	039	roi_f39_n3_x265_y375	158.284	100.375
5	4	pBGT-AMP-Pulse_xy03_GFP_039.tif	pBGT-AMP-Pulse_xy03_DsRed_039.tif	xy03	039	roi_f39_n4_x490_y378	153.447	99.914
6	5	pBGT-AMP-Pulse_xy03_GFP_039.tif	pBGT-AMP-Pulse_xy03_DsRed_039.tif	xy03	039	roi_f39_n5_x280_y375	153.578	100.494
7	6	pBGT-AMP-Pulse_xy03_GFP_039.tif	pBGT-AMP-Pulse_xy03_DsRed_039.tif	xy03	039	roi_f39_n6_x369_y380	199.953	98.928
8	7	pBGT-AMP-Pulse_xy03_GFP_039.tif	pBGT-AMP-Pulse_xy03_DsRed_039.tif	xy03	039	roi_f39_n7_x397_y382	166.692	99.856
9	8	pBGT-AMP-Pulse_xy03_GFP_039.tif	pBGT-AMP-Pulse_xy03_DsRed_039.tif	xy03	039	roi_f39_n8_x446_y375	200.041	101.041
10	9	pBGT-AMP-Pulse_xy03_GFP_039.tif	pBGT-AMP-Pulse_xy03_DsRed_039.tif	xy03	039	roi_f39_n9_x433_y374	195.123	99.890
11	10	pBGT-AMP-Pulse_xy03_GFP_039.tif	pBGT-AMP-Pulse_xy03_DsRed_039.tif	xy03	039	roi_f39_n10_x450_y366	178.387	100.216
12	11	pBGT-AMP-Pulse_xy03_GFP_039.tif	pBGT-AMP-Pulse_xy03_DsRed_039.tif	xy03	039	roi_f39_n11_x460_y363	170.796	100.027
13	12	pBGT-AMP-Pulse_xy03_GFP_039.tif	pBGT-AMP-Pulse_xy03_DsRed_039.tif	xy03	039	roi_f39_n12_x273_y365	162.223	100.068
14	13	pBGT-AMP-Pulse_xy03_GFP_039.tif	pBGT-AMP-Pulse_xy03_DsRed_039.tif	xy03	039	roi_f39_n13_x371_y358	159.291	100.371
15	14	pBGT-AMP-Pulse_xy03_GFP_039.tif	pBGT-AMP-Pulse_xy03_DsRed_039.tif	xy03	039	roi_f39_n14_x163_y350	191.193	100.053
16	15	pBGT-AMP-Pulse_xy03_GFP_039.tif	pBGT-AMP-Pulse_xy03_DsRed_039.tif	xy03	039	roi_f39_n15_x481_y347	174.435	99.803
17	16	pBGT-AMP-Pulse_xy03_GFP_039.tif	pBGT-AMP-Pulse_xy03_DsRed_039.tif	xy03	039	roi_f39_n16_x140_y350	149.827	99.207
18	17	pBGT-AMP-Pulse_xy03_GFP_039.tif	pBGT-AMP-Pulse_xy03_DsRed_039.tif	xy03	039	roi_f39_n17_x179_y351	159.336	99.575
19	18	pBGT-AMP-Pulse_xy03_GFP_039.tif	pBGT-AMP-Pulse_xy03_DsRed_039.tif	xy03	039	roi_f39_n18_x468_y336	178.468	100.714
20	19	pBGT-AMP-Pulse_xy03_GFP_039.tif	pBGT-AMP-Pulse_xy03_DsRed_039.tif	xy03	039	roi_f39_n19_x448_y335	194.801	101.801
21	20	pBGT-AMP-Pulse_xy03_GFP_039.tif	pBGT-AMP-Pulse_xy03_DsRed_039.tif	xy03	039	roi_f39_n20_x371_y337	245.841	99.025
22	21	pBGT-AMP-Pulse_xy03_GFP_039.tif	pBGT-AMP-Pulse_xy03_DsRed_039.tif	xy03	039	roi_f39_n21_x417_y339	183.866	100.647
23	22	pBGT-AMP-Pulse_xy03_GFP_039.tif	pBGT-AMP-Pulse_xy03_DsRed_039.tif	xy03	039	roi_f39_n22_x339_y334	198.740	100.544
24	23	pBGT-AMP-Pulse_xy03_GFP_039.tif	pBGT-AMP-Pulse_xy03_DsRed_039.tif	xy03	039	roi_f39_n23_x457_y332	201.263	100.702
25	24	pBGT-AMP-Pulse_xy03_GFP_039.tif	pBGT-AMP-Pulse_xy03_DsRed_039.tif	xy03	039	roi_f39_n24_x305_y335	185.129	99.863
26	25	pBGT-AMP-Pulse_xy03_GFP_039.tif	pBGT-AMP-Pulse_xy03_DsRed_039.tif	xy03	039	roi_f39_n25_x169_y321	195.109	100.069
27	26	pBGT-AMP-Pulse_xy03_GFP_039.tif	pBGT-AMP-Pulse_xy03_DsRed_039.tif	xy03	039	roi_f39_n26_x351_y321	257.316	99.449
28	27	pBGT-AMP-Pulse_xy03_GFP_039.tif	pBGT-AMP-Pulse_xy03_DsRed_039.tif	xy03	039	roi_f39_n27_x422_y321	165.152	100.804
29	28	pBGT-AMP-Pulse_xy03_GFP_039.tif	pBGT-AMP-Pulse_xy03_DsRed_039.tif	xy03	039	roi_f39_n28_x271_y306	160.228	99.823
30	29	pBGT-AMP-Pulse_xy03_GFP_039.tif	pBGT-AMP-Pulse_xy03_DsRed_039.tif	xy03	039	roi_f39_n29_x378_y322	259.849	98.839
31	30	pBGT-AMP-Pulse_xy03_GFP_039.tif	pBGT-AMP-Pulse_xy03_DsRed_039.tif	xy03	039	roi_f39_n30_x485_y315	151.205	100.205
32	31	pBGT-AMP-Pulse_xy03_GFP_039.tif	pBGT-AMP-Pulse_xy03_DsRed_039.tif	xy03	039	roi_f39_n31_x440_y316	176.309	100.309
33	32	pBGT-AMP-Pulse_xy03_GFP_039.tif	pBGT-AMP-Pulse_xy03_DsRed_039.tif	xy03	039	roi_f39_n32_x450_y309	197.707	99.955
34	33	pBGT-AMP-Pulse_xy03_GFP_039.tif	pBGT-AMP-Pulse_xy03_DsRed_039.tif	xy03	039	roi_f39_n33_x427_y311	177.486	99.986
35	34	pBGT-AMP-Pulse_xy03_GFP_039.tif	pBGT-AMP-Pulse_xy03_DsRed_039.tif	xy03	039	roi_f39_n34_x347_y304	199.821	100.321
36	35	pBGT-AMP-Pulse_xy03_GFP_039.tif	pBGT-AMP-Pulse_xy03_DsRed_039.tif	xy03	039	roi_f39_n35_x474_y301	186.932	99.897
37	36	pBGT-AMP-Pulse_xy03_GFP_039.tif	pBGT-AMP-Pulse_xy03_DsRed_039.tif	xy03	039	roi_f39_n36_x295_y285	152.587	100.434
38	37	pBGT-AMP-Pulse_xy03_GFP_039.tif	pBGT-AMP-Pulse_xy03_DsRed_039.tif	xy03	039	roi_f39_n37_x484_y298	182.965	99.648
39	38	pBGT-AMP-Pulse_xy03_GFP_039.tif	pBGT-AMP-Pulse_xy03_DsRed_039.tif	xy03	039	roi_f39_n38_x401_y293	266.688	99.297
40	39	pBGT-AMP-Pulse_xy03_GFP_039.tif	pBGT-AMP-Pulse_xy03_DsRed_039.tif	xy03	039	roi_f39_n39_x419_y287	193.579	99.743
41	40	pBGT-AMP-Pulse_xy03_GFP_039.tif	pBGT-AMP-Pulse_xy03_DsRed_039.tif	xy03	039	roi_f39_n40_x333_y294	182.069	99.889
42	41	pBGT-AMP-Pulse_xy03_GFP_039.tif	pBGT-AMP-Pulse_xy03_DsRed_039.tif	xy03	039	roi_f39_n41_x344_y292	249.631	99.354
43	42	pBGT-AMP-Pulse_xy03_GFP_039.tif	pBGT-AMP-Pulse_xy03_DsRed_039.tif	xy03	039	roi_f39_n42_x437_y283	255.008	98.439
44	43	pBGT-AMP-Pulse_xy03_GFP_039.tif	pBGT-AMP-Pulse_xy03_DsRed_039.tif	xy03	039	roi_f39_n43_x216_y281	165.800	99.781
45	44	pBGT-AMP-Pulse_xy03_GFP_039.tif	pBGT-AMP-Pulse_xy03_DsRed_039.tif	xy03	039	roi_f39_n44_x410_y282	204.387	100.151
46	45	pBGT-AMP-Pulse_xy03_GFP_039.tif	pBGT-AMP-Pulse_xy03_DsRed_039.tif	xy03	039	roi_f39_n45_x147_y285	146.921	99.600
47	46	pBGT-AMP-Pulse_xy03_GFP_039.tif	pBGT-AMP-Pulse_xy03_DsRed_039.tif	xy03	039	roi_f39_n46_x372_y288	250.262	99.571
48	47	pBGT-AMP-Pulse_xy03_GFP_039.tif	pBGT-AMP-Pulse_xy03_DsRed_039.tif	xy03	039	roi_f39_n47_x476_y279	168.347	100.127
