F:\AMNIS_data\190724\3-lb\data\d12_1.daf
All

Object Number	Area_M01	Area_M02	Aspect Ratio_M01	Aspect Ratio_M02	Gradient RMS_M01_Ch01	Gradient RMS_M02_Ch02	Intensity_MC_Ch01	Intensity_MC_Ch02
0	27.2222222222222	13.8888888888889	0.58775152611165	0.54562643682031	71.8192827500472	46.4297215667173	1336.02272727273	48974.8068181816
1	13.6666666666667	11.4444444444444	0.60038488405843	0.585318077238074	74.3147278602432	46.7084108344433	812.407407407403	31472.4074074074
2	21.7777777777778	21	0.454274427387166	0.628088793722837	66.9607990885684	35.5576641091171	1631.38749999999	69001.0125
3	20	13.3333333333333	0.756366571263863	0.713898667596819	68.3059941477106	34.1585493433759	650.499999999997	23439.4999999999
4	20.4444444444444	12.7777777777778	0.709235718813906	0.643193451992033	70.6300153146158	40.0447528440394	624.599999999998	23542.8000000001
5	19.6666666666667	19.2222222222222	0.455223470304242	0.504910287591434	72.7386624166776	44.776931253904	1909.015625	86211.6953125
6	12.5555555555556	9.33333333333333	0.893482108443394	0.923426605839569	68.2582516526514	43.9036023423196	269.88888888889	11226.0370370371
7	17.1111111111111	52.7777777777778	0.711098835832905	0.971724951756761	69.2729436853568	20.325776012914	473.828571428558	16838.6392857141
8	11.8888888888889	7.55555555555555	0.780027259243407	0.782930274213046	71.5230758807063	46.3344146692815	422.51315789473	16385.8947368421
9	26.2222222222222	19.5555555555556	0.609616225244034	0.604613596771602	67.5426147026967	32.6860520099311	760.903225806457	32885
10	15.1111111111111	11.6666666666667	0.836531619379234	0.880125031012834	69.8631114577431	41.0978532945663	-118.434210526313	8474.17105263156
11	14.5555555555556	9.88888888888889	0.923410058268288	0.859053001189047	68.6708010331389	41.922392805167	451.009615384618	18321.2211538461
12	14.5555555555556	11	0.930613007353523	0.953765350766831	69.542902770178	40.4603737008794	551.576923076914	23008.173076923
13	30.7777777777778	9.11111111111111	0.484586878020586	0.82266769807276	71.7390013802167	44.1674451323188	86.4074074073951	13572.2407407408
14	17.3333333333333	12.8888888888889	0.805548887706872	0.802310476069348	66.7858489486461	37.5500357551339	616.833333333325	25607.7844827586
15	20.7777777777778	46.2222222222222	0.642703690330285	0.968749451800157	66.9144678660845	18.5859737363256	1287.6940789474	39925.799342105
16	14.2222222222222	10	0.569590705955321	0.533004628910889	73.522363392772	45.6026072941685	643.724999999997	32023.225
17	15.4444444444444	11.7777777777778	0.568454688772303	0.533523559852369	75.0077665648077	46.62675757783	800.776785714282	32362.7991071429
18	13.5555555555556	11.1111111111111	0.728505129096228	0.67163459998116	73.6958697238217	46.1415618804586	961.142857142861	31065.4285714285
19	12.3333333333333	10.2222222222222	0.89706327496226	0.903140709996275	69.0043078279842	41.2852794909966	466.559999999998	18226.16
20	15.7777777777778	10.1111111111111	0.866015995260155	0.856678861558853	70.5847204329524	45.0243747887334	768.500000000004	25303.7500000001
21	19.7777777777778	17.7777777777778	0.595797794291507	0.618847456350865	68.3424576066974	34.1721813475918	567.387931034477	30321.7327586206
22	14.4444444444444	9.44444444444444	0.56215016625158	0.549974170722327	73.9089454029867	45.730968403794	540.5	24561.517857143
23	18.7777777777778	15	0.593301706757837	0.624905510368145	71.3567740710584	39.2407640509084	956.849137931043	41672.9525862068
24	22	17.3333333333333	0.735651804507847	0.724338712055169	66.8414962483738	34.4023322872239	448.187499999995	23470.0625
25	14.4444444444444	12.2222222222222	0.633630139640574	0.621093775085155	74.1100484275444	45.7012867048728	911.375000000002	37669.5833333333
26	13.7777777777778	10.5555555555556	0.557248583707688	0.565350661257645	74.184012001518	46.3934721819463	675.416666666668	24809.125
27	20.4444444444444	13.8888888888889	0.615994419821912	0.619460285603164	71.035888710561	38.3403593284635	520.833333333336	20990.1250000001
28	17.2222222222222	15.1111111111111	0.593812381953976	0.61017229500524	70.4842617584816	40.2229879966907	1259.95000000001	46633.875
29	10.1111111111111	11.5555555555556	0.84829666322048	0.827445153848436	74.7219928934703	47.920460452519	802.895161290329	35975.2096774193
30	22	16.1111111111111	0.552929825766529	0.540106724868745	73.3241600299866	44.5101116491668	965.30000000001	39160.1375
31	32.7777777777778	8.66666666666667	0.564023589769147	0.853334902314954	67.738739666188	49.7658148152754	459.647058823527	21566.75
32	16.4444444444444	13.4444444444444	0.689697679949672	0.704617907535848	69.4417661748923	38.0074865080524	633.907407407406	34535.4814814814
33	21.5555555555556	15.2222222222222	0.753734547854028	0.635143656672474	67.1856568717289	35.2239506340184	714.968749999993	25370.3437499998
34	27.7777777777778	11.8888888888889	0.643631815370805	0.829240916029255	66.684981880312	40.5490949935457	1541.2972972973	29622.3636363635
35	21	13.7777777777778	0.682311473794808	0.646728062663348	69.3584230438261	38.3213507659426	770.737903225797	27367.6411290321
