id	imageGFP	imageDsRed	pos	frame	roi_label	GFP	DsRed	Norm_GFP	Norm_Red
0	MGGT-AMP-Pulse_xy06_GFP_029.tif	MGGT-AMP-Pulse_xy06_DsRed_029.tif	xy06	29	roi_f29_n0_x147_y357	121.006	108.508	0.9911802315955519	1.0071270895599813
1	MGGT-AMP-Pulse_xy06_GFP_029.tif	MGGT-AMP-Pulse_xy06_DsRed_029.tif	xy06	29	roi_f29_n1_x474_y355	123.214	107.393	1.009266326097998	0.9967781134028374
2	MGGT-AMP-Pulse_xy06_GFP_029.tif	MGGT-AMP-Pulse_xy06_DsRed_029.tif	xy06	29	roi_f29_n2_x426_y358	122.493	107.351	1.0033604954203423	0.9963882864982633
3	MGGT-AMP-Pulse_xy06_GFP_029.tif	MGGT-AMP-Pulse_xy06_DsRed_029.tif	xy06	29	roi_f29_n3_x454_y354	122.387	107.405	1.0024922318255691	0.99688949251843
4	MGGT-AMP-Pulse_xy06_GFP_029.tif	MGGT-AMP-Pulse_xy06_DsRed_029.tif	xy06	29	roi_f29_n4_x444_y354	122.007	107.32	0.999379588749967	0.9961005571163157
5	MGGT-AMP-Pulse_xy06_GFP_029.tif	MGGT-AMP-Pulse_xy06_DsRed_029.tif	xy06	29	roi_f29_n5_x294_y359	121.944	107.981	0.998863545292696	1.0022356900668739
6	MGGT-AMP-Pulse_xy06_GFP_029.tif	MGGT-AMP-Pulse_xy06_DsRed_029.tif	xy06	29	roi_f29_n6_x482_y352	121.94	107.491	0.9988307806287423	0.99768770951351
7	MGGT-AMP-Pulse_xy06_GFP_029.tif	MGGT-AMP-Pulse_xy06_DsRed_029.tif	xy06	29	roi_f29_n7_x432_y351	121.32	107.204	0.9937522577159178	0.9950238923322541
8	MGGT-AMP-Pulse_xy06_GFP_029.tif	MGGT-AMP-Pulse_xy06_DsRed_029.tif	xy06	29	roi_f29_n8_x383_y351	123.24	107.46	1.009479296413697	0.9973999801315625
9	MGGT-AMP-Pulse_xy06_GFP_029.tif	MGGT-AMP-Pulse_xy06_DsRed_029.tif	xy06	29	roi_f29_n9_x343_y347	121.657	107.219	0.9965126806540175	0.9951631162267448
10	MGGT-AMP-Pulse_xy06_GFP_029.tif	MGGT-AMP-Pulse_xy06_DsRed_029.tif	xy06	29	roi_f29_n10_x464_y351	122.733	107.444	1.0053263752575647	0.9972514746441058
11	MGGT-AMP-Pulse_xy06_GFP_029.tif	MGGT-AMP-Pulse_xy06_DsRed_029.tif	xy06	29	roi_f29_n11_x356_y347	122.484	107.069	1.0032867749264465	0.9937708772818377
12	MGGT-AMP-Pulse_xy06_GFP_029.tif	MGGT-AMP-Pulse_xy06_DsRed_029.tif	xy06	29	roi_f29_n12_x317_y344	121.931	107.414	0.9987570601348466	0.9969730268551243
13	MGGT-AMP-Pulse_xy06_GFP_029.tif	MGGT-AMP-Pulse_xy06_DsRed_029.tif	xy06	29	roi_f29_n13_x331_y345	122.171	107.244	1.000722939972069	0.9953951560508961
14	MGGT-AMP-Pulse_xy06_GFP_029.tif	MGGT-AMP-Pulse_xy06_DsRed_029.tif	xy06	29	roi_f29_n14_x366_y343	122.54	107.151	1.0037454802217984	0.9945319679050536
15	MGGT-AMP-Pulse_xy06_GFP_029.tif	MGGT-AMP-Pulse_xy06_DsRed_029.tif	xy06	29	roi_f29_n15_x404_y346	121.659	107.159	0.9965290629859945	0.994606220648782
16	MGGT-AMP-Pulse_xy06_GFP_029.tif	MGGT-AMP-Pulse_xy06_DsRed_029.tif	xy06	29	roi_f29_n16_x390_y340	121.451	107.5	0.9948253004604017	0.9977712438502045
17	MGGT-AMP-Pulse_xy06_GFP_029.tif	MGGT-AMP-Pulse_xy06_DsRed_029.tif	xy06	29	roi_f29_n17_x410_y338	121.477	107.174	0.9950382707761009	0.9947454445432728
18	MGGT-AMP-Pulse_xy06_GFP_029.tif	MGGT-AMP-Pulse_xy06_DsRed_029.tif	xy06	29	roi_f29_n18_x465_y327	123.412	107.22	1.0108881769637064	0.9951723978197109
19	MGGT-AMP-Pulse_xy06_GFP_029.tif	MGGT-AMP-Pulse_xy06_DsRed_029.tif	xy06	29	roi_f29_n19_x415_y319	122.586	107.315	1.004122273857266	0.9960541491514855
20	MGGT-AMP-Pulse_xy06_GFP_029.tif	MGGT-AMP-Pulse_xy06_DsRed_029.tif	xy06	29	roi_f29_n20_x368_y322	123.811	107.184	1.0141564521930886	0.9948382604729332
21	MGGT-AMP-Pulse_xy06_GFP_029.tif	MGGT-AMP-Pulse_xy06_DsRed_029.tif	xy06	29	roi_f29_n21_x263_y305	121.56	108.068	0.9957181375531403	1.00304318865492
