 	id	imageGFP	imageDsRed	pos	frame	roi_label	GFP	DsRed
1	0	pBGT-AMP-Pulse_xy41_GFP_040.tif	pBGT-AMP-Pulse_xy41_DsRed_040.tif	xy41	040	roi_f40_n0_x401_y394	307.782	100.638
2	1	pBGT-AMP-Pulse_xy41_GFP_040.tif	pBGT-AMP-Pulse_xy41_DsRed_040.tif	xy41	040	roi_f40_n1_x268_y372	172.004	101.787
3	2	pBGT-AMP-Pulse_xy41_GFP_040.tif	pBGT-AMP-Pulse_xy41_DsRed_040.tif	xy41	040	roi_f40_n2_x396_y373	351.092	99.940
4	3	pBGT-AMP-Pulse_xy41_GFP_040.tif	pBGT-AMP-Pulse_xy41_DsRed_040.tif	xy41	040	roi_f40_n3_x379_y368	344.794	98.994
5	4	pBGT-AMP-Pulse_xy41_GFP_040.tif	pBGT-AMP-Pulse_xy41_DsRed_040.tif	xy41	040	roi_f40_n4_x138_y368	159.129	100.687
6	5	pBGT-AMP-Pulse_xy41_GFP_040.tif	pBGT-AMP-Pulse_xy41_DsRed_040.tif	xy41	040	roi_f40_n5_x156_y365	210.874	100.276
7	6	pBGT-AMP-Pulse_xy41_GFP_040.tif	pBGT-AMP-Pulse_xy41_DsRed_040.tif	xy41	040	roi_f40_n6_x363_y363	273.231	98.950
8	7	pBGT-AMP-Pulse_xy41_GFP_040.tif	pBGT-AMP-Pulse_xy41_DsRed_040.tif	xy41	040	roi_f40_n7_x345_y351	273.564	99.056
9	8	pBGT-AMP-Pulse_xy41_GFP_040.tif	pBGT-AMP-Pulse_xy41_DsRed_040.tif	xy41	040	roi_f40_n8_x405_y357	222.305	100.453
10	9	pBGT-AMP-Pulse_xy41_GFP_040.tif	pBGT-AMP-Pulse_xy41_DsRed_040.tif	xy41	040	roi_f40_n9_x396_y360	278.182	98.885
11	10	pBGT-AMP-Pulse_xy41_GFP_040.tif	pBGT-AMP-Pulse_xy41_DsRed_040.tif	xy41	040	roi_f40_n10_x208_y352	203.117	100.938
12	11	pBGT-AMP-Pulse_xy41_GFP_040.tif	pBGT-AMP-Pulse_xy41_DsRed_040.tif	xy41	040	roi_f40_n11_x415_y351	236.053	100.665
13	12	pBGT-AMP-Pulse_xy41_GFP_040.tif	pBGT-AMP-Pulse_xy41_DsRed_040.tif	xy41	040	roi_f40_n12_x342_y337	242.282	98.621
14	13	pBGT-AMP-Pulse_xy41_GFP_040.tif	pBGT-AMP-Pulse_xy41_DsRed_040.tif	xy41	040	roi_f40_n13_x222_y343	208.508	101.012
15	14	pBGT-AMP-Pulse_xy41_GFP_040.tif	pBGT-AMP-Pulse_xy41_DsRed_040.tif	xy41	040	roi_f40_n14_x235_y345	227.318	100.612
16	15	pBGT-AMP-Pulse_xy41_GFP_040.tif	pBGT-AMP-Pulse_xy41_DsRed_040.tif	xy41	040	roi_f40_n15_x289_y341	190.860	100.902
17	16	pBGT-AMP-Pulse_xy41_GFP_040.tif	pBGT-AMP-Pulse_xy41_DsRed_040.tif	xy41	040	roi_f40_n16_x368_y349	254.186	100.866
18	17	pBGT-AMP-Pulse_xy41_GFP_040.tif	pBGT-AMP-Pulse_xy41_DsRed_040.tif	xy41	040	roi_f40_n17_x144_y346	246.791	100.218
19	18	pBGT-AMP-Pulse_xy41_GFP_040.tif	pBGT-AMP-Pulse_xy41_DsRed_040.tif	xy41	040	roi_f40_n18_x211_y342	223.325	99.525
20	19	pBGT-AMP-Pulse_xy41_GFP_040.tif	pBGT-AMP-Pulse_xy41_DsRed_040.tif	xy41	040	roi_f40_n19_x374_y342	278.755	98.816
21	20	pBGT-AMP-Pulse_xy41_GFP_040.tif	pBGT-AMP-Pulse_xy41_DsRed_040.tif	xy41	040	roi_f40_n20_x154_y337	205.313	100.693
22	21	pBGT-AMP-Pulse_xy41_GFP_040.tif	pBGT-AMP-Pulse_xy41_DsRed_040.tif	xy41	040	roi_f40_n21_x131_y338	161.133	100.233
23	22	pBGT-AMP-Pulse_xy41_GFP_040.tif	pBGT-AMP-Pulse_xy41_DsRed_040.tif	xy41	040	roi_f40_n22_x447_y334	212.832	99.148
24	23	pBGT-AMP-Pulse_xy41_GFP_040.tif	pBGT-AMP-Pulse_xy41_DsRed_040.tif	xy41	040	roi_f40_n23_x300_y329	175.006	101.435
25	24	pBGT-AMP-Pulse_xy41_GFP_040.tif	pBGT-AMP-Pulse_xy41_DsRed_040.tif	xy41	040	roi_f40_n24_x396_y325	238.339	99.455
26	25	pBGT-AMP-Pulse_xy41_GFP_040.tif	pBGT-AMP-Pulse_xy41_DsRed_040.tif	xy41	040	roi_f40_n25_x333_y333	198.590	100.012
27	26	pBGT-AMP-Pulse_xy41_GFP_040.tif	pBGT-AMP-Pulse_xy41_DsRed_040.tif	xy41	040	roi_f40_n26_x324_y325	237.619	99.180
28	27	pBGT-AMP-Pulse_xy41_GFP_040.tif	pBGT-AMP-Pulse_xy41_DsRed_040.tif	xy41	040	roi_f40_n27_x465_y330	251.368	100.403
29	28	pBGT-AMP-Pulse_xy41_GFP_040.tif	pBGT-AMP-Pulse_xy41_DsRed_040.tif	xy41	040	roi_f40_n28_x484_y320	221.417	98.749
30	29	pBGT-AMP-Pulse_xy41_GFP_040.tif	pBGT-AMP-Pulse_xy41_DsRed_040.tif	xy41	040	roi_f40_n29_x187_y333	219.470	100.488
31	30	pBGT-AMP-Pulse_xy41_GFP_040.tif	pBGT-AMP-Pulse_xy41_DsRed_040.tif	xy41	040	roi_f40_n30_x375_y332	268.254	99.720
32	31	pBGT-AMP-Pulse_xy41_GFP_040.tif	pBGT-AMP-Pulse_xy41_DsRed_040.tif	xy41	040	roi_f40_n31_x276_y324	219.747	99.079
33	32	pBGT-AMP-Pulse_xy41_GFP_040.tif	pBGT-AMP-Pulse_xy41_DsRed_040.tif	xy41	040	roi_f40_n32_x144_y324	245.825	99.992
