G:\pBGT-AMNIS\190517\AMP2\pBGT-AMP+SB\data\C04_10.daf
All

Object Number	Area_M01	Area_M02	Aspect Ratio_M01	Aspect Ratio_M02	Gradient RMS_M01_Ch01	Gradient RMS_M02_Ch02	Intensity_MC_Ch02	Intensity_MC_Ch04
0	12	9.11111111111111	0.754300539223502	0.786663776305521	72.72266996461	47.9633558890364	23013.8653846153	797.673076923076
1	11.7777777777778	10.6666666666667	0.774562951371778	0.794141119746262	71.600040231265	46.4962272760416	28963.4642857143	1090.71428571429
2	19.7777777777778	16.2222222222222	0.920817520953246	0.912574876228642	63.1879540959611	31.340727101763	13121.6465517242	501.508620689657
3	20.6666666666667	17.1111111111111	0.769547372060641	0.815849361879731	63.5614152370395	33.2301664086419	38809.4717741936	1432.125
4	16.7777777777778	14.5555555555556	0.952872740917488	0.920599761664278	67.2668859226075	36.9621441449265	43235.2307692306	1457.73076923077
5	10.4444444444444	0	0.944339469523701	0	76.7301369967168	0	29.3894230769232	-15.625
6	18.6666666666667	17.2222222222222	0.57717220297992	0.631657496793667	70.5488844795725	42.4081757903009	67573.9833333332	2381
7	19.6666666666667	16.8888888888889	0.714303423368677	0.737192972463734	66.4925021189119	38.1181747113087	49038.6999999998	1706.9
8	20.7777777777778	25.1111111111111	0.814155940710799	0.991158589514943	64.5589983201724	27.8097819490533	43950.80078125	1517.6015625
9	10.4444444444444	0	0.977566030099458	0	77.1016476254458	0	37.5192307692309	49.673076923077
10	12	1.55555555555556	0.914412088263253	0.741619848709566	73.8049605327936	47.1139706433755	254.355769230769	-1.29326923076905
11	11.4444444444444	15	0.713783350801772	0.828276271567229	75.6293453391543	36.4171810985599	40435.1578947367	1534.31578947369
12	9.11111111111111	0	0.868263571427744	0	76.4910528079387	0	98.51171875	33.02734375
13	18.1111111111111	17.5555555555556	0.86402276694692	0.939519790868951	63.5880187621555	29.3911812671351	15660.1916666667	529.604166666666
14	16.6666666666667	12.8888888888889	0.921050277777143	0.949807997079792	66.9808828829057	37.2313154306521	32812.7767857142	1162.19642857143
15	13.4444444444444	5.44444444444444	0.885593482237452	0.889612689883084	70.9442779882948	35.2100909268673	448.759259259259	14.777777777778
16	14.1111111111111	0	0.584699714677513	0	75.7291483146364	0	146.597222222223	-0.520833333333634
17	33.7777777777778	39.3333333333333	0.859076982934144	0.805110167613193	55.778058596527	20.8525487437329	30155.923387097	1078.95967741935
18	12.2222222222222	12.1111111111111	0.604106125713121	0.739308256615091	71.8264516937239	44.937670789751	44712.8125	1633.21875
19	10.8888888888889	0	0.940177198235292	0	76.7927680961079	0	61.4242424242426	-22.056818181818
20	16.6666666666667	14.7777777777778	0.609221868810076	0.656143029657665	70.1243470466198	42.0157424648425	48143.0144230772	1745.24038461539
