id	imageGFP	imageDsRed	pos	frame	roi_label	GFP	DsRed	Norm_GFP	Norm_Red
0	pBGT-AMP-Pulse_xy01_GFP_038.tif	pBGT-AMP-Pulse_xy01_DsRed_038.tif	xy01	38	roi_f38_n0_x476_y381	129.094	100.682	0.484294846792751	1.0268973838089464
1	pBGT-AMP-Pulse_xy01_GFP_038.tif	pBGT-AMP-Pulse_xy01_DsRed_038.tif	xy01	38	roi_f38_n1_x342_y381	127.444	102.524	0.478104888334511	1.0456847040943607
2	pBGT-AMP-Pulse_xy01_GFP_038.tif	pBGT-AMP-Pulse_xy01_DsRed_038.tif	xy01	38	roi_f38_n2_x463_y367	129.549	100.56	0.4860017747312354	1.0256530553209873
3	pBGT-AMP-Pulse_xy01_GFP_038.tif	pBGT-AMP-Pulse_xy01_DsRed_038.tif	xy01	38	roi_f38_n3_x492_y355	153.96	99.937	0.5775793965034157	1.0192988205013276
4	pBGT-AMP-Pulse_xy01_GFP_038.tif	pBGT-AMP-Pulse_xy01_DsRed_038.tif	xy01	38	roi_f38_n4_x494_y328	168.799	99.633	0.6332477562378545	1.0161981986952657
5	pBGT-AMP-Pulse_xy01_GFP_038.tif	pBGT-AMP-Pulse_xy01_DsRed_038.tif	xy01	38	roi_f38_n5_x474_y292	130.375	100.5	0.4891005054503301	1.0250410904908436
6	pBGT-AMP-Pulse_xy01_GFP_038.tif	pBGT-AMP-Pulse_xy01_DsRed_038.tif	xy01	38	roi_f38_n6_x420_y281	232.179	99.147	0.8710171908337656	1.0112412835711013
7	pBGT-AMP-Pulse_xy01_GFP_038.tif	pBGT-AMP-Pulse_xy01_DsRed_038.tif	xy01	38	roi_f38_n7_x467_y276	132.735	100.857	0.4979540217906008	1.028682281230199
8	pBGT-AMP-Pulse_xy01_GFP_038.tif	pBGT-AMP-Pulse_xy01_DsRed_038.tif	xy01	38	roi_f38_n8_x473_y254	131.378	100.252	0.49286324989494507	1.0225116358595825
9	pBGT-AMP-Pulse_xy01_GFP_038.tif	pBGT-AMP-Pulse_xy01_DsRed_038.tif	xy01	38	roi_f38_n9_x442_y248	182.785	100.198	0.6857160950238818	1.0219608675124532
10	pBGT-AMP-Pulse_xy01_GFP_038.tif	pBGT-AMP-Pulse_xy01_DsRed_038.tif	xy01	38	roi_f38_n10_x422_y249	178.823	103.962	0.6708526917441564	1.0603514611901401
11	pBGT-AMP-Pulse_xy01_GFP_038.tif	pBGT-AMP-Pulse_xy01_DsRed_038.tif	xy01	38	roi_f38_n11_x430_y243	207.067	100.983	0.776809774589327	1.029967407373501
12	pBGT-AMP-Pulse_xy01_GFP_038.tif	pBGT-AMP-Pulse_xy01_DsRed_038.tif	xy01	38	roi_f38_n12_x405_y242	130.38	101.31	0.4891192629002035	1.0333026156977847
13	pBGT-AMP-Pulse_xy01_GFP_038.tif	pBGT-AMP-Pulse_xy01_DsRed_038.tif	xy01	38	roi_f38_n13_x399_y218	130.58	100.72	0.4898695608951418	1.0272849615347042
14	pBGT-AMP-Pulse_xy01_GFP_038.tif	pBGT-AMP-Pulse_xy01_DsRed_038.tif	xy01	38	roi_f38_n14_x425_y219	174.841	102.382	0.655914258664937	1.0442363873296872
15	pBGT-AMP-Pulse_xy01_GFP_038.tif	pBGT-AMP-Pulse_xy01_DsRed_038.tif	xy01	38	roi_f38_n15_x335_y225	151.029	101.33	0.5665837793875966	1.0335066039744993
16	pBGT-AMP-Pulse_xy01_GFP_038.tif	pBGT-AMP-Pulse_xy01_DsRed_038.tif	xy01	38	roi_f38_n16_x293_y218	124.163	100.99	0.46579624972755	1.0300388032703511
17	pBGT-AMP-Pulse_xy01_GFP_038.tif	pBGT-AMP-Pulse_xy01_DsRed_038.tif	xy01	38	roi_f38_n17_x352_y202	138.372	101.54	0.5191011707779335	1.0356484808800026
18	pBGT-AMP-Pulse_xy01_GFP_038.tif	pBGT-AMP-Pulse_xy01_DsRed_038.tif	xy01	38	roi_f38_n18_x328_y195	182.424	101.519	0.6843618071430184	1.0354342931894522
19	pBGT-AMP-Pulse_xy01_GFP_038.tif	pBGT-AMP-Pulse_xy01_DsRed_038.tif	xy01	38	roi_f38_n19_x313_y168	152.414	102.99	0.5717795930025434	1.0504376309418106
20	pBGT-AMP-Pulse_xy01_GFP_038.tif	pBGT-AMP-Pulse_xy01_DsRed_038.tif	xy01	38	roi_f38_n20_x465_y167	167.556	101.633	0.6285846541993136	1.0365970263667255
21	pBGT-AMP-Pulse_xy01_GFP_038.tif	pBGT-AMP-Pulse_xy01_DsRed_038.tif	xy01	38	roi_f38_n21_x328_y173	134.438	100.959	0.5043428092174993	1.0297226214414437
22	pBGT-AMP-Pulse_xy01_GFP_038.tif	pBGT-AMP-Pulse_xy01_DsRed_038.tif	xy01	38	roi_f38_n22_x303_y164	127.786	102.586	0.4793878979058553	1.0463170677521758
23	pBGT-AMP-Pulse_xy01_GFP_038.tif	pBGT-AMP-Pulse_xy01_DsRed_038.tif	xy01	38	roi_f38_n23_x430_y154	156.908	100.721	0.5886387889488045	1.02729516094854
24	pBGT-AMP-Pulse_xy01_GFP_038.tif	pBGT-AMP-Pulse_xy01_DsRed_038.tif	xy01	38	roi_f38_n24_x349_y166	134.49	101.346	0.5045378866961833	1.033669794595871
25	pBGT-AMP-Pulse_xy01_GFP_038.tif	pBGT-AMP-Pulse_xy01_DsRed_038.tif	xy01	38	roi_f38_n25_x484_y150	130.848	101.61	0.49087496020835897	1.0363624398485036
26	pBGT-AMP-Pulse_xy01_GFP_038.tif	pBGT-AMP-Pulse_xy01_DsRed_038.tif	xy01	38	roi_f38_n26_x344_y147	150.122	100.932	0.563181177980552	1.029447237267879
27	pBGT-AMP-Pulse_xy01_GFP_038.tif	pBGT-AMP-Pulse_xy01_DsRed_038.tif	xy01	38	roi_f38_n27_x474_y141	128.779	101.267	0.4831131274507234	1.0328640409028482
28	pBGT-AMP-Pulse_xy01_GFP_038.tif	pBGT-AMP-Pulse_xy01_DsRed_038.tif	xy01	38	roi_f38_n28_x497_y132	127.942	102.319	0.47997313034190703	1.043593824258036
29	pBGT-AMP-Pulse_xy01_GFP_038.tif	pBGT-AMP-Pulse_xy01_DsRed_038.tif	xy01	38	roi_f38_n29_x432_y126	134.721	101.256	0.505404480880337	1.0327518473506554
30	pBGT-AMP-Pulse_xy01_GFP_038.tif	pBGT-AMP-Pulse_xy01_DsRed_038.tif	xy01	38	roi_f38_n30_x484_y117	206.258	101.212	0.7737748191998021	1.0323030731418832
31	pBGT-AMP-Pulse_xy01_GFP_038.tif	pBGT-AMP-Pulse_xy01_DsRed_038.tif	xy01	38	roi_f38_n31_x446_y115	133.306	101.518	0.5000961225661493	1.0354240937756165
