 	id	imageGFP	imageDsRed	pos	frame	roi_label	GFP	DsRed
1	0	MGGT-AMP-Pulse_xy06_GFP_017.tif	MGGT-AMP-Pulse_xy06_DsRed_017.tif	xy06	017	roi_f17_n0_x480_y370	122.229	157.762
2	1	MGGT-AMP-Pulse_xy06_GFP_017.tif	MGGT-AMP-Pulse_xy06_DsRed_017.tif	xy06	017	roi_f17_n1_x434_y368	122.648	157.876
3	2	MGGT-AMP-Pulse_xy06_GFP_017.tif	MGGT-AMP-Pulse_xy06_DsRed_017.tif	xy06	017	roi_f17_n2_x387_y370	122.870	161.000
4	3	MGGT-AMP-Pulse_xy06_GFP_017.tif	MGGT-AMP-Pulse_xy06_DsRed_017.tif	xy06	017	roi_f17_n3_x450_y366	122.777	155.143
5	4	MGGT-AMP-Pulse_xy06_GFP_017.tif	MGGT-AMP-Pulse_xy06_DsRed_017.tif	xy06	017	roi_f17_n4_x368_y368	123.741	157.616
6	5	MGGT-AMP-Pulse_xy06_GFP_017.tif	MGGT-AMP-Pulse_xy06_DsRed_017.tif	xy06	017	roi_f17_n5_x474_y368	122.984	157.033
7	6	MGGT-AMP-Pulse_xy06_GFP_017.tif	MGGT-AMP-Pulse_xy06_DsRed_017.tif	xy06	017	roi_f17_n6_x412_y365	124.044	153.833
8	7	MGGT-AMP-Pulse_xy06_GFP_017.tif	MGGT-AMP-Pulse_xy06_DsRed_017.tif	xy06	017	roi_f17_n7_x395_y367	123.042	157.010
9	8	MGGT-AMP-Pulse_xy06_GFP_017.tif	MGGT-AMP-Pulse_xy06_DsRed_017.tif	xy06	017	roi_f17_n8_x488_y364	119.851	148.782
10	9	MGGT-AMP-Pulse_xy06_GFP_017.tif	MGGT-AMP-Pulse_xy06_DsRed_017.tif	xy06	017	roi_f17_n9_x422_y364	122.830	153.947
11	10	MGGT-AMP-Pulse_xy06_GFP_017.tif	MGGT-AMP-Pulse_xy06_DsRed_017.tif	xy06	017	roi_f17_n10_x403_y365	122.553	155.456
12	11	MGGT-AMP-Pulse_xy06_GFP_017.tif	MGGT-AMP-Pulse_xy06_DsRed_017.tif	xy06	017	roi_f17_n11_x442_y361	122.630	151.231
