 	id	imageGFP	imageDsRed	pos	frame	roi_label	GFP	DsRed
1	0	MGGT-AMP-Pulse_xy06_GFP_026.tif	MGGT-AMP-Pulse_xy06_DsRed_026.tif	xy06	026	roi_f26_n0_x151_y359	120.561	108.458
2	1	MGGT-AMP-Pulse_xy06_GFP_026.tif	MGGT-AMP-Pulse_xy06_DsRed_026.tif	xy06	026	roi_f26_n1_x483_y354	121.469	107.369
3	2	MGGT-AMP-Pulse_xy06_GFP_026.tif	MGGT-AMP-Pulse_xy06_DsRed_026.tif	xy06	026	roi_f26_n2_x441_y355	122.911	106.872
4	3	MGGT-AMP-Pulse_xy06_GFP_026.tif	MGGT-AMP-Pulse_xy06_DsRed_026.tif	xy06	026	roi_f26_n3_x348_y361	122.553	107.071
5	4	MGGT-AMP-Pulse_xy06_GFP_026.tif	MGGT-AMP-Pulse_xy06_DsRed_026.tif	xy06	026	roi_f26_n4_x413_y354	123.242	107.048
6	5	MGGT-AMP-Pulse_xy06_GFP_026.tif	MGGT-AMP-Pulse_xy06_DsRed_026.tif	xy06	026	roi_f26_n5_x294_y347	128.496	107.480
7	6	MGGT-AMP-Pulse_xy06_GFP_026.tif	MGGT-AMP-Pulse_xy06_DsRed_026.tif	xy06	026	roi_f26_n6_x142_y336	131.358	107.264
8	7	MGGT-AMP-Pulse_xy06_GFP_026.tif	MGGT-AMP-Pulse_xy06_DsRed_026.tif	xy06	026	roi_f26_n7_x331_y347	121.527	106.926
9	8	MGGT-AMP-Pulse_xy06_GFP_026.tif	MGGT-AMP-Pulse_xy06_DsRed_026.tif	xy06	026	roi_f26_n8_x475_y356	123.016	106.984
10	9	MGGT-AMP-Pulse_xy06_GFP_026.tif	MGGT-AMP-Pulse_xy06_DsRed_026.tif	xy06	026	roi_f26_n9_x324_y357	122.490	107.175
11	10	MGGT-AMP-Pulse_xy06_GFP_026.tif	MGGT-AMP-Pulse_xy06_DsRed_026.tif	xy06	026	roi_f26_n10_x424_y340	122.218	107.007
12	11	MGGT-AMP-Pulse_xy06_GFP_026.tif	MGGT-AMP-Pulse_xy06_DsRed_026.tif	xy06	026	roi_f26_n11_x356_y357	123.374	107.163
13	12	MGGT-AMP-Pulse_xy06_GFP_026.tif	MGGT-AMP-Pulse_xy06_DsRed_026.tif	xy06	026	roi_f26_n12_x468_y349	121.516	107.098
14	13	MGGT-AMP-Pulse_xy06_GFP_026.tif	MGGT-AMP-Pulse_xy06_DsRed_026.tif	xy06	026	roi_f26_n13_x388_y355	121.754	107.148
15	14	MGGT-AMP-Pulse_xy06_GFP_026.tif	MGGT-AMP-Pulse_xy06_DsRed_026.tif	xy06	026	roi_f26_n14_x451_y342	121.256	107.004
16	15	MGGT-AMP-Pulse_xy06_GFP_026.tif	MGGT-AMP-Pulse_xy06_DsRed_026.tif	xy06	026	roi_f26_n15_x356_y346	122.216	107.404
17	16	MGGT-AMP-Pulse_xy06_GFP_026.tif	MGGT-AMP-Pulse_xy06_DsRed_026.tif	xy06	026	roi_f26_n16_x458_y332	121.134	106.975
18	17	MGGT-AMP-Pulse_xy06_GFP_026.tif	MGGT-AMP-Pulse_xy06_DsRed_026.tif	xy06	026	roi_f26_n17_x401_y339	120.354	107.036
19	18	MGGT-AMP-Pulse_xy06_GFP_026.tif	MGGT-AMP-Pulse_xy06_DsRed_026.tif	xy06	026	roi_f26_n18_x362_y342	122.477	107.155
20	19	MGGT-AMP-Pulse_xy06_GFP_026.tif	MGGT-AMP-Pulse_xy06_DsRed_026.tif	xy06	026	roi_f26_n19_x393_y330	120.335	107.029
21	20	MGGT-AMP-Pulse_xy06_GFP_026.tif	MGGT-AMP-Pulse_xy06_DsRed_026.tif	xy06	026	roi_f26_n20_x369_y338	121.943	106.486
22	21	MGGT-AMP-Pulse_xy06_GFP_026.tif	MGGT-AMP-Pulse_xy06_DsRed_026.tif	xy06	026	roi_f26_n21_x334_y334	121.331	107.086
