 	id	imageGFP	imageDsRed	pos	frame	roi_label	GFP	DsRed
1	0	MGGT-AMP-Pulse_xy12_GFP_011.tif	MGGT-AMP-Pulse_xy12_DsRed_011.tif	xy12	011	roi_f11_n0_x214_y289	118.463	108.246
2	1	MGGT-AMP-Pulse_xy12_GFP_011.tif	MGGT-AMP-Pulse_xy12_DsRed_011.tif	xy12	011	roi_f11_n1_x455_y283	118.300	108.463
3	2	MGGT-AMP-Pulse_xy12_GFP_011.tif	MGGT-AMP-Pulse_xy12_DsRed_011.tif	xy12	011	roi_f11_n2_x185_y292	118.767	108.019
4	3	MGGT-AMP-Pulse_xy12_GFP_011.tif	MGGT-AMP-Pulse_xy12_DsRed_011.tif	xy12	011	roi_f11_n3_x462_y274	118.178	108.203
5	4	MGGT-AMP-Pulse_xy12_GFP_011.tif	MGGT-AMP-Pulse_xy12_DsRed_011.tif	xy12	011	roi_f11_n4_x229_y275	118.579	107.872
6	5	MGGT-AMP-Pulse_xy12_GFP_011.tif	MGGT-AMP-Pulse_xy12_DsRed_011.tif	xy12	011	roi_f11_n5_x221_y269	119.495	108.060
7	6	MGGT-AMP-Pulse_xy12_GFP_011.tif	MGGT-AMP-Pulse_xy12_DsRed_011.tif	xy12	011	roi_f11_n6_x172_y283	119.217	108.091
8	7	MGGT-AMP-Pulse_xy12_GFP_011.tif	MGGT-AMP-Pulse_xy12_DsRed_011.tif	xy12	011	roi_f11_n7_x179_y261	118.405	108.308
9	8	MGGT-AMP-Pulse_xy12_GFP_011.tif	MGGT-AMP-Pulse_xy12_DsRed_011.tif	xy12	011	roi_f11_n8_x155_y273	119.268	108.174
10	9	MGGT-AMP-Pulse_xy12_GFP_011.tif	MGGT-AMP-Pulse_xy12_DsRed_011.tif	xy12	011	roi_f11_n9_x201_y261	118.560	108.302
11	10	MGGT-AMP-Pulse_xy12_GFP_011.tif	MGGT-AMP-Pulse_xy12_DsRed_011.tif	xy12	011	roi_f11_n10_x433_y258	118.709	108.220
12	11	MGGT-AMP-Pulse_xy12_GFP_011.tif	MGGT-AMP-Pulse_xy12_DsRed_011.tif	xy12	011	roi_f11_n11_x171_y253	118.364	108.408
13	12	MGGT-AMP-Pulse_xy12_GFP_011.tif	MGGT-AMP-Pulse_xy12_DsRed_011.tif	xy12	011	roi_f11_n12_x255_y256	120.194	108.141
14	13	MGGT-AMP-Pulse_xy12_GFP_011.tif	MGGT-AMP-Pulse_xy12_DsRed_011.tif	xy12	011	roi_f11_n13_x211_y248	118.506	108.240
