 	id	imageGFP	imageDsRed	pos	frame	roi_label	GFP	DsRed
1	0	MGGT-AMP-Pulse_xy12_GFP_021.tif	MGGT-AMP-Pulse_xy12_DsRed_021.tif	xy12	021	roi_f21_n0_x455_y309	118.365	107.419
2	1	MGGT-AMP-Pulse_xy12_GFP_021.tif	MGGT-AMP-Pulse_xy12_DsRed_021.tif	xy12	021	roi_f21_n1_x144_y290	117.491	107.482
3	2	MGGT-AMP-Pulse_xy12_GFP_021.tif	MGGT-AMP-Pulse_xy12_DsRed_021.tif	xy12	021	roi_f21_n2_x216_y306	118.375	107.303
4	3	MGGT-AMP-Pulse_xy12_GFP_021.tif	MGGT-AMP-Pulse_xy12_DsRed_021.tif	xy12	021	roi_f21_n3_x205_y282	118.276	107.321
5	4	MGGT-AMP-Pulse_xy12_GFP_021.tif	MGGT-AMP-Pulse_xy12_DsRed_021.tif	xy12	021	roi_f21_n4_x457_y236	117.859	107.468
6	5	MGGT-AMP-Pulse_xy12_GFP_021.tif	MGGT-AMP-Pulse_xy12_DsRed_021.tif	xy12	021	roi_f21_n5_x455_y260	118.609	107.807
7	6	MGGT-AMP-Pulse_xy12_GFP_021.tif	MGGT-AMP-Pulse_xy12_DsRed_021.tif	xy12	021	roi_f21_n6_x171_y262	118.075	107.510
8	7	MGGT-AMP-Pulse_xy12_GFP_021.tif	MGGT-AMP-Pulse_xy12_DsRed_021.tif	xy12	021	roi_f21_n7_x162_y265	118.386	107.520
9	8	MGGT-AMP-Pulse_xy12_GFP_021.tif	MGGT-AMP-Pulse_xy12_DsRed_021.tif	xy12	021	roi_f21_n8_x195_y255	118.383	107.396
10	9	MGGT-AMP-Pulse_xy12_GFP_021.tif	MGGT-AMP-Pulse_xy12_DsRed_021.tif	xy12	021	roi_f21_n9_x242_y267	118.473	107.376
11	10	MGGT-AMP-Pulse_xy12_GFP_021.tif	MGGT-AMP-Pulse_xy12_DsRed_021.tif	xy12	021	roi_f21_n10_x241_y254	118.798	107.260
12	11	MGGT-AMP-Pulse_xy12_GFP_021.tif	MGGT-AMP-Pulse_xy12_DsRed_021.tif	xy12	021	roi_f21_n11_x158_y231	117.975	107.459
13	12	MGGT-AMP-Pulse_xy12_GFP_021.tif	MGGT-AMP-Pulse_xy12_DsRed_021.tif	xy12	021	roi_f21_n12_x158_y210	118.584	107.231
14	13	MGGT-AMP-Pulse_xy12_GFP_021.tif	MGGT-AMP-Pulse_xy12_DsRed_021.tif	xy12	021	roi_f21_n13_x180_y207	118.206	107.396
15	14	MGGT-AMP-Pulse_xy12_GFP_021.tif	MGGT-AMP-Pulse_xy12_DsRed_021.tif	xy12	021	roi_f21_n14_x242_y191	118.121	107.069
16	15	MGGT-AMP-Pulse_xy12_GFP_021.tif	MGGT-AMP-Pulse_xy12_DsRed_021.tif	xy12	021	roi_f21_n15_x216_y193	118.315	107.095
17	16	MGGT-AMP-Pulse_xy12_GFP_021.tif	MGGT-AMP-Pulse_xy12_DsRed_021.tif	xy12	021	roi_f21_n16_x172_y168	118.370	107.326
18	17	MGGT-AMP-Pulse_xy12_GFP_021.tif	MGGT-AMP-Pulse_xy12_DsRed_021.tif	xy12	021	roi_f21_n17_x160_y157	118.693	107.211
19	18	MGGT-AMP-Pulse_xy12_GFP_021.tif	MGGT-AMP-Pulse_xy12_DsRed_021.tif	xy12	021	roi_f21_n18_x286_y165	118.260	107.209
20	19	MGGT-AMP-Pulse_xy12_GFP_021.tif	MGGT-AMP-Pulse_xy12_DsRed_021.tif	xy12	021	roi_f21_n19_x150_y152	118.079	107.290
21	20	MGGT-AMP-Pulse_xy12_GFP_021.tif	MGGT-AMP-Pulse_xy12_DsRed_021.tif	xy12	021	roi_f21_n20_x190_y162	119.144	107.255
22	21	MGGT-AMP-Pulse_xy12_GFP_021.tif	MGGT-AMP-Pulse_xy12_DsRed_021.tif	xy12	021	roi_f21_n21_x244_y172	118.904	107.059
23	22	MGGT-AMP-Pulse_xy12_GFP_021.tif	MGGT-AMP-Pulse_xy12_DsRed_021.tif	xy12	021	roi_f21_n22_x140_y147	118.301	107.219
24	23	MGGT-AMP-Pulse_xy12_GFP_021.tif	MGGT-AMP-Pulse_xy12_DsRed_021.tif	xy12	021	roi_f21_n23_x285_y146	120.241	107.285
25	24	MGGT-AMP-Pulse_xy12_GFP_021.tif	MGGT-AMP-Pulse_xy12_DsRed_021.tif	xy12	021	roi_f21_n24_x452_y159	118.726	107.073
