id	imageGFP	imageDsRed	pos	frame	roi_label	GFP	DsRed	Norm_GFP	Norm_Red
0	MGGT-AMP-Pulse_xy13_GFP_029.tif	MGGT-AMP-Pulse_xy13_DsRed_029.tif	xy13	29	roi_f29_n0_x153_y388	119.56	108.011	0.979335805576287	1.0025141378558553
1	MGGT-AMP-Pulse_xy13_GFP_029.tif	MGGT-AMP-Pulse_xy13_DsRed_029.tif	xy13	29	roi_f29_n1_x199_y278	119.089	106.986	0.975477766395738	0.9930005050656556
2	MGGT-AMP-Pulse_xy13_GFP_029.tif	MGGT-AMP-Pulse_xy13_DsRed_029.tif	xy13	29	roi_f29_n2_x181_y294	119.025	107.171	0.9749535317724788	0.9947175997643747
3	MGGT-AMP-Pulse_xy13_GFP_029.tif	MGGT-AMP-Pulse_xy13_DsRed_029.tif	xy13	29	roi_f29_n3_x171_y288	118.885	107.195	0.9738067685340991	0.9949403579955597
4	MGGT-AMP-Pulse_xy13_GFP_029.tif	MGGT-AMP-Pulse_xy13_DsRed_029.tif	xy13	29	roi_f29_n4_x135_y299	119.613	107.098	0.9797699373736736	0.994040043477853
5	MGGT-AMP-Pulse_xy13_GFP_029.tif	MGGT-AMP-Pulse_xy13_DsRed_029.tif	xy13	29	roi_f29_n5_x160_y290	118.8	107.121	0.9731105194250828	0.9942535201160722
6	MGGT-AMP-Pulse_xy13_GFP_029.tif	MGGT-AMP-Pulse_xy13_DsRed_029.tif	xy13	29	roi_f29_n6_x151_y287	119.399	107.266	0.9780170278521503	0.9955993510961493
7	MGGT-AMP-Pulse_xy13_GFP_029.tif	MGGT-AMP-Pulse_xy13_DsRed_029.tif	xy13	29	roi_f29_n7_x142_y241	119.002	106.978	0.9747651349547449	0.9929262523219272
8	MGGT-AMP-Pulse_xy13_GFP_029.tif	MGGT-AMP-Pulse_xy13_DsRed_029.tif	xy13	29	roi_f29_n8_x161_y238	118.228	107.01	0.9684251724797027	0.9932232632968409
9	MGGT-AMP-Pulse_xy13_GFP_029.tif	MGGT-AMP-Pulse_xy13_DsRed_029.tif	xy13	29	roi_f29_n9_x155_y208	119.878	106.969	0.9819405963606067	0.9928427179852327
10	MGGT-AMP-Pulse_xy13_GFP_029.tif	MGGT-AMP-Pulse_xy13_DsRed_029.tif	xy13	29	roi_f29_n10_x204_y204	118.761	106.733	0.9727910639515341	0.9906522620452454
11	MGGT-AMP-Pulse_xy13_GFP_029.tif	MGGT-AMP-Pulse_xy13_DsRed_029.tif	xy13	29	roi_f29_n11_x198_y190	118.437	106.971	0.9701371261712839	0.9928612811711649
12	MGGT-AMP-Pulse_xy13_GFP_029.tif	MGGT-AMP-Pulse_xy13_DsRed_029.tif	xy13	29	roi_f29_n12_x167_y175	118.391	106.926	0.9697603325358163	0.9924436094876927
13	MGGT-AMP-Pulse_xy13_GFP_029.tif	MGGT-AMP-Pulse_xy13_DsRed_029.tif	xy13	29	roi_f29_n13_x148_y139	118.8	106.812	0.9731105194250828	0.9913855078895631
14	MGGT-AMP-Pulse_xy13_GFP_029.tif	MGGT-AMP-Pulse_xy13_DsRed_029.tif	xy13	29	roi_f29_n14_x182_y116	118.865	106.965	0.9736429452143305	0.9928055916133687
