 	id	imageGFP	imageDsRed	pos	frame	roi_label	GFP	DsRed
1	0	pBGT-AMP-Pulse_xy20_GFP_028.tif	pBGT-AMP-Pulse_xy20_DsRed_028.tif	xy20	028	roi_f28_n0_x332_y372	171.380	159.717
2	1	pBGT-AMP-Pulse_xy20_GFP_028.tif	pBGT-AMP-Pulse_xy20_DsRed_028.tif	xy20	028	roi_f28_n1_x466_y347	223.515	125.179
3	2	pBGT-AMP-Pulse_xy20_GFP_028.tif	pBGT-AMP-Pulse_xy20_DsRed_028.tif	xy20	028	roi_f28_n2_x418_y345	192.654	143.734
4	3	pBGT-AMP-Pulse_xy20_GFP_028.tif	pBGT-AMP-Pulse_xy20_DsRed_028.tif	xy20	028	roi_f28_n3_x286_y356	243.914	133.148
5	4	pBGT-AMP-Pulse_xy20_GFP_028.tif	pBGT-AMP-Pulse_xy20_DsRed_028.tif	xy20	028	roi_f28_n4_x134_y359	157.103	138.872
6	5	pBGT-AMP-Pulse_xy20_GFP_028.tif	pBGT-AMP-Pulse_xy20_DsRed_028.tif	xy20	028	roi_f28_n5_x317_y351	184.346	148.585
7	6	pBGT-AMP-Pulse_xy20_GFP_028.tif	pBGT-AMP-Pulse_xy20_DsRed_028.tif	xy20	028	roi_f28_n6_x206_y342	183.729	131.360
8	7	pBGT-AMP-Pulse_xy20_GFP_028.tif	pBGT-AMP-Pulse_xy20_DsRed_028.tif	xy20	028	roi_f28_n7_x301_y339	212.861	136.792
9	8	pBGT-AMP-Pulse_xy20_GFP_028.tif	pBGT-AMP-Pulse_xy20_DsRed_028.tif	xy20	028	roi_f28_n8_x449_y332	246.469	142.736
10	9	pBGT-AMP-Pulse_xy20_GFP_028.tif	pBGT-AMP-Pulse_xy20_DsRed_028.tif	xy20	028	roi_f28_n9_x152_y341	190.596	127.517
11	10	pBGT-AMP-Pulse_xy20_GFP_028.tif	pBGT-AMP-Pulse_xy20_DsRed_028.tif	xy20	028	roi_f28_n10_x321_y329	238.679	137.870
12	11	pBGT-AMP-Pulse_xy20_GFP_028.tif	pBGT-AMP-Pulse_xy20_DsRed_028.tif	xy20	028	roi_f28_n11_x264_y333	211.428	130.678
13	12	pBGT-AMP-Pulse_xy20_GFP_028.tif	pBGT-AMP-Pulse_xy20_DsRed_028.tif	xy20	028	roi_f28_n12_x288_y329	223.152	126.686
14	13	pBGT-AMP-Pulse_xy20_GFP_028.tif	pBGT-AMP-Pulse_xy20_DsRed_028.tif	xy20	028	roi_f28_n13_x480_y323	191.522	116.975
15	14	pBGT-AMP-Pulse_xy20_GFP_028.tif	pBGT-AMP-Pulse_xy20_DsRed_028.tif	xy20	028	roi_f28_n14_x388_y305	188.951	136.775
16	15	pBGT-AMP-Pulse_xy20_GFP_028.tif	pBGT-AMP-Pulse_xy20_DsRed_028.tif	xy20	028	roi_f28_n15_x350_y319	195.447	127.213
17	16	pBGT-AMP-Pulse_xy20_GFP_028.tif	pBGT-AMP-Pulse_xy20_DsRed_028.tif	xy20	028	roi_f28_n16_x376_y311	171.979	150.271
18	17	pBGT-AMP-Pulse_xy20_GFP_028.tif	pBGT-AMP-Pulse_xy20_DsRed_028.tif	xy20	028	roi_f28_n17_x154_y325	183.915	135.801
19	18	pBGT-AMP-Pulse_xy20_GFP_028.tif	pBGT-AMP-Pulse_xy20_DsRed_028.tif	xy20	028	roi_f28_n18_x290_y308	257.559	123.340
20	19	pBGT-AMP-Pulse_xy20_GFP_028.tif	pBGT-AMP-Pulse_xy20_DsRed_028.tif	xy20	028	roi_f28_n19_x308_y314	246.939	138.165
21	20	pBGT-AMP-Pulse_xy20_GFP_028.tif	pBGT-AMP-Pulse_xy20_DsRed_028.tif	xy20	028	roi_f28_n20_x221_y312	217.276	122.111
