G:\pBGT-AMNIS\190517\lb3\pBGT-AMP+SB\data\C04_12.daf
All

Object Number	Area_M01	Area_M02	Aspect Ratio_M01	Aspect Ratio_M02	Gradient RMS_M01_Ch01	Gradient RMS_M02_Ch02	Intensity_MC_Ch02	Intensity_MC_Ch04
0	40.6666666666667	44.5555555555556	0.503205296146434	0.587690817882542	62.122470983754	31.2712480966955	64481.7465277774	2128.70833333334
1	47.5555555555556	49.2222222222222	0.500891812194015	0.539438924025003	66.9075222111907	35.1485379733208	189794.760416668	6491.67708333338
2	47	17.4444444444444	0.406333562534261	0.919719467581084	66.2363064940193	36.4221668210193	230858.472222222	8518.20833333335
3	18.5555555555556	27.3333333333333	0.92008979125541	0.911549447249888	59.1268631173242	26.9460959803712	56936.5871212121	2009.39015151514
4	16.3333333333333	16	0.943786465061507	0.88402422893784	60.6627576569934	36.5932674626372	68865.6508620691	2468.49568965517
5	17.2222222222222	24.3333333333333	0.969027307748608	0.888869074379019	56.6548245286773	27.3125845683118	66687.390625	2286.8515625
6	14.5555555555556	12.2222222222222	0.834507657122002	0.834618536259347	65.5148219506127	46.2135076250884	59036.1206896553	2147.38793103449
7	23	25	0.863063672197246	0.799697149247342	54.9257688248147	26.5900519527011	64855.3306451609	2279.11290322582
8	26.1111111111111	52.5555555555556	0.667815577601852	0.96925755333411	63.1170366828217	19.1431662862336	60854.7058823524	2105.70220588236
9	16.4444444444444	17.1111111111111	0.605598860784211	0.642177432192036	67.9707100641274	42.4869639297133	100913.716346154	3585.78365384614
10	26.7777777777778	43.4444444444444	0.785307693209933	0.978195297581662	61.0966398428616	23.6841164307011	58711	2105.05882352941
11	21.7777777777778	26.5555555555556	0.740491049649872	0.830101431799675	56.2182346061644	25.5032016936052	85972.9999999996	2974.99999999999
12	18.4444444444444	17.5555555555556	0.781057015259921	0.82403125797789	60.6677714203795	38.9740166133244	104143.390625	3625.21875
13	21.4444444444444	35.3333333333333	0.881287884935919	0.948566372042469	56.9756242316762	24.0437508552364	54553.4428571429	1911.77857142855
14	22.7777777777778	22.8888888888889	0.780057911503939	0.774637326073903	55.7578830626848	30.5563314276874	116000.899999999	4144.25
15	43.3333333333333	28.7777777777778	0.44508243849378	0.894402692853028	56.8318578630702	25.5705096604061	67086.3589743593	2324.94871794873
16	13.2222222222222	15.1111111111111	0.870246203781946	0.749093562801475	68.5241306927522	45.083440867926	75902.9395161288	2677.89919354838
17	19.5555555555556	18.8888888888889	0.849905202138453	0.859343620623822	59.8221050086031	31.3929196484808	60712.3999999998	2013.39999999999
18	42.7777777777778	57.5555555555556	0.433528650294321	0.573959769783909	61.6882502876031	34.4046312812344	212688.213414633	7297.52976190485
19	20.8888888888889	24.3333333333333	0.90565390219212	0.847913481443619	56.7891063388346	27.5375132856975	48423.9137931037	1786.93534482758
20	18	14.8888888888889	0.791118297100227	0.768205970483805	64.7781464208312	41.7370206278456	67547.1290322583	2418.75806451614
21	17.3333333333333	20.6666666666667	0.900921185787767	0.953568581279506	59.6389251968059	29.3882785279499	62622.046875	2206.34765625
22	26.7777777777778	57.3333333333333	0.773867300076454	0.990378217769793	62.2514448760419	21.6494065661955	41772.631578947	1611.52631578945
23	26.4444444444444	21.6666666666667	0.600600428712311	0.605846161002219	63.0468326634404	33.5128130604908	87955.7777777779	3038.69444444443
24	17.6666666666667	14.1111111111111	0.812021030152018	0.768796378440168	64.8945170934211	37.9827897722537	40918.9050000001	1394.07
25	47.8888888888889	58.5555555555556	0.454641163997764	0.497849064782063	55.5049083559482	23.5990273803063	74993.076923077	2703.55128205132
26	17.2222222222222	18.3333333333333	0.649099102469202	0.742128139112765	64.0563595116826	38.5511197750973	107011.8	3748.92499999999
27	17.8888888888889	22.4444444444444	0.865347326726961	0.941447918774336	57.8589534997264	27.9790725579937	54135.2241379309	1898
28	14.4444444444444	15	0.754469835703983	0.839536907976326	65.4429634769155	44.1803519427308	83567.0374999996	3011.43749999999
29	12.8888888888889	12.3333333333333	0.766340967468739	0.772514274947691	68.9180319013212	45.3089267312063	51966.6336206896	1779.25
30	20.7777777777778	25.6666666666667	0.756453862388962	0.850710020826541	56.4339323824085	27.8245632741673	92811.9193548385	3241.29032258063
31	23.5555555555556	32.2222222222222	0.743749387744042	0.899220179725278	59.1288669005615	24.3155551420767	67639.9662162163	2272.96621621621
32	41.5555555555556	45.4444444444444	0.548963449557437	0.577006256532479	56.0968911450246	27.962617343826	177977.600609757	6200.59451219507
33	21.5555555555556	16.8888888888889	0.656099912051887	0.802476423777675	61.7033335444957	29.6748701665173	58430.0132743362	2067.00862068965
34	33	46.6666666666667	0.806075087038009	0.951814804031715	57.1649840594954	21.2306654016298	128420.307692308	4438.36538461533
35	16.2222222222222	14.1111111111111	0.781193039059817	0.779926408575004	63.8175860817768	38.1497286375609	48673.1916666666	1655.275
36	19.4444444444444	18.1111111111111	0.802028183731124	0.808729996601785	59.4385368555203	31.0584501351973	59795.3911290325	2076.12096774194
37	46.6666666666667	66.3333333333333	0.502561165402337	0.62812988180026	57.4031921589046	19.2366297695097	141406.806372549	4964.34068627444
38	58.4444444444444	71	0.762343975151829	0.817161615618817	56.6079462035665	31.0431531542861	235594.471502588	8453.87500000005
39	18.3333333333333	19.2222222222222	0.867856229325575	0.903875401330454	58.5288533313519	31.1139652951079	51315.6465517243	1855.30172413794
40	20.4444444444444	25.2222222222222	0.904208008198549	0.974574055368484	63.4834693519109	27.6113418100179	12142.8499999999	330.104166666666
41	28.5555555555556	45.2222222222222	0.822815895642103	0.941692741420162	56.6924494890123	21.1716462697787	69054.6999999999	2350.89999999999
42	15.7777777777778	25.2222222222222	0.911445968966703	0.97470354193082	56.4357684698459	26.2390465168939	51360.451612903	1781.98387096775
43	22.2222222222222	31	0.904553663180011	0.936636404272277	55.4301698662083	24.4764380559157	51697.7121212124	1856.5
44	18.4444444444444	19.7777777777778	0.834494782429607	0.837209021684247	59.12851171051	34.6010608844705	80227.6874999999	2805.06249999999
45	18.5555555555556	19.4444444444444	0.653486056797396	0.709638269462509	64.055640057287	33.9635285963004	56491.8189655171	2039.5775862069
46	18.5555555555556	24.2222222222222	0.964862387107109	0.947200568151922	56.5605929600644	28.7386551199079	75818.4296875	2807.359375
47	19.8888888888889	18.2222222222222	0.682855636614568	0.700881106006778	65.9235554032348	39.2609978373321	65801.3583333333	2339.07083333333
48	17.8888888888889	25.3333333333333	0.842483567979138	0.988348748316255	60.6608688456111	25.5012961584494	70930.7692307695	2519.19230769232
49	20.7777777777778	22.1111111111111	0.832519640170465	0.805435968875545	54.7553961036947	30.6171241705967	105452.717741936	3700.27419354841
50	21.8888888888889	20.7777777777778	0.597569105996404	0.639480553610625	64.0859806300536	40.4325566105891	138331.972972973	5062.40540540539
51	23.8888888888889	21.6666666666667	0.696194041685591	0.671164482440902	62.0194616058172	31.3064214239855	78200.4615384617	2776.92307692307
