F:\AMNIS_data\pBGT-Bet-Hedging\plasmid\day-2_AMP_pBGT\data\rep-3\F03-noBF.daf
All

Object Number	Area_M01	Area_M02	Area_M04	Aspect Ratio_M01	Aspect Ratio_M02	Aspect Ratio_M04	Gradient RMS_M01_Ch01	Gradient RMS_M02_Ch02	Gradient RMS_M04_Ch04	Intensity_MC_Ch02
0	0	22.7777777777778	0	0	0.983018687665486	0	0	31.222146637464	0	19332.8161764705
1	0	20.7777777777778	0	0	0.960009142849165	0	0	28.2304342130746	0	18321.4375000001
2	15.2222222222222	43.4444444444444	22.3333333333333	0.27899149901427	0.524962618170661	0.386051794891357	30.1668042773636	27.5386174127561	30.0863655595604	45434.4342105267
3	12.8888888888889	28.3333333333333	10.2222222222222	0.890714546264253	0.921731583071079	0.99870249434763	27.4873839384519	28.165771332598	29.0649495154248	34686.5381944441
4	13.4444444444444	21.7777777777778	11.8888888888889	0.900169329439771	0.937977276185953	0.886319301320466	29.7572320719785	28.9099636420186	30.0977494927663	39480.1716417912
5	0	26.4444444444444	0	0	0.8257955569838	0	0	28.681364702211	0	14145.8421052633
6	0	24.4444444444444	0	0	0.728359174809509	0	0	28.8839942966825	0	22275.0034722221
7	0	23.1111111111111	5.77777777777778	0	0.987234929987074	0.834584219349183	0	29.1891468228584	30.319602896748	20314.8198529413
8	0	10.6666666666667	0	0	0.61190660328311	0	0	30.3122098380911	0	2107.09615384616
9	0	20	0	0	0.97200400627675	0	0	27.6987381506932	0	19008.640625
10	8.44444444444444	12.5555555555556	8.22222222222222	0.856337245862568	0.948367350970018	0.816758315566528	31.4739666079492	28.4650265592658	29.3276743067819	27767.6212121214
11	0	21.8888888888889	6.33333333333333	0	0.936948325120852	0.776240168917577	0	31.4984295202985	33.3693629184829	19121.1621621621
12	0	16.8888888888889	0	0	0.930648805177382	0	0	28.5051554334405	0	12183.7419354839
13	0	26.5555555555556	0	0	0.930526394960713	0	0	28.0549358717269	0	25090.0763888887
14	0	14.6666666666667	0	0	0.793587269417361	0	0	36.6956933071724	0	13952.6874999999
15	10.5555555555556	22.4444444444444	10.1111111111111	0.925985705939206	0.933580223601163	0.883497767136501	28.8680507175852	29.3135521317452	30.1010604229916	28160.2285714287
16	0	43	0	0	0.604506023759942	0	0	28.4244541394728	0	17570.412790698
17	0	15.5555555555556	0	0	0.97195720861757	0	0	29.5626198567405	0	9969.0859375
18	0	18.4444444444444	0	0	0.888281289103858	0	0	29.3962139578644	0	19091.0857142857
19	11.8888888888889	24.3333333333333	13	0.820368061844057	0.826020035900871	0.830707169194583	30.7500011406228	31.1885066907569	31.8474199084412	48583.5
20	0	21.5555555555556	0	0	0.786484729770299	0	0	28.5843101992568	0	21572.9642857144
21	0	20.7777777777778	8.55555555555555	0	0.850547642485138	0.857526850552436	0	27.9755098271737	27.2898788212269	23255.1515151515
22	9.44444444444444	19.1111111111111	8.77777777777778	0.862322286686664	0.908427801110952	0.919816590354498	33.7178252011474	34.0356799692372	33.6981935816967	31851.1666666665
23	7.22222222222222	22	7.33333333333333	0.954122022660412	0.954065695991661	0.896409072382228	34.7598710519866	33.5499615148632	34.3383881209792	24318.4131944444
24	11.8888888888889	22.6666666666667	10.3333333333333	0.826839797717091	0.830745056687373	0.862183372200903	29.323875141601	28.1244945310564	26.2069636887394	30544.6282894735
25	4.88888888888889	12.8888888888889	5.33333333333333	0.883062757335309	0.90611189316491	0.951971638232988	34.8683683706076	37.3154473517121	36.6933292167131	16875.125
26	0	26.1111111111111	0	0	0.915502702612976	0	0	27.8148935251461	0	25395.8964285713
27	0	14.7777777777778	0	0	0.940534864928694	0	0	33.2945094731391	0	6320.71428571425
28	9.11111111111111	25.3333333333333	8.44444444444444	0.801950287802241	0.859506513821767	0.691174932864452	32.3205019019855	29.485282671438	31.1334962451295	25496.6035714284
29	17.4444444444444	40.1111111111111	19.2222222222222	0.48293509392281	0.710821693875498	0.50747313735997	28.9323651704022	29.5548135672443	31.5745482129156	52959.3658536583
30	0	18.6666666666667	8.22222222222222	0	0.957371359459998	0.868618998834532	0	29.29860927205	32.1307695702196	20763.7241379311
31	11.8888888888889	19.4444444444444	13	0.681851802188377	0.698631157294445	0.62741918891631	30.3454521456014	30.0848938575065	29.8473456019976	40681.1500000001
32	7	20.7777777777778	8.55555555555555	0.85884953809784	0.95773784324244	0.852724796687771	29.6878709409423	30.3407135484824	29.8477606939277	22695.8392857141
33	9.33333333333333	21.7777777777778	7.66666666666667	0.863950992922154	0.871530459855959	0.651013360859945	33.3791710483626	31.9309432888348	31.7005106145912	22145.4756944443
34	0	11.7777777777778	6.11111111111111	0	0.91400439626668	0.750714097323436	0	31.4997398900718	32.4069246216892	26808.5677966105
35	0	20.8888888888889	0	0	0.972293196401901	0	0	32.061589825943	0	13637.38671875
36	0	22.3333333333333	0	0	0.817919715270405	0	0	28.326879919281	0	23653.4444444443
37	0	18.2222222222222	0	0	0.937179306925158	0	0	29.1936060817259	0	12174.2272727272
38	0	16.2222222222222	0	0	0.924774821977171	0	0	31.8830149380008	0	5717.0625
39	0	23.4444444444444	9.77777777777778	0	0.927956588929017	0.936435191745712	0	28.0284855064464	29.4773241886652	25387.58203125
40	10	21.4444444444444	9.77777777777778	0.745936029594847	0.81676246989837	0.820374151297583	34.295690567794	33.6318839609321	34.8055097904887	31671.4928571427
41	0	22.5555555555556	10.6666666666667	0	0.936763094500506	0.900375482240116	0	28.7502916078055	29.415530036239	27803.6875
42	0	22.2222222222222	0	0	0.895721984174557	0	0	28.5420463623657	0	16112.7613636363
43	7.88888888888889	19.7777777777778	11.3333333333333	0.983780728901224	0.938220182037024	0.853632455711512	32.2008679862745	32.0436368555894	32.8256202879917	34168.7500000001
44	16.4444444444444	42.1111111111111	20	0.511669282241386	0.863604677870499	0.667979929130063	29.6624277627906	30.6661334063968	32.0910096283442	61226.8643617017
45	0	23.1111111111111	0	0	0.880255793597542	0	0	29.2312434084608	0	18112.4204545456
46	0	24.1111111111111	0	0	0.95767350363294	0	0	29.5231564686896	0	16512.9772727273
47	10	14.3333333333333	10.8888888888889	0.913407968728081	0.959539834146963	0.903986234380863	33.3333333333333	33.4937761539826	33.4628994326093	31955.0416666667
48	10.1111111111111	23.3333333333333	11.2222222222222	0.791401987280157	0.758492639825749	0.800204600155719	27.724936883682	27.8668174983197	27.4350078450903	31977.4276315787
49	0	24.7777777777778	0	0	0.931484607494337	0	0	29.4070353528416	0	8469.89919354835
50	10	24.6666666666667	9.77777777777778	0.65765675865685	0.577492551859585	0.787732958512327	32.1911756164494	29.8532837387528	32.411955199444	28233.5953947367
51	0	21	0	0	0.992451979832925	0	0	30.9891729349378	0	8476.828125
52	0	23.5555555555556	0	0	0.824103954575712	0	0	28.0964116772056	0	24793.5833333335
53	0	21.4444444444444	0	0	0.851433527004354	0	0	27.7640389650055	0	23622.3214285712
54	8.88888888888889	16.2222222222222	12.4444444444444	0.911158921678833	0.922129914961739	0.920024347128372	29.1928685787225	28.2819120175205	29.7856931637276	35457.5862068965
55	21.7777777777778	50.3333333333333	25.1111111111111	0.231070958683285	0.381377374772428	0.284594460600944	29.4719472379339	29.8276476042759	30.4907038414413	81524.4264705868
56	0	18.7777777777778	0	0	0.943248029929678	0	0	30.5973660870607	0	16377.9137931035
57	0	16.2222222222222	0	0	0.514332487248087	0	0	32.1422200756659	0	4707.6896551724
58	0	22.2222222222222	0	0	0.979502344834653	0	0	28.5062579180436	0	10431.2258064516
59	0	14	0	0	0.9156278229497	0	0	30.9443175336994	0	10936.7419354839
60	0	23	0	0	0.832287746136708	0	0	28.758973138674	0	16594.1999999999
61	7.33333333333333	19.1111111111111	7.44444444444444	0.878547344345433	0.960647018034093	0.895100616525881	29.515208725142	30.1473541964549	31.2399795135023	26890.5367647058
62	0	24	0	0	0.886415667985944	0	0	29.880338632564	0	14976.2027027026
