 	id	imageGFP	imageDsRed	pos	frame	roi_label	GFP	DsRed
1	0	pBGT-AMP-Pulse_xy34_GFP_021.tif	pBGT-AMP-Pulse_xy34_DsRed_021.tif	xy34	021	roi_f21_n0_x256_y406	301.923	98.798
2	1	pBGT-AMP-Pulse_xy34_GFP_021.tif	pBGT-AMP-Pulse_xy34_DsRed_021.tif	xy34	021	roi_f21_n1_x154_y405	224.736	98.984
3	2	pBGT-AMP-Pulse_xy34_GFP_021.tif	pBGT-AMP-Pulse_xy34_DsRed_021.tif	xy34	021	roi_f21_n2_x225_y405	380.243	98.784
4	3	pBGT-AMP-Pulse_xy34_GFP_021.tif	pBGT-AMP-Pulse_xy34_DsRed_021.tif	xy34	021	roi_f21_n3_x180_y403	258.200	98.533
5	4	pBGT-AMP-Pulse_xy34_GFP_021.tif	pBGT-AMP-Pulse_xy34_DsRed_021.tif	xy34	021	roi_f21_n4_x157_y395	385.755	98.618
6	5	pBGT-AMP-Pulse_xy34_GFP_021.tif	pBGT-AMP-Pulse_xy34_DsRed_021.tif	xy34	021	roi_f21_n5_x372_y391	186.938	98.282
7	6	pBGT-AMP-Pulse_xy34_GFP_021.tif	pBGT-AMP-Pulse_xy34_DsRed_021.tif	xy34	021	roi_f21_n6_x346_y387	217.013	98.243
8	7	pBGT-AMP-Pulse_xy34_GFP_021.tif	pBGT-AMP-Pulse_xy34_DsRed_021.tif	xy34	021	roi_f21_n7_x189_y387	304.952	98.121
9	8	pBGT-AMP-Pulse_xy34_GFP_021.tif	pBGT-AMP-Pulse_xy34_DsRed_021.tif	xy34	021	roi_f21_n8_x440_y395	238.651	98.365
10	9	pBGT-AMP-Pulse_xy34_GFP_021.tif	pBGT-AMP-Pulse_xy34_DsRed_021.tif	xy34	021	roi_f21_n9_x404_y391	271.699	98.163
11	10	pBGT-AMP-Pulse_xy34_GFP_021.tif	pBGT-AMP-Pulse_xy34_DsRed_021.tif	xy34	021	roi_f21_n10_x236_y388	252.398	98.093
12	11	pBGT-AMP-Pulse_xy34_GFP_021.tif	pBGT-AMP-Pulse_xy34_DsRed_021.tif	xy34	021	roi_f21_n11_x199_y375	311.940	98.206
13	12	pBGT-AMP-Pulse_xy34_GFP_021.tif	pBGT-AMP-Pulse_xy34_DsRed_021.tif	xy34	021	roi_f21_n12_x464_y393	231.404	98.338
14	13	pBGT-AMP-Pulse_xy34_GFP_021.tif	pBGT-AMP-Pulse_xy34_DsRed_021.tif	xy34	021	roi_f21_n13_x335_y378	225.136	98.057
15	14	pBGT-AMP-Pulse_xy34_GFP_021.tif	pBGT-AMP-Pulse_xy34_DsRed_021.tif	xy34	021	roi_f21_n14_x439_y385	223.089	98.367
16	15	pBGT-AMP-Pulse_xy34_GFP_021.tif	pBGT-AMP-Pulse_xy34_DsRed_021.tif	xy34	021	roi_f21_n15_x252_y384	335.049	98.120
17	16	pBGT-AMP-Pulse_xy34_GFP_021.tif	pBGT-AMP-Pulse_xy34_DsRed_021.tif	xy34	021	roi_f21_n16_x225_y385	403.674	98.118
