 	id	imageGFP	imageDsRed	pos	frame	roi_label	GFP	DsRed
1	0	pBGT-AMP-Pulse_xy34_GFP_036.tif	pBGT-AMP-Pulse_xy34_DsRed_036.tif	xy34	036	roi_f36_n0_x362_y384	256.221	99.378
2	1	pBGT-AMP-Pulse_xy34_GFP_036.tif	pBGT-AMP-Pulse_xy34_DsRed_036.tif	xy34	036	roi_f36_n1_x331_y416	208.213	100.794
3	2	pBGT-AMP-Pulse_xy34_GFP_036.tif	pBGT-AMP-Pulse_xy34_DsRed_036.tif	xy34	036	roi_f36_n2_x377_y414	214.495	100.533
4	3	pBGT-AMP-Pulse_xy34_GFP_036.tif	pBGT-AMP-Pulse_xy34_DsRed_036.tif	xy34	036	roi_f36_n3_x170_y407	233.346	99.943
5	4	pBGT-AMP-Pulse_xy34_GFP_036.tif	pBGT-AMP-Pulse_xy34_DsRed_036.tif	xy34	036	roi_f36_n4_x336_y401	229.897	99.754
6	5	pBGT-AMP-Pulse_xy34_GFP_036.tif	pBGT-AMP-Pulse_xy34_DsRed_036.tif	xy34	036	roi_f36_n5_x395_y390	228.845	99.030
7	6	pBGT-AMP-Pulse_xy34_GFP_036.tif	pBGT-AMP-Pulse_xy34_DsRed_036.tif	xy34	036	roi_f36_n6_x374_y385	244.457	99.176
8	7	pBGT-AMP-Pulse_xy34_GFP_036.tif	pBGT-AMP-Pulse_xy34_DsRed_036.tif	xy34	036	roi_f36_n7_x349_y385	223.848	99.062
9	8	pBGT-AMP-Pulse_xy34_GFP_036.tif	pBGT-AMP-Pulse_xy34_DsRed_036.tif	xy34	036	roi_f36_n8_x169_y393	244.121	99.193
10	9	pBGT-AMP-Pulse_xy34_GFP_036.tif	pBGT-AMP-Pulse_xy34_DsRed_036.tif	xy34	036	roi_f36_n9_x306_y364	228.325	98.478
11	10	pBGT-AMP-Pulse_xy34_GFP_036.tif	pBGT-AMP-Pulse_xy34_DsRed_036.tif	xy34	036	roi_f36_n10_x210_y384	236.841	106.731
12	11	pBGT-AMP-Pulse_xy34_GFP_036.tif	pBGT-AMP-Pulse_xy34_DsRed_036.tif	xy34	036	roi_f36_n11_x340_y385	243.429	98.789
13	12	pBGT-AMP-Pulse_xy34_GFP_036.tif	pBGT-AMP-Pulse_xy34_DsRed_036.tif	xy34	036	roi_f36_n12_x247_y395	189.233	100.712
14	13	pBGT-AMP-Pulse_xy34_GFP_036.tif	pBGT-AMP-Pulse_xy34_DsRed_036.tif	xy34	036	roi_f36_n13_x473_y385	213.343	98.851
15	14	pBGT-AMP-Pulse_xy34_GFP_036.tif	pBGT-AMP-Pulse_xy34_DsRed_036.tif	xy34	036	roi_f36_n14_x382_y386	232.758	98.911
16	15	pBGT-AMP-Pulse_xy34_GFP_036.tif	pBGT-AMP-Pulse_xy34_DsRed_036.tif	xy34	036	roi_f36_n15_x298_y378	237.847	98.708
17	16	pBGT-AMP-Pulse_xy34_GFP_036.tif	pBGT-AMP-Pulse_xy34_DsRed_036.tif	xy34	036	roi_f36_n16_x193_y384	760.633	101.070
18	17	pBGT-AMP-Pulse_xy34_GFP_036.tif	pBGT-AMP-Pulse_xy34_DsRed_036.tif	xy34	036	roi_f36_n17_x318_y382	216.988	98.839
19	18	pBGT-AMP-Pulse_xy34_GFP_036.tif	pBGT-AMP-Pulse_xy34_DsRed_036.tif	xy34	036	roi_f36_n18_x278_y365	260.205	98.656
20	19	pBGT-AMP-Pulse_xy34_GFP_036.tif	pBGT-AMP-Pulse_xy34_DsRed_036.tif	xy34	036	roi_f36_n19_x270_y376	275.784	98.750
21	20	pBGT-AMP-Pulse_xy34_GFP_036.tif	pBGT-AMP-Pulse_xy34_DsRed_036.tif	xy34	036	roi_f36_n20_x202_y385	335.958	101.690
22	21	pBGT-AMP-Pulse_xy34_GFP_036.tif	pBGT-AMP-Pulse_xy34_DsRed_036.tif	xy34	036	roi_f36_n21_x480_y377	204.188	98.792
23	22	pBGT-AMP-Pulse_xy34_GFP_036.tif	pBGT-AMP-Pulse_xy34_DsRed_036.tif	xy34	036	roi_f36_n22_x287_y373	273.324	100.676
24	23	pBGT-AMP-Pulse_xy34_GFP_036.tif	pBGT-AMP-Pulse_xy34_DsRed_036.tif	xy34	036	roi_f36_n23_x396_y369	263.111	98.438
