 	id	imageGFP	imageDsRed	pos	frame	roi_label	GFP	DsRed
1	0	pBGT-AMP-Pulse_xy35_GFP_021.tif	pBGT-AMP-Pulse_xy35_DsRed_021.tif	xy35	021	roi_f21_n0_x271_y386	239.897	98.425
2	1	pBGT-AMP-Pulse_xy35_GFP_021.tif	pBGT-AMP-Pulse_xy35_DsRed_021.tif	xy35	021	roi_f21_n1_x142_y401	236.372	98.569
3	2	pBGT-AMP-Pulse_xy35_GFP_021.tif	pBGT-AMP-Pulse_xy35_DsRed_021.tif	xy35	021	roi_f21_n2_x412_y394	165.495	98.270
4	3	pBGT-AMP-Pulse_xy35_GFP_021.tif	pBGT-AMP-Pulse_xy35_DsRed_021.tif	xy35	021	roi_f21_n3_x372_y378	197.881	98.000
5	4	pBGT-AMP-Pulse_xy35_GFP_021.tif	pBGT-AMP-Pulse_xy35_DsRed_021.tif	xy35	021	roi_f21_n4_x442_y368	204.895	98.044
6	5	pBGT-AMP-Pulse_xy35_GFP_021.tif	pBGT-AMP-Pulse_xy35_DsRed_021.tif	xy35	021	roi_f21_n5_x456_y382	173.295	98.190
7	6	pBGT-AMP-Pulse_xy35_GFP_021.tif	pBGT-AMP-Pulse_xy35_DsRed_021.tif	xy35	021	roi_f21_n6_x404_y380	205.447	98.223
8	7	pBGT-AMP-Pulse_xy35_GFP_021.tif	pBGT-AMP-Pulse_xy35_DsRed_021.tif	xy35	021	roi_f21_n7_x160_y369	310.615	98.095
9	8	pBGT-AMP-Pulse_xy35_GFP_021.tif	pBGT-AMP-Pulse_xy35_DsRed_021.tif	xy35	021	roi_f21_n8_x209_y379	219.000	98.512
10	9	pBGT-AMP-Pulse_xy35_GFP_021.tif	pBGT-AMP-Pulse_xy35_DsRed_021.tif	xy35	021	roi_f21_n9_x424_y375	177.131	98.071
11	10	pBGT-AMP-Pulse_xy35_GFP_021.tif	pBGT-AMP-Pulse_xy35_DsRed_021.tif	xy35	021	roi_f21_n10_x325_y370	232.086	97.888
12	11	pBGT-AMP-Pulse_xy35_GFP_021.tif	pBGT-AMP-Pulse_xy35_DsRed_021.tif	xy35	021	roi_f21_n11_x367_y364	204.411	97.827
13	12	pBGT-AMP-Pulse_xy35_GFP_021.tif	pBGT-AMP-Pulse_xy35_DsRed_021.tif	xy35	021	roi_f21_n12_x389_y362	197.955	97.990
14	13	pBGT-AMP-Pulse_xy35_GFP_021.tif	pBGT-AMP-Pulse_xy35_DsRed_021.tif	xy35	021	roi_f21_n13_x190_y371	218.920	98.416
