F:\AMNIS_data\pBGT-Bet-Hedging\chromosome\day-2_AMP_chromosome\rep-3\C10-noBF.daf
All

Object Number	Area_M01	Area_M02	Area_M04	Aspect Ratio_M01	Aspect Ratio_M02	Aspect Ratio_M04	Gradient RMS_M01_Ch01	Gradient RMS_M02_Ch02	Gradient RMS_M04_Ch04	Intensity_MC_Ch02
0	0	5.88888888888889	0	0	0.86371093715535	0	0	41.9674122182341	0	674.182692307693
1	0	9.88888888888889	0	0	0.420379646874132	0	0	41.0222048131104	0	1475.9826388889
2	0	10.2222222222222	0	0	0.251365854671183	0	0	41.6397797377197	0	1036.56617647059
3	0	5.55555555555555	0	0	0.674782044129626	0	0	43.1604891987269	0	773.499999999999
4	0	5.88888888888889	0	0	0.748436812512055	0	0	40.989797022305	0	929.666666666665
5	0	4.88888888888889	0	0	0.752663578934299	0	0	42.021279058043	0	745
6	0	8.44444444444444	0	0	0.294827090402208	0	0	42.8832895373315	0	1275.47058823529
7	0	4.66666666666667	0	0	0.949089024567232	0	0	43.5361891566816	0	774.1875
8	0	8.44444444444444	0	0	0.913042394276121	0	0	41.2598326221407	0	1190.94230769231
9	0	14.6666666666667	0	0	0.281763306880988	0	0	43.3599686545482	0	2114.6569767442
10	0	7.33333333333333	0	0	0.568000731045699	0	0	33.7022816559868	0	1070.11184210526
11	0	6.33333333333333	0	0	0.67824080989262	0	0	42.6480610883994	0	972.769230769232
12	0	8.77777777777778	0	0	0.631557177583116	0	0	39.9383168415332	0	1398.75
13	0	4.44444444444444	0	0	0.823054891753102	0	0	42.3232415541049	0	681.571428571428
14	0	7.66666666666667	0	0	0.439975203380294	0	0	42.4858799606183	0	1258.80714285715
15	0	6.44444444444444	0	0	0.589153548705679	0	0	39.6653867357496	0	1181.04761904762
16	0	25.5555555555556	0	0	0.76639951043503	0	0	31.8988686667264	0	3012.89795918369
17	0	7.11111111111111	0	0	0.784882478413697	0	0	40.5554998161595	0	753.485294117648
18	0	10.4444444444444	0	0	0.393267494636689	0	0	39.350000115322	0	1388.28409090909
19	0	7.22222222222222	0	0	0.60507960098522	0	0	42.6045695051719	0	1029.52
20	0	5	0	0	0.686561457129377	0	0	46.1674333497666	0	817.215000000001
