F:\AMNIS_data\pBGT-Bet-Hedging\chromosome\day-2_AMP_chromosome\rep-1\A08-noBF.daf
All

Object Number	Area_M01	Area_M02	Area_M04	Aspect Ratio_M01	Aspect Ratio_M02	Aspect Ratio_M04	Gradient RMS_M01_Ch01	Gradient RMS_M02_Ch02	Gradient RMS_M04_Ch04	Intensity_MC_Ch02
0	0	6	0	0	0.961136053437554	0	0	42.2217999196131	0	733.620689655175
1	0	5.77777777777778	0	0	0.666136795076791	0	0	40.4781004318918	0	718.394230769229
2	0	7.55555555555555	0	0	0.626361893249158	0	0	36.4955860579067	0	926.474264705884
3	0	7.88888888888889	0	0	0.675623961753392	0	0	36.0209477969505	0	1055.37142857142
4	0	5.66666666666667	0	0	0.75119265074082	0	0	41.410610600635	0	693.619047619048
5	0	5.66666666666667	0	0	0.734993374356785	0	0	41.7338545243618	0	724.400000000001
6	0	6.11111111111111	0	0	0.612220455956231	0	0	41.9942366377833	0	813.880000000001
7	0	5.22222222222222	0	0	0.653149210414902	0	0	39.8166734827556	0	766.150000000001
8	0	5.88888888888889	0	0	0.7504427108616	0	0	40.6776636299886	0	732.149999999996
9	0	8	0	0	0.367274965564363	0	0	38.8929023101358	0	985.947916666667
10	0	5.66666666666667	0	0	0.871086430857587	0	0	41.915221645936	0	624.046296296295
11	0	6	0	0	0.907905882904874	0	0	39.4607916167163	0	660.699999999999
12	0	12.1111111111111	0	0	0.815868701721622	0	0	33.1410935150817	0	1415.36363636364
13	0	3.55555555555556	0	0	0.882649185215033	0	0	45.4711669581456	0	642.875
14	0	4.22222222222222	0	0	0.771898172137675	0	0	46.5137763859835	0	573.03125
15	0	6	0	0	0.562402777203873	0	0	41.5956712027902	0	784.264150943398
16	0	6.33333333333333	0	0	0.598734355040879	0	0	42.2423466816971	0	765.307692307692
17	0	6.33333333333333	0	0	0.66504981820107	0	0	43.4579643063596	0	770.971153846155
18	0	5.55555555555555	0	0	0.633128137849645	0	0	41.0418275248003	0	809.6875
19	0	3.33333333333333	0	0	0.648893594722764	0	0	43.7710929955643	0	453.559782608696
20	0	6.22222222222222	0	0	0.644459507252532	0	0	43.6124998135505	0	762.060000000001
21	0	5.11111111111111	0	0	0.818180304773268	0	0	41.8144238531798	0	641.5859375
22	0	8.77777777777778	0	0	0.553566604293293	0	0	39.0774998833098	0	1234.36328125
23	0	11.1111111111111	0	0	0.573957735717922	0	0	37.4706638186863	0	1014.45945945946
24	0	4.55555555555556	0	0	0.905499955091854	0	0	45.5874428567125	0	585.044642857143
25	0	6.33333333333333	0	0	0.873086054643876	0	0	41.3651522415681	0	696.019999999998
26	0	5.55555555555555	0	0	0.860892045394467	0	0	43.0704161936584	0	828.793478260869
27	0	4.22222222222222	0	0	0.876798086630038	0	0	46.705595241778	0	521.467592592593
28	0	6	0	0	0.772449576148113	0	0	38.7603521014978	0	679.478658536586
29	0	4.55555555555556	0	0	0.990857368870992	0	0	42.6267097107208	0	640.66346153846
30	0	10.4444444444444	0	0	0.359805165188797	0	0	39.6397533861339	0	882.788793103447
31	0	10.2222222222222	0	0	0.575877022277361	0	0	37.3070558594424	0	1088.71428571428
