F:\AMNIS_data\pBGT-Bet-Hedging\chromosome\day-2_AMP_chromosome\rep-3\C06-noBF.daf
All

Object Number	Area_M01	Area_M02	Area_M04	Aspect Ratio_M01	Aspect Ratio_M02	Aspect Ratio_M04	Gradient RMS_M01_Ch01	Gradient RMS_M02_Ch02	Gradient RMS_M04_Ch04	Intensity_MC_Ch02
0	0	4.11111111111111	0	0	0.80786553638162	0	0	45.9579499779934	0	554.349137931035
1	0	4.77777777777778	0	0	0.852053152844434	0	0	42.8395328893926	0	524.96551724138
2	0	5.88888888888889	0	0	0.759081570453697	0	0	42.8071947181689	0	728.5
3	0	5.55555555555555	0	0	0.860892045394467	0	0	39.0811613765286	0	993.754464285714
4	0	4.44444444444444	0	0	0.898354432732183	0	0	43.1763454516759	0	548.331730769231
5	0	5.44444444444444	0	0	0.83682456582207	0	0	45.3567795281498	0	583.209999999999
6	0	7.66666666666667	0	0	0.729201471456077	0	0	39.8651293086396	0	967.125000000001
7	0	14.1111111111111	0	0	0.450626745625576	0	0	30.6553506480291	0	1649.94736842106
8	0	6.55555555555555	0	0	0.790260822240726	0	0	39.9404830048024	0	805.830357142858
9	0	6.88888888888889	0	0	0.707722440151499	0	0	42.4978872841275	0	834.58173076923
10	0	5.22222222222222	0	0	0.699059290573544	0	0	42.6137898208435	0	733.65789473684
11	0	6.88888888888889	0	0	0.714209690852381	0	0	40.5427800090254	0	837.548387096773
12	0	5.11111111111111	0	0	0.888477684729257	0	0	43.4757061280621	0	579.038461538461
13	0	7.22222222222222	0	0	0.730324340349866	0	0	39.0587257784977	0	1266.42708333334
14	0	3.77777777777778	0	0	0.996017507076946	0	0	41.3619385512047	0	478.961538461539
15	0	7.88888888888889	0	0	0.55910965780628	0	0	37.5029721695872	0	1007.6875
16	0	5.88888888888889	0	0	0.613228188324112	0	0	42.1646500834354	0	693.0625
17	0	5.11111111111111	0	0	0.789092537286797	0	0	46.7606328602903	0	687.793103448275
18	0	5.11111111111111	0	0	0.831478041308279	0	0	44.5829194009292	0	706.076923076924
19	0	4.55555555555556	0	0	0.722320234326368	0	0	39.4979875812939	0	645.096774193547
20	0	6.33333333333333	0	0	0.757198680256727	0	0	41.396799852777	0	904.173076923076
21	0	5.11111111111111	0	0	0.787252732797955	0	0	42.4047028908676	0	739.200892857142
22	0	5.66666666666667	0	0	0.706920465732513	0	0	41.1835941579848	0	596.235
23	0	6.11111111111111	0	0	0.671244251707957	0	0	42.828713980791	0	659.875
24	0	4.11111111111111	0	0	0.874407449263835	0	0	43.1853067019188	0	550.402173913044
25	0	5	0	0	0.866124430132265	0	0	41.2280721729613	0	661.716346153845
26	0	17.6666666666667	0	0	0.315507208653969	0	0	29.8588073909498	0	2437.28488372093
27	0	6.22222222222222	0	0	0.632879471860023	0	0	42.4395606449152	0	755.183823529413
28	0	24.8888888888889	0	0	0.882511052846569	0	0	30.2608971649549	0	2242.15697674419
29	0	5.11111111111111	0	0	0.503382225707634	0	0	43.2046814848782	0	613.171428571427
30	0	5.22222222222222	0	0	0.78410950138972	0	0	41.8665227595904	0	649.499999999999
31	0	4.11111111111111	0	0	0.801136602319778	0	0	41.9965723579591	0	846.580645161292
32	0	15.7777777777778	0	0	0.41723815523891	0	0	33.6036716376659	0	2074.40364583335
33	0	27.8888888888889	0	0	0.445305717674101	0	0	36.413965209891	0	2542.31132075471
34	0	15.8888888888889	0	0	0.488341813164389	0	0	36.1053702824708	0	1572.3023255814
35	0	6.11111111111111	0	0	0.669290321415558	0	0	42.2713254064246	0	922.242424242422
36	0	7.33333333333333	0	0	0.701027874313103	0	0	35.4802111057171	0	845.276315789473
37	0	16	0	0	0.503775742451846	0	0	35.3723750005036	0	2030.42441860466
38	0	4.77777777777778	0	0	0.974699025629133	0	0	42.0488560263187	0	714.774038461539
39	0	18.7777777777778	0	0	0.451430244588725	0	0	36.6453959941932	0	2843.63725490196
40	0	5.77777777777778	0	0	0.729943604909649	0	0	43.303607677509	0	877.55078125
41	0	5.22222222222222	0	0	0.84960156998637	0	0	44.5773541924412	0	638.289634146342
42	0	12.3333333333333	0	0	0.412079996539571	0	0	38.6117911572226	0	1484.22222222223
43	0	5.77777777777778	0	0	0.660892390976309	0	0	43.0061500456231	0	711.171296296297
44	0	6.66666666666667	0	0	0.577601438817336	0	0	39.7151408298346	0	828.65625
45	0	4.88888888888889	0	0	0.668297100952985	0	0	42.2121579409218	0	902.548387096774
46	0	8.11111111111111	0	0	0.463217293987709	0	0	37.9066392600272	0	978.969696969695
47	0	5.66666666666667	0	0	0.692683787919335	0	0	42.9762586355712	0	850.015000000001
48	0	7.11111111111111	0	0	0.59298065770347	0	0	40.1031332991699	0	961.611111111113
49	0	6.66666666666667	0	0	0.563857550345155	0	0	39.3946937296186	0	879.603448275862
50	0	13.4444444444444	0	0	0.273844980360725	0	0	35.1683700956465	0	1737.22972972974
51	0	6.77777777777778	0	0	0.672963267773243	0	0	40.9603706876338	0	703.46153846154
52	0	10.1111111111111	0	0	0.387347093795574	0	0	37.2297692452218	0	1445.06896551724
53	0	5.22222222222222	0	0	0.845719884019285	0	0	40.2607267143902	0	615.056818181813
54	0	5.11111111111111	0	0	0.750383926311298	0	0	38.5720581669762	0	596.916666666667
55	0	4.33333333333333	0	0	0.847923155643865	0	0	43.5582995815249	0	715.5625
56	0	3.77777777777778	0	0	0.996017507076946	0	0	45.0275476909331	0	1408.9951923077
57	0	5.88888888888889	0	0	0.68874526584194	0	0	40.594069629298	0	734.987500000002
58	0	5.66666666666667	0	0	0.791473397921741	0	0	43.8767291346652	0	678.026785714285
59	0	3.66666666666667	0	0	0.950001733581385	0	0	45.4103582380458	0	668.59375
60	0	14.3333333333333	0	0	0.387698692917049	0	0	37.0187433533861	0	1874.70426829269
61	0	8	0	0	0.67967411941383	0	0	38.2408722370353	0	1035.41346153846
62	0	12.4444444444444	0	0	0.766157788634261	0	0	36.057193089076	0	1887.82142857143
63	0	4.55555555555556	0	0	0.754116458528302	0	0	45.3704581822811	0	567.220000000001
64	0	5.55555555555555	0	0	0.665828333566141	0	0	36.2456509389909	0	844.208333333332
65	0	7.11111111111111	0	0	0.593608419847885	0	0	41.5700564616375	0	860.378787878789
66	0	5.11111111111111	0	0	0.949134760266241	0	0	44.7856021240411	0	722.797297297299
67	0	20.3333333333333	0	0	0.400456001124809	0	0	30.4109045177437	0	2865.49999999998
68	0	4.77777777777778	0	0	0.917773418882162	0	0	47.2715324145582	0	712.374999999999
69	0	9.66666666666667	0	0	0.47255645953578	0	0	38.5593502737485	0	1186.01973684211
70	0	6.44444444444444	0	0	0.697859126143063	0	0	39.9195952867226	0	906.486111111109
71	0	3.55555555555556	0	0	0.965614149388614	0	0	44.4822352198558	0	408.979166666666
72	0	4.66666666666667	0	0	0.708248225429368	0	0	42.2041807694656	0	2003.90425531913
73	0	6.11111111111111	0	0	0.597232265808232	0	0	44.5205783015457	0	760.883333333334
74	0	8.77777777777778	0	0	0.453301259902928	0	0	39.6839382014862	0	1266.81756756757
75	0	5.77777777777778	0	0	0.547738414519485	0	0	44.7643809499116	0	763.721774193549
76	0	12.1111111111111	0	0	0.494657509773315	0	0	41.1374621331093	0	1424.74671052631
77	0	4.88888888888889	0	0	0.849809195644166	0	0	43.2995846995032	0	826.285714285713
78	0	3.55555555555556	0	0	0.710851398067453	0	0	46.7685433877696	0	559.75
79	0	5	0	0	1	0	0	46.492158430179	0	930.903846153847
80	0	8	0	0	0.973712977495449	0	0	35.4112209777284	0	1908.01111111113
81	0	15.7777777777778	0	0	0.662488096548431	0	0	35.5680945222462	0	1834.09210526316
82	0	5.22222222222222	0	0	0.743685228353406	0	0	41.9102711236498	0	688.774999999998
83	0	9.88888888888889	0	0	0.640574135329619	0	0	39.8716603530545	0	1054.828125
84	0	4.44444444444444	0	0	0.823054891753102	0	0	45.6085810811668	0	508.864130434783
85	0	9.88888888888889	0	0	0.449511944783304	0	0	38.394023027266	0	1135.7205882353
86	0	20.1111111111111	0	0	0.284986483747621	0	0	35.4809844625916	0	1786.55555555557
87	0	11.4444444444444	0	0	0.31850154559892	0	0	37.6966050196111	0	1549.10416666667
88	0	6	0	0	0.96766295306298	0	0	41.3653787735097	0	620.571428571427
89	0	5.22222222222222	0	0	0.850145328298789	0	0	38.9976683672765	0	760.375000000001
90	0	4.11111111111111	0	0	0.874407449263836	0	0	37.6253635145054	0	725.090909090912
