F:\AMNIS_data\pBGT-Bet-Hedging\chromosome\day-2_AMP_chromosome\rep-2\B07-noBF.daf
All

Object Number	Area_M01	Area_M02	Area_M04	Aspect Ratio_M01	Aspect Ratio_M02	Aspect Ratio_M04	Gradient RMS_M01_Ch01	Gradient RMS_M02_Ch02	Gradient RMS_M04_Ch04	Intensity_MC_Ch02
0	0	6.33333333333333	0	0	0.660363708350754	0	0	42.093984179508	0	741.793103448275
1	0	5.66666666666667	0	0	0.964670967950291	0	0	44.9874964016824	0	534.125
2	0	3.44444444444444	0	0	0.664095300993868	0	0	49.0122269724349	0	525.065217391304
3	0	5.33333333333333	0	0	0.75412596360631	0	0	42.0913770823391	0	708.700000000001
4	0	6.22222222222222	0	0	0.759990192053354	0	0	44.2658915266461	0	824.142857142856
5	0	4	0	0	1	0	0	47.4145232184095	0	511.666666666667
6	0	5.33333333333333	0	0	0.814727309799412	0	0	42.0543195579727	0	686.104166666665
7	0	7.33333333333333	0	0	0.515963631865177	0	0	32.6245411366522	0	1315.64285714286
8	0	4.22222222222222	0	0	0.859439563690411	0	0	48.5296529846224	0	580.583333333333
9	6.22222222222222	12.4444444444444	7.55555555555555	0.498251427955978	0.640288747776112	0.561491846113462	40.1670380281642	41.7423059767373	40.119032075173	23277.705882353
10	0	5	0	0	0.658305964694677	0	0	42.885840765437	0	558.596153846155
11	0	4.33333333333333	0	0	0.841971222351318	0	0	47.0118227951018	0	519.4
12	0	5.88888888888889	0	0	0.905467410516756	0	0	40.297535484851	0	763.739130434782
13	0	5.33333333333333	0	0	0.876829589033769	0	0	44.5327024663887	0	638.607142857144
14	0	4.11111111111111	0	0	0.874407449263835	0	0	46.1646858076496	0	618.459999999999
15	0	7	0	0	0.770317643965858	0	0	41.2251763331593	0	854.862500000004
16	0	6	0	0	0.609870312595851	0	0	40.7932935670516	0	724.629310344828
17	0	4.77777777777778	0	0	0.915150260886158	0	0	45.5115761274961	0	552.648148148148
18	0	9.22222222222222	0	0	0.402792576391962	0	0	36.3850342504221	0	1467.45161290322
19	0	4.11111111111111	0	0	0.857470392700115	0	0	50.1619359212101	0	477.822916666666
20	0	20	0	0	0.301382447250063	0	0	33.9433672366436	0	1945.16891891893
21	0	5	0	0	0.888581888608616	0	0	43.7203234234364	0	553.577586206897
22	0	4.55555555555556	0	0	0.913793978444913	0	0	46.8182262157876	0	558.822115384616
23	0	8.22222222222222	0	0	0.734086680884619	0	0	38.9624158058201	0	999.099999999998
24	0	4.88888888888889	0	0	0.724094535544855	0	0	42.8882954853238	0	485.133928571428
25	0	4.77777777777778	0	0	0.757635314060729	0	0	45.6892400653566	0	744.51388888889
26	0	5.11111111111111	0	0	0.882217535406895	0	0	42.8426079156138	0	714.939999999999
27	0	6.66666666666667	0	0	0.54108360227091	0	0	42.1831845800012	0	748.510416666666
28	0	7.11111111111111	0	0	0.716227088988823	0	0	39.7367412806989	0	757.014999999999
29	0	7.55555555555555	0	0	0.627753513524319	0	0	39.9534646733251	0	863.399999999999
30	0	5.55555555555555	0	0	0.874121973411809	0	0	42.8594404741433	0	714.796875
31	0	4.88888888888889	0	0	0.752663578934299	0	0	42.259322684044	0	553.969827586208
32	0	4.44444444444444	0	0	0.871581918910139	0	0	44.3939433813459	0	524.23076923077
33	0	3.88888888888889	0	0	0.857064493999851	0	0	48.8314834940099	0	425.552631578947
34	0	5.55555555555555	0	0	0.860892045394467	0	0	42.973871459126	0	795.390625
35	0	5	0	0	0.868593966539233	0	0	46.1592453879067	0	747.552631578948
