id	imageGFP	imageDsRed	pos	frame	roi_label	GFP	DsRed	Norm_GFP	Norm_Red
0	pBGT-AMP-Pulse_xy07_GFP_031.tif	pBGT-AMP-Pulse_xy07_DsRed_031.tif	xy07	31	roi_f31_n0_x465_y454	256.677	195.548	0.9252898296053187	1.9931965652472552
1	pBGT-AMP-Pulse_xy07_GFP_031.tif	pBGT-AMP-Pulse_xy07_DsRed_031.tif	xy07	31	roi_f31_n1_x342_y437	120.508	213.984	0.43441690056404636	2.181112431821694
2	pBGT-AMP-Pulse_xy07_GFP_031.tif	pBGT-AMP-Pulse_xy07_DsRed_031.tif	xy07	31	roi_f31_n2_x420_y430	188.212	197.358	0.678481708176721	2.0116456712626456
3	pBGT-AMP-Pulse_xy07_GFP_031.tif	pBGT-AMP-Pulse_xy07_DsRed_031.tif	xy07	31	roi_f31_n3_x444_y428	125.2	202.0	0.4513309983620889	2.058961002822558
4	pBGT-AMP-Pulse_xy07_GFP_031.tif	pBGT-AMP-Pulse_xy07_DsRed_031.tif	xy07	31	roi_f31_n4_x236_y429	198.395	200.698	0.7151902030355162	2.0456898779429786
5	pBGT-AMP-Pulse_xy07_GFP_031.tif	pBGT-AMP-Pulse_xy07_DsRed_031.tif	xy07	31	roi_f31_n5_x460_y419	179.323	193.04	0.6464379282690484	1.9676328316082503
6	pBGT-AMP-Pulse_xy07_GFP_031.tif	pBGT-AMP-Pulse_xy07_DsRed_031.tif	xy07	31	roi_f31_n6_x217_y419	211.578	194.833	0.7627133384301441	1.9859086587273633
7	pBGT-AMP-Pulse_xy07_GFP_031.tif	pBGT-AMP-Pulse_xy07_DsRed_031.tif	xy07	31	roi_f31_n7_x241_y415	189.382	184.526	0.6826994179856959	1.880850683202155
8	pBGT-AMP-Pulse_xy07_GFP_031.tif	pBGT-AMP-Pulse_xy07_DsRed_031.tif	xy07	31	roi_f31_n8_x201_y412	206.663	175.564	0.7449953523522714	1.789502126235344
9	pBGT-AMP-Pulse_xy07_GFP_031.tif	pBGT-AMP-Pulse_xy07_DsRed_031.tif	xy07	31	roi_f31_n9_x470_y381	217.252	144.099	0.7831674285635826	1.46878327497885
10	pBGT-AMP-Pulse_xy07_GFP_031.tif	pBGT-AMP-Pulse_xy07_DsRed_031.tif	xy07	31	roi_f31_n10_x444_y386	115.846	160.538	0.4176109491713622	1.6363439676788505
11	pBGT-AMP-Pulse_xy07_GFP_031.tif	pBGT-AMP-Pulse_xy07_DsRed_031.tif	xy07	31	roi_f31_n11_x481_y378	182.093	141.449	0.6564234463638007	1.4417721529121188
12	pBGT-AMP-Pulse_xy07_GFP_031.tif	pBGT-AMP-Pulse_xy07_DsRed_031.tif	xy07	31	roi_f31_n12_x266_y357	253.936	138.875	0.915408853035746	1.4155356894405084
13	pBGT-AMP-Pulse_xy07_GFP_031.tif	pBGT-AMP-Pulse_xy07_DsRed_031.tif	xy07	31	roi_f31_n13_x439_y378	114.667	154.333	0.4133607954407799	1.5730971705376922
14	pBGT-AMP-Pulse_xy07_GFP_031.tif	pBGT-AMP-Pulse_xy07_DsRed_031.tif	xy07	31	roi_f31_n14_x299_y372	139.423	157.46	0.5026032091424723	1.6049702945764355
15	pBGT-AMP-Pulse_xy07_GFP_031.tif	pBGT-AMP-Pulse_xy07_DsRed_031.tif	xy07	31	roi_f31_n15_x274_y364	190.953	140.867	0.6883626847462936	1.4358398989336894
16	pBGT-AMP-Pulse_xy07_GFP_031.tif	pBGT-AMP-Pulse_xy07_DsRed_031.tif	xy07	31	roi_f31_n16_x136_y359	153.024	140.347	0.5516331844517595	1.430539603282859
17	pBGT-AMP-Pulse_xy07_GFP_031.tif	pBGT-AMP-Pulse_xy07_DsRed_031.tif	xy07	31	roi_f31_n17_x431_y372	114.033	155.0	0.4110753014075406	1.5798958189975072
18	pBGT-AMP-Pulse_xy07_GFP_031.tif	pBGT-AMP-Pulse_xy07_DsRed_031.tif	xy07	31	roi_f31_n18_x248_y356	290.374	130.119	1.0467634769839713	1.3262868649815267
19	pBGT-AMP-Pulse_xy07_GFP_031.tif	pBGT-AMP-Pulse_xy07_DsRed_031.tif	xy07	31	roi_f31_n19_x488_y362	174.861	139.104	0.6303529529120864	1.4178698581021243
20	pBGT-AMP-Pulse_xy07_GFP_031.tif	pBGT-AMP-Pulse_xy07_DsRed_031.tif	xy07	31	roi_f31_n20_x173_y357	183.724	134.5	0.6623030059351152	1.3709418558397723
