id	imageGFP	imageDsRed	pos	frame	roi_label	GFP	DsRed	Norm_GFP	Norm_Red
0	MGGT-AMP-Pulse_xy12_GFP_012.tif	MGGT-AMP-Pulse_xy12_DsRed_012.tif	xy12	12	roi_f12_n0_x212_y315	118.683	107.503	0.9721521530044369	0.9977990886291027
1	MGGT-AMP-Pulse_xy12_GFP_012.tif	MGGT-AMP-Pulse_xy12_DsRed_012.tif	xy12	12	roi_f12_n1_x217_y308	118.743	107.869	0.9726436229637424	1.0011961516546763
2	MGGT-AMP-Pulse_xy12_GFP_012.tif	MGGT-AMP-Pulse_xy12_DsRed_012.tif	xy12	12	roi_f12_n2_x226_y298	118.212	107.479	0.968294113823888	0.9975763303979175
3	MGGT-AMP-Pulse_xy12_GFP_012.tif	MGGT-AMP-Pulse_xy12_DsRed_012.tif	xy12	12	roi_f12_n3_x178_y298	118.397	107.693	0.9698094795317469	0.9995625912926518
4	MGGT-AMP-Pulse_xy12_GFP_012.tif	MGGT-AMP-Pulse_xy12_DsRed_012.tif	xy12	12	roi_f12_n4_x461_y288	118.09	107.831	0.9672947915732999	1.0008434511219666
5	MGGT-AMP-Pulse_xy12_GFP_012.tif	MGGT-AMP-Pulse_xy12_DsRed_012.tif	xy12	12	roi_f12_n5_x477_y290	117.822	107.504	0.9650995590884015	0.9978083702220688
6	MGGT-AMP-Pulse_xy12_GFP_012.tif	MGGT-AMP-Pulse_xy12_DsRed_012.tif	xy12	12	roi_f12_n6_x175_y289	118.315	107.473	0.9691378039206958	0.9975206408401212
7	MGGT-AMP-Pulse_xy12_GFP_012.tif	MGGT-AMP-Pulse_xy12_DsRed_012.tif	xy12	12	roi_f12_n7_x229_y285	118.108	107.902	0.9674422325610916	1.001502444222556
8	MGGT-AMP-Pulse_xy12_GFP_012.tif	MGGT-AMP-Pulse_xy12_DsRed_012.tif	xy12	12	roi_f12_n8_x236_y276	118.25	107.561	0.9686053781314481	0.9983374210211335
9	MGGT-AMP-Pulse_xy12_GFP_012.tif	MGGT-AMP-Pulse_xy12_DsRed_012.tif	xy12	12	roi_f12_n9_x210_y261	118.271	107.772	0.9687773926172051	1.0002958371369697
