 	id	imageGFP	imageDsRed	pos	frame	roi_label	GFP	DsRed
1	0	MGGT-AMP-Pulse_xy09_GFP_024.tif	MGGT-AMP-Pulse_xy09_DsRed_024.tif	xy09	024	roi_f24_n0_x122_y359	120.190	107.255
2	1	MGGT-AMP-Pulse_xy09_GFP_024.tif	MGGT-AMP-Pulse_xy09_DsRed_024.tif	xy09	024	roi_f24_n1_x403_y353	120.790	107.188
3	2	MGGT-AMP-Pulse_xy09_GFP_024.tif	MGGT-AMP-Pulse_xy09_DsRed_024.tif	xy09	024	roi_f24_n2_x406_y347	120.967	107.441
4	3	MGGT-AMP-Pulse_xy09_GFP_024.tif	MGGT-AMP-Pulse_xy09_DsRed_024.tif	xy09	024	roi_f24_n3_x215_y335	118.605	106.659
5	4	MGGT-AMP-Pulse_xy09_GFP_024.tif	MGGT-AMP-Pulse_xy09_DsRed_024.tif	xy09	024	roi_f24_n4_x192_y335	119.375	106.806
6	5	MGGT-AMP-Pulse_xy09_GFP_024.tif	MGGT-AMP-Pulse_xy09_DsRed_024.tif	xy09	024	roi_f24_n5_x203_y336	120.127	106.882
7	6	MGGT-AMP-Pulse_xy09_GFP_024.tif	MGGT-AMP-Pulse_xy09_DsRed_024.tif	xy09	024	roi_f24_n6_x316_y339	119.341	106.783
8	7	MGGT-AMP-Pulse_xy09_GFP_024.tif	MGGT-AMP-Pulse_xy09_DsRed_024.tif	xy09	024	roi_f24_n7_x412_y332	120.524	106.824
9	8	MGGT-AMP-Pulse_xy09_GFP_024.tif	MGGT-AMP-Pulse_xy09_DsRed_024.tif	xy09	024	roi_f24_n8_x293_y335	119.798	106.688
10	9	MGGT-AMP-Pulse_xy09_GFP_024.tif	MGGT-AMP-Pulse_xy09_DsRed_024.tif	xy09	024	roi_f24_n9_x456_y331	120.000	107.260
11	10	MGGT-AMP-Pulse_xy09_GFP_024.tif	MGGT-AMP-Pulse_xy09_DsRed_024.tif	xy09	024	roi_f24_n10_x227_y327	119.224	106.609
12	11	MGGT-AMP-Pulse_xy09_GFP_024.tif	MGGT-AMP-Pulse_xy09_DsRed_024.tif	xy09	024	roi_f24_n11_x448_y334	119.735	107.550
13	12	MGGT-AMP-Pulse_xy09_GFP_024.tif	MGGT-AMP-Pulse_xy09_DsRed_024.tif	xy09	024	roi_f24_n12_x437_y333	119.374	107.173
14	13	MGGT-AMP-Pulse_xy09_GFP_024.tif	MGGT-AMP-Pulse_xy09_DsRed_024.tif	xy09	024	roi_f24_n13_x406_y338	121.099	107.072
15	14	MGGT-AMP-Pulse_xy09_GFP_024.tif	MGGT-AMP-Pulse_xy09_DsRed_024.tif	xy09	024	roi_f24_n14_x305_y311	119.369	106.733
16	15	MGGT-AMP-Pulse_xy09_GFP_024.tif	MGGT-AMP-Pulse_xy09_DsRed_024.tif	xy09	024	roi_f24_n15_x245_y314	118.995	106.776
17	16	MGGT-AMP-Pulse_xy09_GFP_024.tif	MGGT-AMP-Pulse_xy09_DsRed_024.tif	xy09	024	roi_f24_n16_x227_y300	118.919	106.716
18	17	MGGT-AMP-Pulse_xy09_GFP_024.tif	MGGT-AMP-Pulse_xy09_DsRed_024.tif	xy09	024	roi_f24_n17_x481_y304	119.002	107.686
19	18	MGGT-AMP-Pulse_xy09_GFP_024.tif	MGGT-AMP-Pulse_xy09_DsRed_024.tif	xy09	024	roi_f24_n18_x460_y322	119.647	106.962
20	19	MGGT-AMP-Pulse_xy09_GFP_024.tif	MGGT-AMP-Pulse_xy09_DsRed_024.tif	xy09	024	roi_f24_n19_x329_y314	119.733	106.675
21	20	MGGT-AMP-Pulse_xy09_GFP_024.tif	MGGT-AMP-Pulse_xy09_DsRed_024.tif	xy09	024	roi_f24_n20_x147_y311	118.986	106.951
22	21	MGGT-AMP-Pulse_xy09_GFP_024.tif	MGGT-AMP-Pulse_xy09_DsRed_024.tif	xy09	024	roi_f24_n21_x319_y315	120.123	106.648
23	22	MGGT-AMP-Pulse_xy09_GFP_024.tif	MGGT-AMP-Pulse_xy09_DsRed_024.tif	xy09	024	roi_f24_n22_x355_y327	120.195	106.736
24	23	MGGT-AMP-Pulse_xy09_GFP_024.tif	MGGT-AMP-Pulse_xy09_DsRed_024.tif	xy09	024	roi_f24_n23_x472_y304	119.431	107.074
25	24	MGGT-AMP-Pulse_xy09_GFP_024.tif	MGGT-AMP-Pulse_xy09_DsRed_024.tif	xy09	024	roi_f24_n24_x355_y316	120.048	106.766
26	25	MGGT-AMP-Pulse_xy09_GFP_024.tif	MGGT-AMP-Pulse_xy09_DsRed_024.tif	xy09	024	roi_f24_n25_x120_y310	117.482	106.843
27	26	MGGT-AMP-Pulse_xy09_GFP_024.tif	MGGT-AMP-Pulse_xy09_DsRed_024.tif	xy09	024	roi_f24_n26_x249_y302	118.392	106.735
28	27	MGGT-AMP-Pulse_xy09_GFP_024.tif	MGGT-AMP-Pulse_xy09_DsRed_024.tif	xy09	024	roi_f24_n27_x173_y294	120.076	106.779
29	28	MGGT-AMP-Pulse_xy09_GFP_024.tif	MGGT-AMP-Pulse_xy09_DsRed_024.tif	xy09	024	roi_f24_n28_x268_y307	119.047	106.572
30	29	MGGT-AMP-Pulse_xy09_GFP_024.tif	MGGT-AMP-Pulse_xy09_DsRed_024.tif	xy09	024	roi_f24_n29_x132_y302	118.397	106.639
31	30	MGGT-AMP-Pulse_xy09_GFP_024.tif	MGGT-AMP-Pulse_xy09_DsRed_024.tif	xy09	024	roi_f24_n30_x422_y295	119.252	106.796
32	31	MGGT-AMP-Pulse_xy09_GFP_024.tif	MGGT-AMP-Pulse_xy09_DsRed_024.tif	xy09	024	roi_f24_n31_x423_y273	119.496	106.927
33	32	MGGT-AMP-Pulse_xy09_GFP_024.tif	MGGT-AMP-Pulse_xy09_DsRed_024.tif	xy09	024	roi_f24_n32_x269_y284	119.255	106.661
34	33	MGGT-AMP-Pulse_xy09_GFP_024.tif	MGGT-AMP-Pulse_xy09_DsRed_024.tif	xy09	024	roi_f24_n33_x353_y296	119.514	106.678
35	34	MGGT-AMP-Pulse_xy09_GFP_024.tif	MGGT-AMP-Pulse_xy09_DsRed_024.tif	xy09	024	roi_f24_n34_x147_y293	119.406	106.789
36	35	MGGT-AMP-Pulse_xy09_GFP_024.tif	MGGT-AMP-Pulse_xy09_DsRed_024.tif	xy09	024	roi_f24_n35_x424_y249	120.112	106.873
37	36	MGGT-AMP-Pulse_xy09_GFP_024.tif	MGGT-AMP-Pulse_xy09_DsRed_024.tif	xy09	024	roi_f24_n36_x461_y268	119.367	107.021
38	37	MGGT-AMP-Pulse_xy09_GFP_024.tif	MGGT-AMP-Pulse_xy09_DsRed_024.tif	xy09	024	roi_f24_n37_x449_y266	119.450	106.972
39	38	MGGT-AMP-Pulse_xy09_GFP_024.tif	MGGT-AMP-Pulse_xy09_DsRed_024.tif	xy09	024	roi_f24_n38_x410_y265	120.100	106.765
40	39	MGGT-AMP-Pulse_xy09_GFP_024.tif	MGGT-AMP-Pulse_xy09_DsRed_024.tif	xy09	024	roi_f24_n39_x443_y257	119.898	106.893
41	40	MGGT-AMP-Pulse_xy09_GFP_024.tif	MGGT-AMP-Pulse_xy09_DsRed_024.tif	xy09	024	roi_f24_n40_x398_y270	119.673	106.716
42	41	MGGT-AMP-Pulse_xy09_GFP_024.tif	MGGT-AMP-Pulse_xy09_DsRed_024.tif	xy09	024	roi_f24_n41_x192_y290	119.502	106.605
43	42	MGGT-AMP-Pulse_xy09_GFP_024.tif	MGGT-AMP-Pulse_xy09_DsRed_024.tif	xy09	024	roi_f24_n42_x181_y278	118.542	106.639
44	43	MGGT-AMP-Pulse_xy09_GFP_024.tif	MGGT-AMP-Pulse_xy09_DsRed_024.tif	xy09	024	roi_f24_n43_x315_y273	119.176	106.763
45	44	MGGT-AMP-Pulse_xy09_GFP_024.tif	MGGT-AMP-Pulse_xy09_DsRed_024.tif	xy09	024	roi_f24_n44_x201_y287	119.153	106.857
46	45	MGGT-AMP-Pulse_xy09_GFP_024.tif	MGGT-AMP-Pulse_xy09_DsRed_024.tif	xy09	024	roi_f24_n45_x253_y277	119.305	107.155
