 	id	imageGFP	imageDsRed	pos	frame	roi_label	GFP	DsRed
1	0	MGGT-AMP-Pulse_xy09_GFP_023.tif	MGGT-AMP-Pulse_xy09_DsRed_023.tif	xy09	023	roi_f23_n0_x432_y346	121.591	107.425
2	1	MGGT-AMP-Pulse_xy09_GFP_023.tif	MGGT-AMP-Pulse_xy09_DsRed_023.tif	xy09	023	roi_f23_n1_x451_y324	120.305	107.443
3	2	MGGT-AMP-Pulse_xy09_GFP_023.tif	MGGT-AMP-Pulse_xy09_DsRed_023.tif	xy09	023	roi_f23_n2_x275_y347	120.258	107.148
4	3	MGGT-AMP-Pulse_xy09_GFP_023.tif	MGGT-AMP-Pulse_xy09_DsRed_023.tif	xy09	023	roi_f23_n3_x369_y333	120.675	107.239
5	4	MGGT-AMP-Pulse_xy09_GFP_023.tif	MGGT-AMP-Pulse_xy09_DsRed_023.tif	xy09	023	roi_f23_n4_x206_y328	120.201	107.104
6	5	MGGT-AMP-Pulse_xy09_GFP_023.tif	MGGT-AMP-Pulse_xy09_DsRed_023.tif	xy09	023	roi_f23_n5_x462_y325	120.579	107.673
7	6	MGGT-AMP-Pulse_xy09_GFP_023.tif	MGGT-AMP-Pulse_xy09_DsRed_023.tif	xy09	023	roi_f23_n6_x443_y326	120.264	107.300
8	7	MGGT-AMP-Pulse_xy09_GFP_023.tif	MGGT-AMP-Pulse_xy09_DsRed_023.tif	xy09	023	roi_f23_n7_x309_y332	119.492	106.921
9	8	MGGT-AMP-Pulse_xy09_GFP_023.tif	MGGT-AMP-Pulse_xy09_DsRed_023.tif	xy09	023	roi_f23_n8_x288_y329	119.744	106.848
10	9	MGGT-AMP-Pulse_xy09_GFP_023.tif	MGGT-AMP-Pulse_xy09_DsRed_023.tif	xy09	023	roi_f23_n9_x335_y320	120.080	107.021
11	10	MGGT-AMP-Pulse_xy09_GFP_023.tif	MGGT-AMP-Pulse_xy09_DsRed_023.tif	xy09	023	roi_f23_n10_x219_y326	119.546	107.192
12	11	MGGT-AMP-Pulse_xy09_GFP_023.tif	MGGT-AMP-Pulse_xy09_DsRed_023.tif	xy09	023	roi_f23_n11_x325_y323	120.734	107.050
13	12	MGGT-AMP-Pulse_xy09_GFP_023.tif	MGGT-AMP-Pulse_xy09_DsRed_023.tif	xy09	023	roi_f23_n12_x308_y317	119.474	106.874
