G:\pBGT-AMNIS\190517\lb1\pBGT-AMP+SB\data\D03_7.daf
All

Object Number	Area_M01	Area_M02	Aspect Ratio_M01	Aspect Ratio_M02	Gradient RMS_M01_Ch01	Gradient RMS_M02_Ch02	Intensity_MC_Ch02	Intensity_MC_Ch04
0	25.4444444444444	20.3333333333333	0.652325036782348	0.666377705832433	64.5218801738594	33.3300016273208	44634.1774193547	1576.17338709678
1	35.3333333333333	20.7777777777778	0.815673275687007	0.83093673715671	62.4718688446376	38.0470771095604	66825.3809523808	2356.34523809526
2	24.3333333333333	19.8888888888889	0.780620036939896	0.812853374407564	59.3614509739418	30.316748892178	37716.5	1297.70000000001
3	22.8888888888889	24.3333333333333	0.903513442262558	0.916724126041582	57.4900439357726	24.340071508621	47803.9919354836	1658.23387096773
4	15.4444444444444	15.6666666666667	0.470402980097837	0.655013688228268	71.4210491574708	43.7241768983153	55477.4999999996	1984.99999999999
5	26	19.4444444444444	0.560990865953986	0.559944147587324	67.0234861377651	38.1743393939867	76150.8709677421	2719.51612903225
6	14.6666666666667	13.2222222222222	0.650249777945863	0.690551684744754	68.4298310096746	44.6026915324693	67896.1379310346	2466.98275862068
7	40.4444444444444	50.1111111111111	0.71333578946961	0.697165518488907	55.5340720738551	19.2618930709956	51892.270270271	1782.02702702701
8	42.1111111111111	47.4444444444444	0.543865875777745	0.541798857889947	55.1532683675504	21.49034083267	98743.2428571423	3448.72857142858
9	20	11.1111111111111	0.871278088842641	0.350223203878058	63.3742217541712	48.0072901111638	1267.00833333334	55.2250000000003
10	37.1111111111111	34.1111111111111	0.542698797257308	0.541236942148637	57.2576847033215	26.9794153668469	152760.729838711	5493.52419354838
11	36.6666666666667	38.1111111111111	0.753734612130902	0.712789362318954	54.7090261458932	20.3435140752212	69503.04296875	2344.421875
12	16.3333333333333	10.5555555555556	0.669592418696639	0.653385067884868	69.7084840483976	41.3117052094468	20338.826923077	727.29807692308
13	28.2222222222222	16.1111111111111	0.521268622686178	0.45443012467265	71.2756317055366	39.3369666090572	39152.8258928572	1284.63392857144
14	25.2222222222222	27.1111111111111	0.778916854138251	0.751165686082061	57.3977876302273	25.5158708029145	29849.923076923	1064.07692307693
15	17.2222222222222	13.3333333333333	0.979095336146191	0.983536472738605	66.2956571454504	32.2925791475566	10106.0326086956	345.793478260872
16	14.6666666666667	14.2222222222222	0.612703838053881	0.683095094351883	70.0202715038978	44.2507794977896	49929.7727272729	1796.45075757576
17	19.4444444444444	15.3333333333333	0.881895595549037	0.874347923160009	61.8969995107691	30.3090686881663	5380.97916666665	200.864583333332
18	12.5555555555556	7.88888888888889	0.639485527266713	0.639413982972921	75.3238753870414	47.0297603759696	8504.74999999999	312.624999999999
19	21.5555555555556	14.7777777777778	0.675969041160459	0.674372154237678	68.6768627780838	41.0982793527199	56778.3916666666	1932.53333333334
20	51.5555555555556	38.2222222222222	0.586666325823415	0.517400364072575	65.6083641184473	34.2413633815732	123803.086805557	4360.92708333334
21	18.1111111111111	13.8888888888889	0.560120709871816	0.563357777983944	72.34058992403	43.223954761517	39321.0357142858	1384.93303571429
22	22.6666666666667	19.3333333333333	0.815186386179993	0.765454790774739	61.2266549953419	31.4603966393206	36032.3482142857	1225.8125
23	24.6666666666667	18.8888888888889	0.735757233600802	0.765695378864974	62.8592359887553	32.4050975382062	39651.4916666664	1348.70833333334
24	14.3333333333333	10.2222222222222	0.770256112519136	0.747451601628221	69.4745434143614	37.2987879350095	3305.23333333334	90.4875000000003
25	38	38.7777777777778	0.517746433498877	0.536557373001239	66.4532606699529	38.6452634665084	68035.8044871791	2297.13782051282
26	21.2222222222222	19.4444444444444	0.812950105952589	0.839112729323382	60.1467461933014	31.1041063870369	41876.448275862	1487.48275862069
27	12.7777777777778	8.33333333333333	0.66003092778258	0.675824326521238	73.6834623052239	46.720883361727	21198.7767857143	707.473214285712
28	26.8888888888889	15.6666666666667	0.439864456752327	0.54247297871568	69.774015467649	42.6308499014716	52492.5517241381	1901.3103448276
29	10.5555555555556	12.6666666666667	0.816234005886081	0.874379302289757	69.3872070275406	47.3184565631875	64947.390625	2360.4140625
30	24.8888888888889	19.7777777777778	0.820993386434026	0.810447833470004	58.190363164238	26.6918884089469	19437.1538461538	749.384615384618
31	34.5555555555556	1	0.829374198462403	1	59.8036535790652	10.4189942867918	3071.625	62.875
32	20.5555555555556	13.3333333333333	0.749687178274031	0.701146303519574	66.3982245750175	37.486171193605	36909.962962963	1271.05555555555
33	13.5555555555556	11.1111111111111	0.594731057676716	0.687312820271997	72.0781928417554	43.4085708998634	28350.0234375	981.9921875
34	18.5555555555556	13.6666666666667	0.911868300121985	0.824231802013167	62.2823387863519	30.2913123277841	2902.625	76.75
35	18	11.3333333333333	0.828905814557512	0.835258585508249	67.4403576134171	39.3776599140919	12307.2608695652	404.369565217392
36	22	15.1111111111111	0.418162246369239	0.398858370493857	75.6607632416881	40.7380396971684	4735.24193548388	202.33870967742
37	47.1111111111111	45	0.632389929092455	0.853913905193922	57.5133869317545	20.4016955042574	23401.7763157892	1055.61184210527
