 	id	imageGFP	imageDsRed	pos	frame	roi_label	GFP	DsRed
1	0	MGGT-AMP-Pulse_xy01_GFP_022.tif	MGGT-AMP-Pulse_xy01_DsRed_022.tif	xy01	022	roi_f22_n0_x159_y261	119.247	107.692
2	1	MGGT-AMP-Pulse_xy01_GFP_022.tif	MGGT-AMP-Pulse_xy01_DsRed_022.tif	xy01	022	roi_f22_n1_x152_y248	119.233	107.530
3	2	MGGT-AMP-Pulse_xy01_GFP_022.tif	MGGT-AMP-Pulse_xy01_DsRed_022.tif	xy01	022	roi_f22_n2_x281_y243	120.629	107.802
4	3	MGGT-AMP-Pulse_xy01_GFP_022.tif	MGGT-AMP-Pulse_xy01_DsRed_022.tif	xy01	022	roi_f22_n3_x119_y222	118.706	107.408
5	4	MGGT-AMP-Pulse_xy01_GFP_022.tif	MGGT-AMP-Pulse_xy01_DsRed_022.tif	xy01	022	roi_f22_n4_x151_y238	120.096	107.629
6	5	MGGT-AMP-Pulse_xy01_GFP_022.tif	MGGT-AMP-Pulse_xy01_DsRed_022.tif	xy01	022	roi_f22_n5_x320_y172	120.737	107.255
7	6	MGGT-AMP-Pulse_xy01_GFP_022.tif	MGGT-AMP-Pulse_xy01_DsRed_022.tif	xy01	022	roi_f22_n6_x143_y187	119.752	107.250
8	7	MGGT-AMP-Pulse_xy01_GFP_022.tif	MGGT-AMP-Pulse_xy01_DsRed_022.tif	xy01	022	roi_f22_n7_x159_y189	119.387	107.381
9	8	MGGT-AMP-Pulse_xy01_GFP_022.tif	MGGT-AMP-Pulse_xy01_DsRed_022.tif	xy01	022	roi_f22_n8_x145_y201	119.751	107.225
10	9	MGGT-AMP-Pulse_xy01_GFP_022.tif	MGGT-AMP-Pulse_xy01_DsRed_022.tif	xy01	022	roi_f22_n9_x120_y186	119.009	107.180
11	10	MGGT-AMP-Pulse_xy01_GFP_022.tif	MGGT-AMP-Pulse_xy01_DsRed_022.tif	xy01	022	roi_f22_n10_x459_y160	119.099	107.396
12	11	MGGT-AMP-Pulse_xy01_GFP_022.tif	MGGT-AMP-Pulse_xy01_DsRed_022.tif	xy01	022	roi_f22_n11_x143_y165	119.573	107.269
13	12	MGGT-AMP-Pulse_xy01_GFP_022.tif	MGGT-AMP-Pulse_xy01_DsRed_022.tif	xy01	022	roi_f22_n12_x117_y158	118.799	107.173
14	13	MGGT-AMP-Pulse_xy01_GFP_022.tif	MGGT-AMP-Pulse_xy01_DsRed_022.tif	xy01	022	roi_f22_n13_x135_y140	119.751	107.105
15	14	MGGT-AMP-Pulse_xy01_GFP_022.tif	MGGT-AMP-Pulse_xy01_DsRed_022.tif	xy01	022	roi_f22_n14_x300_y122	120.812	107.188
16	15	MGGT-AMP-Pulse_xy01_GFP_022.tif	MGGT-AMP-Pulse_xy01_DsRed_022.tif	xy01	022	roi_f22_n15_x156_y131	119.555	107.344
17	16	MGGT-AMP-Pulse_xy01_GFP_022.tif	MGGT-AMP-Pulse_xy01_DsRed_022.tif	xy01	022	roi_f22_n16_x194_y112	119.520	107.218
18	17	MGGT-AMP-Pulse_xy01_GFP_022.tif	MGGT-AMP-Pulse_xy01_DsRed_022.tif	xy01	022	roi_f22_n17_x149_y115	120.623	107.161
19	18	MGGT-AMP-Pulse_xy01_GFP_022.tif	MGGT-AMP-Pulse_xy01_DsRed_022.tif	xy01	022	roi_f22_n18_x136_y102	119.811	107.367
20	19	MGGT-AMP-Pulse_xy01_GFP_022.tif	MGGT-AMP-Pulse_xy01_DsRed_022.tif	xy01	022	roi_f22_n19_x174_y83	120.264	107.634
21	20	MGGT-AMP-Pulse_xy01_GFP_022.tif	MGGT-AMP-Pulse_xy01_DsRed_022.tif	xy01	022	roi_f22_n20_x140_y84	120.793	107.529
22	21	MGGT-AMP-Pulse_xy01_GFP_022.tif	MGGT-AMP-Pulse_xy01_DsRed_022.tif	xy01	022	roi_f22_n21_x205_y74	120.260	107.803
23	22	MGGT-AMP-Pulse_xy01_GFP_022.tif	MGGT-AMP-Pulse_xy01_DsRed_022.tif	xy01	022	roi_f22_n22_x271_y59	121.176	108.157
