 	id	imageGFP	imageDsRed	pos	frame	roi_label	GFP	DsRed
1	0	MGGT-AMP-Pulse_xy01_GFP_025.tif	MGGT-AMP-Pulse_xy01_DsRed_025.tif	xy01	025	roi_f25_n0_x176_y258	119.312	107.487
2	1	MGGT-AMP-Pulse_xy01_GFP_025.tif	MGGT-AMP-Pulse_xy01_DsRed_025.tif	xy01	025	roi_f25_n1_x454_y185	118.616	107.284
3	2	MGGT-AMP-Pulse_xy01_GFP_025.tif	MGGT-AMP-Pulse_xy01_DsRed_025.tif	xy01	025	roi_f25_n2_x174_y244	119.357	107.313
4	3	MGGT-AMP-Pulse_xy01_GFP_025.tif	MGGT-AMP-Pulse_xy01_DsRed_025.tif	xy01	025	roi_f25_n3_x257_y200	119.252	107.092
5	4	MGGT-AMP-Pulse_xy01_GFP_025.tif	MGGT-AMP-Pulse_xy01_DsRed_025.tif	xy01	025	roi_f25_n4_x145_y180	118.991	107.048
6	5	MGGT-AMP-Pulse_xy01_GFP_025.tif	MGGT-AMP-Pulse_xy01_DsRed_025.tif	xy01	025	roi_f25_n5_x121_y213	118.766	107.165
7	6	MGGT-AMP-Pulse_xy01_GFP_025.tif	MGGT-AMP-Pulse_xy01_DsRed_025.tif	xy01	025	roi_f25_n6_x163_y232	119.878	107.208
8	7	MGGT-AMP-Pulse_xy01_GFP_025.tif	MGGT-AMP-Pulse_xy01_DsRed_025.tif	xy01	025	roi_f25_n7_x171_y174	118.966	107.085
9	8	MGGT-AMP-Pulse_xy01_GFP_025.tif	MGGT-AMP-Pulse_xy01_DsRed_025.tif	xy01	025	roi_f25_n8_x152_y183	119.915	106.968
10	9	MGGT-AMP-Pulse_xy01_GFP_025.tif	MGGT-AMP-Pulse_xy01_DsRed_025.tif	xy01	025	roi_f25_n9_x125_y167	118.852	106.989
11	10	MGGT-AMP-Pulse_xy01_GFP_025.tif	MGGT-AMP-Pulse_xy01_DsRed_025.tif	xy01	025	roi_f25_n10_x336_y111	121.017	107.347
12	11	MGGT-AMP-Pulse_xy01_GFP_025.tif	MGGT-AMP-Pulse_xy01_DsRed_025.tif	xy01	025	roi_f25_n11_x122_y137	118.834	106.989
13	12	MGGT-AMP-Pulse_xy01_GFP_025.tif	MGGT-AMP-Pulse_xy01_DsRed_025.tif	xy01	025	roi_f25_n12_x165_y132	119.484	107.019
14	13	MGGT-AMP-Pulse_xy01_GFP_025.tif	MGGT-AMP-Pulse_xy01_DsRed_025.tif	xy01	025	roi_f25_n13_x324_y106	120.786	107.319
15	14	MGGT-AMP-Pulse_xy01_GFP_025.tif	MGGT-AMP-Pulse_xy01_DsRed_025.tif	xy01	025	roi_f25_n14_x143_y114	119.687	107.089
16	15	MGGT-AMP-Pulse_xy01_GFP_025.tif	MGGT-AMP-Pulse_xy01_DsRed_025.tif	xy01	025	roi_f25_n15_x202_y77	120.849	107.523
17	16	MGGT-AMP-Pulse_xy01_GFP_025.tif	MGGT-AMP-Pulse_xy01_DsRed_025.tif	xy01	025	roi_f25_n16_x233_y85	119.912	107.493
18	17	MGGT-AMP-Pulse_xy01_GFP_025.tif	MGGT-AMP-Pulse_xy01_DsRed_025.tif	xy01	025	roi_f25_n17_x194_y73	120.776	107.650
19	18	MGGT-AMP-Pulse_xy01_GFP_025.tif	MGGT-AMP-Pulse_xy01_DsRed_025.tif	xy01	025	roi_f25_n18_x149_y76	121.033	107.577
20	19	MGGT-AMP-Pulse_xy01_GFP_025.tif	MGGT-AMP-Pulse_xy01_DsRed_025.tif	xy01	025	roi_f25_n19_x144_y65	121.572	107.621
21	20	MGGT-AMP-Pulse_xy01_GFP_025.tif	MGGT-AMP-Pulse_xy01_DsRed_025.tif	xy01	025	roi_f25_n20_x172_y78	122.100	107.434
22	21	MGGT-AMP-Pulse_xy01_GFP_025.tif	MGGT-AMP-Pulse_xy01_DsRed_025.tif	xy01	025	roi_f25_n21_x296_y56	121.062	107.924
