 	id	imageGFP	imageDsRed	pos	frame	roi_label	GFP	DsRed
1	0	MGGT-AMP-Pulse_xy01_GFP_031.tif	MGGT-AMP-Pulse_xy01_DsRed_031.tif	xy01	031	roi_f31_n0_x156_y291	119.839	107.529
2	1	MGGT-AMP-Pulse_xy01_GFP_031.tif	MGGT-AMP-Pulse_xy01_DsRed_031.tif	xy01	031	roi_f31_n1_x199_y222	119.723	107.344
3	2	MGGT-AMP-Pulse_xy01_GFP_031.tif	MGGT-AMP-Pulse_xy01_DsRed_031.tif	xy01	031	roi_f31_n2_x114_y256	118.631	107.557
4	3	MGGT-AMP-Pulse_xy01_GFP_031.tif	MGGT-AMP-Pulse_xy01_DsRed_031.tif	xy01	031	roi_f31_n3_x250_y222	121.077	107.505
5	4	MGGT-AMP-Pulse_xy01_GFP_031.tif	MGGT-AMP-Pulse_xy01_DsRed_031.tif	xy01	031	roi_f31_n4_x135_y246	118.851	107.739
6	5	MGGT-AMP-Pulse_xy01_GFP_031.tif	MGGT-AMP-Pulse_xy01_DsRed_031.tif	xy01	031	roi_f31_n5_x280_y218	120.062	107.518
7	6	MGGT-AMP-Pulse_xy01_GFP_031.tif	MGGT-AMP-Pulse_xy01_DsRed_031.tif	xy01	031	roi_f31_n6_x120_y213	120.044	107.549
8	7	MGGT-AMP-Pulse_xy01_GFP_031.tif	MGGT-AMP-Pulse_xy01_DsRed_031.tif	xy01	031	roi_f31_n7_x268_y212	120.429	107.486
9	8	MGGT-AMP-Pulse_xy01_GFP_031.tif	MGGT-AMP-Pulse_xy01_DsRed_031.tif	xy01	031	roi_f31_n8_x134_y201	119.575	107.315
10	9	MGGT-AMP-Pulse_xy01_GFP_031.tif	MGGT-AMP-Pulse_xy01_DsRed_031.tif	xy01	031	roi_f31_n9_x457_y168	121.641	107.284
11	10	MGGT-AMP-Pulse_xy01_GFP_031.tif	MGGT-AMP-Pulse_xy01_DsRed_031.tif	xy01	031	roi_f31_n10_x157_y188	119.768	107.304
12	11	MGGT-AMP-Pulse_xy01_GFP_031.tif	MGGT-AMP-Pulse_xy01_DsRed_031.tif	xy01	031	roi_f31_n11_x131_y165	120.467	107.003
13	12	MGGT-AMP-Pulse_xy01_GFP_031.tif	MGGT-AMP-Pulse_xy01_DsRed_031.tif	xy01	031	roi_f31_n12_x293_y170	121.136	107.024
14	13	MGGT-AMP-Pulse_xy01_GFP_031.tif	MGGT-AMP-Pulse_xy01_DsRed_031.tif	xy01	031	roi_f31_n13_x140_y171	120.502	107.216
15	14	MGGT-AMP-Pulse_xy01_GFP_031.tif	MGGT-AMP-Pulse_xy01_DsRed_031.tif	xy01	031	roi_f31_n14_x122_y164	120.349	107.149
16	15	MGGT-AMP-Pulse_xy01_GFP_031.tif	MGGT-AMP-Pulse_xy01_DsRed_031.tif	xy01	031	roi_f31_n15_x173_y153	120.358	107.003
17	16	MGGT-AMP-Pulse_xy01_GFP_031.tif	MGGT-AMP-Pulse_xy01_DsRed_031.tif	xy01	031	roi_f31_n16_x168_y144	120.701	107.175
18	17	MGGT-AMP-Pulse_xy01_GFP_031.tif	MGGT-AMP-Pulse_xy01_DsRed_031.tif	xy01	031	roi_f31_n17_x115_y157	120.057	107.177
19	18	MGGT-AMP-Pulse_xy01_GFP_031.tif	MGGT-AMP-Pulse_xy01_DsRed_031.tif	xy01	031	roi_f31_n18_x265_y148	121.161	107.269
20	19	MGGT-AMP-Pulse_xy01_GFP_031.tif	MGGT-AMP-Pulse_xy01_DsRed_031.tif	xy01	031	roi_f31_n19_x248_y137	120.169	107.229
21	20	MGGT-AMP-Pulse_xy01_GFP_031.tif	MGGT-AMP-Pulse_xy01_DsRed_031.tif	xy01	031	roi_f31_n20_x153_y136	121.048	107.120
22	21	MGGT-AMP-Pulse_xy01_GFP_031.tif	MGGT-AMP-Pulse_xy01_DsRed_031.tif	xy01	031	roi_f31_n21_x165_y130	120.618	107.208
23	22	MGGT-AMP-Pulse_xy01_GFP_031.tif	MGGT-AMP-Pulse_xy01_DsRed_031.tif	xy01	031	roi_f31_n22_x333_y102	120.906	107.473
24	23	MGGT-AMP-Pulse_xy01_GFP_031.tif	MGGT-AMP-Pulse_xy01_DsRed_031.tif	xy01	031	roi_f31_n23_x139_y106	120.286	107.229
25	24	MGGT-AMP-Pulse_xy01_GFP_031.tif	MGGT-AMP-Pulse_xy01_DsRed_031.tif	xy01	031	roi_f31_n24_x155_y114	120.995	107.305
26	25	MGGT-AMP-Pulse_xy01_GFP_031.tif	MGGT-AMP-Pulse_xy01_DsRed_031.tif	xy01	031	roi_f31_n25_x152_y103	120.757	107.083
27	26	MGGT-AMP-Pulse_xy01_GFP_031.tif	MGGT-AMP-Pulse_xy01_DsRed_031.tif	xy01	031	roi_f31_n26_x131_y102	121.145	107.231
