 	id	imageGFP	imageDsRed	pos	frame	roi_label	GFP	DsRed
1	0	MGGT-AMP-Pulse_xy01_GFP_020.tif	MGGT-AMP-Pulse_xy01_DsRed_020.tif	xy01	020	roi_f20_n0_x274_y277	120.523	147.185
2	1	MGGT-AMP-Pulse_xy01_GFP_020.tif	MGGT-AMP-Pulse_xy01_DsRed_020.tif	xy01	020	roi_f20_n1_x144_y256	120.173	134.595
3	2	MGGT-AMP-Pulse_xy01_GFP_020.tif	MGGT-AMP-Pulse_xy01_DsRed_020.tif	xy01	020	roi_f20_n2_x143_y242	120.240	131.679
4	3	MGGT-AMP-Pulse_xy01_GFP_020.tif	MGGT-AMP-Pulse_xy01_DsRed_020.tif	xy01	020	roi_f20_n3_x329_y206	121.644	141.957
5	4	MGGT-AMP-Pulse_xy01_GFP_020.tif	MGGT-AMP-Pulse_xy01_DsRed_020.tif	xy01	020	roi_f20_n4_x148_y233	120.627	133.384
6	5	MGGT-AMP-Pulse_xy01_GFP_020.tif	MGGT-AMP-Pulse_xy01_DsRed_020.tif	xy01	020	roi_f20_n5_x118_y224	119.510	127.490
7	6	MGGT-AMP-Pulse_xy01_GFP_020.tif	MGGT-AMP-Pulse_xy01_DsRed_020.tif	xy01	020	roi_f20_n6_x141_y194	120.718	129.132
8	7	MGGT-AMP-Pulse_xy01_GFP_020.tif	MGGT-AMP-Pulse_xy01_DsRed_020.tif	xy01	020	roi_f20_n7_x158_y193	120.038	133.827
9	8	MGGT-AMP-Pulse_xy01_GFP_020.tif	MGGT-AMP-Pulse_xy01_DsRed_020.tif	xy01	020	roi_f20_n8_x118_y195	119.960	126.127
10	9	MGGT-AMP-Pulse_xy01_GFP_020.tif	MGGT-AMP-Pulse_xy01_DsRed_020.tif	xy01	020	roi_f20_n9_x146_y198	121.147	128.466
11	10	MGGT-AMP-Pulse_xy01_GFP_020.tif	MGGT-AMP-Pulse_xy01_DsRed_020.tif	xy01	020	roi_f20_n10_x137_y181	120.378	128.371
12	11	MGGT-AMP-Pulse_xy01_GFP_020.tif	MGGT-AMP-Pulse_xy01_DsRed_020.tif	xy01	020	roi_f20_n11_x114_y175	119.892	126.000
13	12	MGGT-AMP-Pulse_xy01_GFP_020.tif	MGGT-AMP-Pulse_xy01_DsRed_020.tif	xy01	020	roi_f20_n12_x459_y149	120.708	139.209
14	13	MGGT-AMP-Pulse_xy01_GFP_020.tif	MGGT-AMP-Pulse_xy01_DsRed_020.tif	xy01	020	roi_f20_n13_x130_y166	119.735	129.876
15	14	MGGT-AMP-Pulse_xy01_GFP_020.tif	MGGT-AMP-Pulse_xy01_DsRed_020.tif	xy01	020	roi_f20_n14_x186_y149	119.933	139.399
16	15	MGGT-AMP-Pulse_xy01_GFP_020.tif	MGGT-AMP-Pulse_xy01_DsRed_020.tif	xy01	020	roi_f20_n15_x152_y141	120.281	135.727
17	16	MGGT-AMP-Pulse_xy01_GFP_020.tif	MGGT-AMP-Pulse_xy01_DsRed_020.tif	xy01	020	roi_f20_n16_x120_y147	119.879	131.295
18	17	MGGT-AMP-Pulse_xy01_GFP_020.tif	MGGT-AMP-Pulse_xy01_DsRed_020.tif	xy01	020	roi_f20_n17_x177_y124	120.545	140.915
19	18	MGGT-AMP-Pulse_xy01_GFP_020.tif	MGGT-AMP-Pulse_xy01_DsRed_020.tif	xy01	020	roi_f20_n18_x141_y133	121.679	133.674
20	19	MGGT-AMP-Pulse_xy01_GFP_020.tif	MGGT-AMP-Pulse_xy01_DsRed_020.tif	xy01	020	roi_f20_n19_x132_y136	121.553	132.547
21	20	MGGT-AMP-Pulse_xy01_GFP_020.tif	MGGT-AMP-Pulse_xy01_DsRed_020.tif	xy01	020	roi_f20_n20_x315_y143	122.467	141.828
22	21	MGGT-AMP-Pulse_xy01_GFP_020.tif	MGGT-AMP-Pulse_xy01_DsRed_020.tif	xy01	020	roi_f20_n21_x133_y113	120.639	138.377
23	22	MGGT-AMP-Pulse_xy01_GFP_020.tif	MGGT-AMP-Pulse_xy01_DsRed_020.tif	xy01	020	roi_f20_n22_x205_y114	119.865	146.585
24	23	MGGT-AMP-Pulse_xy01_GFP_020.tif	MGGT-AMP-Pulse_xy01_DsRed_020.tif	xy01	020	roi_f20_n23_x158_y104	120.901	145.612
25	24	MGGT-AMP-Pulse_xy01_GFP_020.tif	MGGT-AMP-Pulse_xy01_DsRed_020.tif	xy01	020	roi_f20_n24_x207_y87	121.798	165.116
26	25	MGGT-AMP-Pulse_xy01_GFP_020.tif	MGGT-AMP-Pulse_xy01_DsRed_020.tif	xy01	020	roi_f20_n25_x137_y97	121.502	145.782
27	26	MGGT-AMP-Pulse_xy01_GFP_020.tif	MGGT-AMP-Pulse_xy01_DsRed_020.tif	xy01	020	roi_f20_n26_x184_y97	120.577	148.143
28	27	MGGT-AMP-Pulse_xy01_GFP_020.tif	MGGT-AMP-Pulse_xy01_DsRed_020.tif	xy01	020	roi_f20_n27_x259_y65	122.491	186.868
