 	id	imageGFP	imageDsRed	pos	frame	roi_label	GFP	DsRed
1	0	pBGT-AMP-Pulse_xy26_GFP_021.tif	pBGT-AMP-Pulse_xy26_DsRed_021.tif	xy26	021	roi_f21_n0_x464_y393	239.817	98.022
2	1	pBGT-AMP-Pulse_xy26_GFP_021.tif	pBGT-AMP-Pulse_xy26_DsRed_021.tif	xy26	021	roi_f21_n1_x370_y393	214.136	97.578
3	2	pBGT-AMP-Pulse_xy26_GFP_021.tif	pBGT-AMP-Pulse_xy26_DsRed_021.tif	xy26	021	roi_f21_n2_x283_y386	148.154	98.271
4	3	pBGT-AMP-Pulse_xy26_GFP_021.tif	pBGT-AMP-Pulse_xy26_DsRed_021.tif	xy26	021	roi_f21_n3_x140_y386	182.107	97.970
5	4	pBGT-AMP-Pulse_xy26_GFP_021.tif	pBGT-AMP-Pulse_xy26_DsRed_021.tif	xy26	021	roi_f21_n4_x397_y378	204.310	98.139
6	5	pBGT-AMP-Pulse_xy26_GFP_021.tif	pBGT-AMP-Pulse_xy26_DsRed_021.tif	xy26	021	roi_f21_n5_x453_y377	244.710	97.733
7	6	pBGT-AMP-Pulse_xy26_GFP_021.tif	pBGT-AMP-Pulse_xy26_DsRed_021.tif	xy26	021	roi_f21_n6_x204_y367	264.072	98.062
8	7	pBGT-AMP-Pulse_xy26_GFP_021.tif	pBGT-AMP-Pulse_xy26_DsRed_021.tif	xy26	021	roi_f21_n7_x399_y358	277.212	97.742
9	8	pBGT-AMP-Pulse_xy26_GFP_021.tif	pBGT-AMP-Pulse_xy26_DsRed_021.tif	xy26	021	roi_f21_n8_x490_y357	216.774	97.812
10	9	pBGT-AMP-Pulse_xy26_GFP_021.tif	pBGT-AMP-Pulse_xy26_DsRed_021.tif	xy26	021	roi_f21_n9_x391_y355	265.546	97.508
11	10	pBGT-AMP-Pulse_xy26_GFP_021.tif	pBGT-AMP-Pulse_xy26_DsRed_021.tif	xy26	021	roi_f21_n10_x367_y366	218.020	97.640
12	11	pBGT-AMP-Pulse_xy26_GFP_021.tif	pBGT-AMP-Pulse_xy26_DsRed_021.tif	xy26	021	roi_f21_n11_x332_y354	225.983	97.829
13	12	pBGT-AMP-Pulse_xy26_GFP_021.tif	pBGT-AMP-Pulse_xy26_DsRed_021.tif	xy26	021	roi_f21_n12_x458_y357	233.225	97.731
14	13	pBGT-AMP-Pulse_xy26_GFP_021.tif	pBGT-AMP-Pulse_xy26_DsRed_021.tif	xy26	021	roi_f21_n13_x138_y357	173.542	97.908
15	14	pBGT-AMP-Pulse_xy26_GFP_021.tif	pBGT-AMP-Pulse_xy26_DsRed_021.tif	xy26	021	roi_f21_n14_x484_y350	234.830	97.743
16	15	pBGT-AMP-Pulse_xy26_GFP_021.tif	pBGT-AMP-Pulse_xy26_DsRed_021.tif	xy26	021	roi_f21_n15_x357_y360	232.739	97.717
17	16	pBGT-AMP-Pulse_xy26_GFP_021.tif	pBGT-AMP-Pulse_xy26_DsRed_021.tif	xy26	021	roi_f21_n16_x202_y352	179.502	98.018
18	17	pBGT-AMP-Pulse_xy26_GFP_021.tif	pBGT-AMP-Pulse_xy26_DsRed_021.tif	xy26	021	roi_f21_n17_x261_y332	184.922	98.159
19	18	pBGT-AMP-Pulse_xy26_GFP_021.tif	pBGT-AMP-Pulse_xy26_DsRed_021.tif	xy26	021	roi_f21_n18_x436_y343	228.505	97.729
20	19	pBGT-AMP-Pulse_xy26_GFP_021.tif	pBGT-AMP-Pulse_xy26_DsRed_021.tif	xy26	021	roi_f21_n19_x420_y345	222.132	97.470
21	20	pBGT-AMP-Pulse_xy26_GFP_021.tif	pBGT-AMP-Pulse_xy26_DsRed_021.tif	xy26	021	roi_f21_n20_x345_y346	258.444	97.815
22	21	pBGT-AMP-Pulse_xy26_GFP_021.tif	pBGT-AMP-Pulse_xy26_DsRed_021.tif	xy26	021	roi_f21_n21_x245_y347	224.089	97.506
