F:\AMNIS_data\190724\2-amp\data\g11_4.daf
All

Object Number	Area_M01	Area_M02	Aspect Ratio_M01	Aspect Ratio_M02	Gradient RMS_M01_Ch01	Gradient RMS_M02_Ch02	Intensity_MC_Ch01	Intensity_MC_Ch02
0	11.8888888888889	14.5555555555556	0.714526542470323	0.758258600265252	68.5954554060752	41.8107741736258	1582.8046875	57282.953125
1	13.5555555555556	12.2222222222222	0.570802951612967	0.628452778616409	72.8707440036167	45.4082252396376	1510.32692307693	50757.3221153848
2	16.2222222222222	15.2222222222222	0.625377277238807	0.682509479277337	69.8423150673112	41.1843314616235	2030.69140625	77029.35546875
3	14.2222222222222	15.2222222222222	0.603421590162656	0.654957169507223	72.9582255490971	45.0727138217032	1440.53333333333	45231.0833333332
4	21	18	0.578391583921668	0.571057819657377	70.2087419958744	41.9739042342832	2581.66176470589	95437.5477941182
5	19.7777777777778	23.1111111111111	0.46135835841764	0.530374503770486	72.2712490778926	42.5937636632435	3547.49642857145	132203.103571429
6	27.7777777777778	24.1111111111111	0.644945556812884	0.605506995922567	66.5186381686448	33.4755268333579	3744.16532258067	145731.661290322
7	9.44444444444444	15.2222222222222	0.809634652238428	0.879424763326207	69.9397150199156	42.8560548730608	1619.56756756757	61232.533783784
8	15.6666666666667	16.2222222222222	0.556926997762791	0.665354998000599	69.2531488683439	41.8369937571208	1587.52027027027	55967.0270270266
9	13.1111111111111	20.5555555555556	0.581701125068443	0.67322215513156	69.1923519696676	40.8504897778127	2395.63815789477	85646.8289473681
10	11.1111111111111	9.11111111111111	0.780203859628885	0.663874286210702	73.5893763333198	47.8653977843509	600.826923076927	22657.8798076923
11	12	11.6666666666667	0.682296434600252	0.684155238898159	74.838413162695	46.3555008254341	738.148148148151	36827.6666666666
12	15.7777777777778	14.6666666666667	0.892675195332069	0.914946418463074	67.9273131084269	39.8311189872244	1091.11111111112	33940.925925926
13	19.1111111111111	13.2222222222222	0.750266524567786	0.715570228827772	66.6329638701265	37.931331831099	1092.17741935483	37385.197580645
14	13.5555555555556	8.44444444444444	0.492905245462652	0.716749598278402	72.1796451230619	50.7814332343888	505.580000000001	21508.2
15	14.5555555555556	11.7777777777778	0.773556497511064	0.761743244354118	67.9404526759569	39.9877138202757	411.5	17477.25
16	15.1111111111111	13	0.577473631326911	0.68468560890265	72.9812802722855	44.8148228451194	1107.03879310344	40408.9741379311
17	12.8888888888889	9.33333333333333	0.839381578737304	0.794119891830854	68.5996900938002	43.4707230443471	552.499999999998	21581.6875
18	12.6666666666667	12.5555555555556	0.593279310826754	0.687714251001077	73.1448871081692	44.8318616040874	782.004629629627	33713.5462962964
19	11.5555555555556	11.2222222222222	0.916984606826864	0.864299794869754	69.9672306144847	35.8435503926396	659.212837837836	27918.7263513513
20	9.66666666666667	9.22222222222222	0.825912207954633	0.796401532349851	71.1996500529555	48.616582100997	719.658653846155	24582.3701923077
21	19.5555555555556	18.2222222222222	0.60462161272615	0.619853829874384	69.1705441772215	39.747981528286	2147.53125	79028.453125
22	13.3333333333333	12.4444444444444	0.563793682510295	0.614122230658045	73.3030310971928	44.9694524301235	1204.66249999999	44696.2500000001
23	13.4444444444444	13.8888888888889	0.609552829038442	0.652538178578738	72.7074323371833	44.3503571550958	1413.42592592592	54853.7592592591
24	13.6666666666667	19.4444444444444	0.559159501449357	0.739447154583198	69.3137465567198	38.9240004087261	1811.87500000001	74007.5000000003
25	24.3333333333333	23.1111111111111	0.626407395313034	0.678113734670936	68.6677089508728	40.3525850225611	3751.22222222224	138280.888888888
26	14	18.1111111111111	0.819150457303921	0.84986082455213	72.8228039604447	35.2385241362658	952.712499999995	34643.2249999999
27	26.1111111111111	21.4444444444444	0.578468909702658	0.565907855975375	67.0226342426234	37.2933835307887	3055.29166666667	101047.416666667
28	24.1111111111111	21.7777777777778	0.672035668266057	0.722280426997376	66.2761778358796	35.5028189713682	3286.52631578948	114428.789473684
29	17.7777777777778	22.8888888888889	0.63813624395835	0.771142070230527	67.4907385198094	39.5417907995425	3136.73749999999	121030.868750001
30	9.77777777777778	9	0.941575782415415	0.965272089572688	73.2121742675676	48.2817581042533	758.388888888886	27123.6018518518
31	22.5555555555556	17.7777777777778	0.831657182669842	0.758209362098609	70.2347945674785	37.7947624739059	1967.80882352942	68711.8492647059
32	11	11	0.782646345550163	0.711648686457767	72.4756112384194	47.6603278737675	900.041666666659	34543.5972222221
33	15.3333333333333	15	0.523957103795306	0.595035087256017	73.3283491072886	45.3349714259964	1603.02083333334	63225.2499999998
34	26.4444444444444	7.55555555555555	0.616023541655502	0.679419439156834	67.3500686928535	42.4264230818409	-192.921296296283	1367.68518518519
35	10.7777777777778	14.7777777777778	0.565165043712458	0.764119629389298	70.9285740205964	40.2798272386827	1194.62857142858	44637
36	22.3333333333333	19	0.646437963470146	0.638996887562901	68.8886949447119	39.161349607471	2347.50000000001	82679.2499999997
37	23	57.8888888888889	0.738443468620568	0.991325982417202	69.4804724948747	18.1968415892903	1785.97857142856	53789.6964285717
38	11.7777777777778	11.6666666666667	0.856257096399475	0.928744378203531	67.2921484237422	38.5799997672786	717	22947.7391304347
39	20.1111111111111	26.8888888888889	0.744224535715299	0.903991855011844	69.9927620592084	31.4851825427455	2888.18750000003	109928.178571428
40	10.8888888888889	10.3333333333333	0.825087212993833	0.877891240213762	69.6609181727246	47.2638414662289	968.519230769236	35644.3653846155
41	15.8888888888889	9.44444444444444	0.910952700298919	0.826022813010446	68.4229220383606	43.203903263016	498.546296296291	22193.4768518518
42	15.7777777777778	15.7777777777778	0.512165608315246	0.577542401422852	73.254642828707	45.2222998642052	1766.6617647059	67422.9705882352
43	17.6666666666667	19.3333333333333	0.622987106780524	0.722859712798617	70.8485743097802	32.1703717556204	1348.75	44682.2080536912
44	23.2222222222222	17.5555555555556	0.662731515897312	0.610697700796912	68.4455019326138	37.8182822100156	1516.71774193548	58713.5887096773
45	9.88888888888889	11.2222222222222	0.502244499703601	0.935683557127866	73.0483076513451	38.6954837203707	757.838235294111	25886.4264705883
46	24	19.5555555555556	0.648670530340768	0.623088320198676	67.0086706657279	35.5504325057335	1882.35185185185	70479.7916666666
47	16.3333333333333	17.5555555555556	0.679649491810592	0.718731872335826	70.3795887314718	40.8383403179806	2144.140625	80774.0703125
48	24.1111111111111	11.8888888888889	0.827306315109274	0.879614322154441	68.4689737243945	43.1315633124882	836.42592592593	38455.638888889
49	12.4444444444444	12.5555555555556	0.631255219724831	0.648444511956516	74.7071219053093	46.158207311337	1097.5	34759.859375
50	10.5555555555556	8.55555555555555	0.756810061806908	0.736508475253835	72.9148469830836	48.4757706813449	680	22638.7142857142
51	19.7777777777778	26.2222222222222	0.537005088361131	0.657492341990617	71.259447112073	32.2882875178609	3070.73437499999	113020.609374999
52	17.7777777777778	16.1111111111111	0.607301455043269	0.620537889708783	69.0870580683505	40.096028820921	1499.71428571429	55901.0803571427
53	12.7777777777778	17	0.66074840264368	0.804889307311785	74.5830759018338	33.4775791515559	532.999999999999	28061.9999999997
54	18.2222222222222	19.1111111111111	0.634743303114144	0.627147502547393	67.7490367344089	38.7770202803712	2505.47596153845	92708.6298076919
55	15	8.88888888888889	0.982914868875839	0.815768359118439	70.3642374422349	42.3965279835259	285.59821428571	18571.2410714286
56	9.88888888888889	11	0.899304985346719	0.868756759245148	75.2048486418669	39.2736346699073	176.33203125	17247.0390625
57	31.4444444444444	29.2222222222222	0.53954508575402	0.579435659637874	67.3086126798691	37.1963354437079	3869.83012820515	140312.826923077
58	19.8888888888889	22.2222222222222	0.46671279098866	0.513585733052985	66.029478071381	34.3566227277316	5111.12980769226	147740.322115386
59	15.7777777777778	16	0.654425308605949	0.677681729310872	69.148632799066	42.2709671988873	2292.82500000001	74143.0500000001
60	19.5555555555556	16.4444444444444	0.656590837987229	0.689570712553579	68.6567955619814	41.1134916600238	2514.32142857142	87696.5357142854
61	10.6666666666667	11.4444444444444	0.728816390944376	0.740107410372866	71.0511226803078	45.9813025993393	815.129032258061	34786.4677419354
62	15	11.6666666666667	0.797595821346426	0.80596068309759	68.9418571127479	44.5528199039124	874.308035714281	25764.0178571429
63	23.7777777777778	20.1111111111111	0.877554612648437	0.809046798107877	71.1534541761948	40.4533971700856	2356.48717948718	75520.3557692303
64	15.2222222222222	16.1111111111111	0.647691265034097	0.691525066818882	72.5079967080781	43.4356156506715	1751.2	60480.0666666666
65	24.6666666666667	26.6666666666667	0.573252396140377	0.65366869661072	73.9038429351852	31.3858271830236	2985.81249999999	114440.124999999
66	16.7777777777778	8.66666666666667	0.810981464307033	0.778480917680107	69.0624656469606	42.687510488399	398.480000000006	19820.62
67	16.7777777777778	21.2222222222222	0.532381811552386	0.588270210999877	72.0253253492264	42.0630611190132	2925.21212121214	110812.818181819
68	10.2222222222222	13.3333333333333	0.578620184087601	0.600115056992519	73.1543387511936	44.9436357648683	624.865384615376	24645.5288461537
69	19.1111111111111	12.4444444444444	0.776495882853895	0.697146752620626	68.0402688729074	39.6573733269328	510.666666666657	23689.7777777779
70	16.1111111111111	11.3333333333333	0.757727242402216	0.756504382598672	69.2747366108865	43.4863625093488	839.75	34278.0509259258
71	12.6666666666667	14.5555555555556	0.513647938267747	0.790969396294267	74.2241916934403	36.271988003394	966.418918918921	31379.4189189188
72	12.7777777777778	11.7777777777778	0.648674198735303	0.778630259094564	71.9566722460958	42.3972321201848	790.125	27720.6640625
73	11.3333333333333	10.5555555555556	0.765525969624417	0.677240080190355	73.936187095313	45.8838786005807	578.2265625	23296.73828125
74	16.1111111111111	13.7777777777778	0.474637498649992	0.539760473114368	75.9289711503313	44.6178264042772	891.8125	35515.5624999999
75	20.1111111111111	25.5555555555556	0.765624828068118	0.881525469485924	70.5953899144728	24.1002798671258	706.06976744187	25986.4186046514
76	11	4.55555555555556	0.74299657199114	0.845273846315933	73.7302366281316	51.4898461502726	-111.763157894732	1071.55263157895
77	10.2222222222222	7.77777777777778	0.784437640624642	0.788040587985232	71.4177860360746	49.1652901648945	1007.16447368421	33722.7236842105
78	14.6666666666667	16.2222222222222	0.555758221813996	0.647601087494646	72.967347648461	45.1614572687372	1399.78125	62933.96875
79	31.8888888888889	30.7777777777778	0.45456297171314	0.498011072415282	69.0705243465793	36.4211982802246	4332.74999999998	167094.464285715
80	19.3333333333333	16.4444444444444	0.728418670523125	0.662330993344471	67.513186797272	40.1759782834864	1951.87999999997	72526.1599999997
81	15.7777777777778	17.1111111111111	0.454665838766477	0.552029091275018	73.8127894547538	45.0469426168117	1544.68951612902	58942.4032258064
82	11.8888888888889	15.4444444444444	0.525797286035719	0.683599387290216	69.8395290021255	40.2126931487448	1300.35810810811	46007.2567567568
83	11.5555555555556	12	0.822238611642677	0.912902957632677	68.4103900157666	44.7749640673074	1445.58333333334	49611.8333333333
84	25.8888888888889	33.2222222222222	0.836856090423604	0.814989363007947	65.7937392104412	33.1844250478233	3675.0514705882	112595.176470589
