F:\AMNIS_data\190724\2-amp\data\d12_3.daf
All

Object Number	Area_M01	Area_M02	Aspect Ratio_M01	Aspect Ratio_M02	Gradient RMS_M01_Ch01	Gradient RMS_M02_Ch02	Intensity_MC_Ch01	Intensity_MC_Ch02
0	15.1111111111111	11.2222222222222	0.435550208504899	0.493573086276353	76.0191953525132	44.5708898935814	-37.3355263157804	19666.8552631579
1	9.33333333333333	9.55555555555555	0.814280075741969	0.674983946015691	73.4855410701112	43.292602174179	421.407407407399	16637.9444444445
2	20.7777777777778	8.22222222222222	0.622340435305298	0.512844180305297	73.7205096851549	34.6823430494762	87.1184210526327	741.381578947368
3	10.1111111111111	9.44444444444444	0.936399540686408	0.939048945417686	72.6258023023758	41.7341796106366	236.640625	17379.578125
4	12.3333333333333	7.33333333333333	0.649491566186013	0.674178936742578	72.2139797917162	44.1650779493021	178.740000000004	12282.25
5	13.1111111111111	10.4444444444444	0.773301942629575	0.743155931692814	70.4074238939212	45.1025500758234	886.083333333323	31453.625
6	14.5555555555556	10	0.825557488330776	0.75031294455936	66.9207585370673	38.9541983616844	171.473684210523	9893.73684210528
7	17	19.7777777777778	0.963114697568878	0.736414862373355	74.485197750565	32.4564582923368	750.550000000016	24643
8	12.3333333333333	9.22222222222222	0.808608522666964	0.805895551940019	70.2868330454369	44.4846051541621	459.441666666663	11954.65
9	12.8888888888889	8.55555555555555	0.645036632815604	0.679440463507276	74.4372871288917	45.7601175605822	203.125000000008	12921.2083333333
10	10	7.44444444444444	0.689974834816545	0.720684500252545	74.9563393175361	47.9757683054111	344.077586206901	12053.2025862069
11	10.8888888888889	7.44444444444444	0.803352049591298	0.800636230194586	72.829983402312	45.7782456339885	393.909999999997	13380.79
12	11.1111111111111	9.33333333333333	0.625062352661832	0.587747077291492	75.8864540089082	46.5945549571368	256.435185185185	13018.9259259259
13	21.5555555555556	15.3333333333333	0.515981256478323	0.443099298310709	71.6370598961675	40.6546985101413	807.337500000012	25735.3625000001
14	33.1111111111111	14	0.456782642837341	0.5556923297779	67.789066472095	40.6189989362778	1653.62790697677	43817.6046511633
15	10.6666666666667	7.22222222222222	0.685761326278834	0.638813601685377	76.2729432182193	49.2141754264303	312.931034482761	8232.57758620691
16	7.11111111111111	8.66666666666667	0.46395805669476	0.452524968801883	75.4348978046632	37.5610474967721	137.684210526318	8475.4802631579
17	16.4444444444444	8.44444444444444	0.888464726117633	0.803016788779184	68.7775925412404	42.3408809480757	340.976851851855	16807.2268518519
18	20.7777777777778	14.2222222222222	0.662635484736713	0.641438793274889	69.8461229886091	38.8755795950291	728.572580645169	20160.0887096774
19	17.8888888888889	12.7777777777778	0.849115531407641	0.773000816766996	71.2451946209693	40.4609826114364	1000.83333333333	39310.8749999999
20	17.6666666666667	9.66666666666667	0.837281513404675	0.793229984603979	68.3000120156162	40.0942171380799	153.447368421056	10770.9342105263
21	12.5555555555556	10.3333333333333	0.694867980475333	0.688873838767257	72.4742147106	45.7015635415762	654.953703703702	24544.2175925925
22	16.5555555555556	12	0.503421090630792	0.4673141703442	74.5018180115996	44.9162247079025	458.284999999998	20288.055
23	15.8888888888889	13	0.590186648329331	0.597764725637862	72.1545306739954	43.494557442579	1052.5234375	38904.5859375
24	13.5555555555556	8.66666666666667	0.686991722696196	0.659351676663349	73.3365357543254	45.0637571000875	556.543103448282	18735.5775862068
25	13.2222222222222	9.33333333333333	0.80930117435914	0.781656695291864	69.2135257988452	43.5092910257451	286.333333333328	10056.6666666667
26	12.4444444444444	8.44444444444444	0.606125591252293	0.655321724752693	73.3047337247856	46.2230501004393	172.730769230763	12788.4423076923
27	18.1111111111111	12.7777777777778	0.644949085363931	0.615459607754372	70.8629624281456	42.4193294293023	509.636363636362	20641.2727272726
28	14.5555555555556	10	0.601625803941802	0.591493446681293	73.056983112003	45.0455463300077	362.609999999994	18517.7850000001
29	16.7777777777778	11.5555555555556	0.692122041892055	0.715357204024736	68.7787730329013	41.9234977758738	535.510000000008	21885.52
30	30.3333333333333	17.7777777777778	0.508057216154252	0.402744202374249	69.6836412975394	37.7512152989385	581.975000000006	25186.9699999998
31	14.2222222222222	9.22222222222222	0.69878404249534	0.674702212555805	69.6571793536784	41.423904137424	266.572115384611	14544.8798076924
32	18	13	0.680220848950891	0.698443780853328	71.4917598229942	37.6103164183084	636.310606060617	34553.9242424242
33	10.1111111111111	11.2222222222222	0.735443498249633	0.839817440551351	71.9816124614954	42.5471567227349	733.882352941171	32616
34	16.4444444444444	9.11111111111111	0.83082935344914	0.771070624652039	67.1477509732376	42.1089813988048	686.913461538468	21833.173076923
35	16.3333333333333	13.2222222222222	0.936857205890955	0.951673678425994	67.1293193730387	30.7891871308315	59.2666666666573	9273.86666666667
36	18.7777777777778	12.8888888888889	0.617519669545448	0.569919051367619	72.6030988935376	43.9877875366872	654.566964285704	26841.625
37	14.2222222222222	22.2222222222222	0.916706743368413	0.979816255256257	67.6182198102107	22.4724762671663	317.303030303033	13002.2083333334
38	22.2222222222222	22.8888888888889	0.744336531864521	0.857602652984176	67.4001782660266	23.4300440322045	719.490384615369	18778.1987179488
39	11.8888888888889	7.44444444444444	0.735530119070927	0.649962520882771	71.8778598309222	45.3012831502373	213.135000000004	9405.27000000002
40	21	14.8888888888889	0.652148589721286	0.610403747279464	70.6777015509868	41.5304695474699	1133.14351851853	46959.2777777775
41	29.3333333333333	23.7777777777778	0.479816842698406	0.385354389786841	76.3291449185393	36.5935454579816	1448.76470588236	48317.5220588241
42	17.1111111111111	18.1111111111111	0.49317158298002	0.509382058280596	75.4679062743937	41.6761444770276	1039.60714285715	35605.607142857
43	15.8888888888889	10.7777777777778	0.584850154151432	0.571248550914849	71.7201161323279	42.7356798623176	627.875	23743.2500000002
44	16.6666666666667	15	0.891946411998187	0.585338712291487	73.4663290740655	41.6253480399498	1106.11428571429	40632.0571428569
45	17.2222222222222	15.4444444444444	0.658384371963643	0.696633350458797	73.986564938587	36.9921839424165	1332.6	44436.0249999999
46	11.3333333333333	11	0.858903410741748	0.868465816653861	68.4555077076795	41.9826336298154	663.9453125	27154.7109375
47	11.8888888888889	8	0.643857288577232	0.677301289985459	75.0520848478423	47.1406204610056	176.09615384615	11195.9134615384
48	20.7777777777778	10.5555555555556	0.722743359761382	0.8037060609549	67.2472157709668	38.6555975937036	175.062499999991	15395.75
49	11.6666666666667	8.55555555555555	0.515044977940544	0.491572305097492	75.2285921118867	42.5633618531588	319.673913043479	14108.847826087
50	23.7777777777778	19.2222222222222	0.839225111767811	0.876461271786955	70.3489160071572	19.4398570025062	183.132352941179	15854.9705882354
51	26.6666666666667	21.3333333333333	0.587157143291718	0.625397284901486	70.3744766512295	34.947201043901	1290.9090909091	27267
52	19.1111111111111	14.6666666666667	0.416305564473815	0.510393605206338	72.8257840898235	40.687838406967	490.834677419348	26646.6209677416
53	21.4444444444444	14.7777777777778	0.503658724765114	0.815058336685346	71.4866503074498	22.1267197135604	-150.694444444456	5343.09722222219
54	14.2222222222222	11.7777777777778	0.768106390646691	0.71875849208674	76.6283872515324	39.0793609619697	809.7421875	22383.125
55	10.5555555555556	11	0.401045292005663	0.518525415719125	70.1973082645173	25.6264116909556	337.316176470589	7935
56	17.5555555555556	17	0.488009400770234	0.466300239420292	69.3391221511292	40.5082054075842	1424.81481481484	53709.8611111113
57	20.7777777777778	13	0.415809163361184	0.714426456108716	70.5730880368522	26.3201244799894	139.157608695647	7800.51086956519
58	19.2222222222222	10	0.540758893636799	0.608381141516316	71.9514764371954	40.0338052666955	349.802631578953	11089.9736842106
59	17.6666666666667	10.7777777777778	0.39359934405413	0.49026081756822	77.8908216247129	43.945503213126	251.200000000014	17602.5750000001
60	16.6666666666667	13.6666666666667	0.844527854902382	0.90159652102579	70.6147190604851	30.6767929154771	213.352678571434	11377.375
61	9.77777777777778	7.55555555555555	0.946991447872981	0.813308018640451	72.1113578862683	37.7782350541451	-57.9868421052572	9285.06578947369
62	20.3333333333333	14.7777777777778	0.702815606959112	0.594697619990124	69.4810337588111	38.7666609646886	837.518518518522	19582.2962962963
63	6.88888888888889	7.22222222222222	0.472576753956984	0.494705877103158	72.9124336709008	35.7924564968188	-326.470588235293	10047.1838235294
64	11.7777777777778	14.8888888888889	0.507231007463431	0.628390005210851	67.1535472944699	38.4740338599254	1202.79411764707	39791.5
65	22.7777777777778	17.2222222222222	0.491936288065895	0.738091277287851	77.9907947603572	31.7426085906896	289.22222222223	24996.6666666668
66	10.6666666666667	15	0.734175945522711	0.801412619923264	71.4685884878815	38.2633116663986	852.333333333339	32353.6666666666
67	19.4444444444444	11.5555555555556	0.762064935871207	0.687830303258539	67.2835536052469	36.2664468751576	327.835526315788	11240.1842105264
68	8.88888888888889	6.33333333333333	0.871142469424453	0.902213401372732	71.6658615969276	46.479817544328	237.15384615385	6544.73557692306
69	4.55555555555556	4	0.384722536712335	0.363043752574707	60.9427998592934	57.8488524311187	-1576.83333333333	8271.08333333334
70	15.6666666666667	12.8888888888889	0.499693701435014	0.527902389198786	74.011798585414	42.7862842128021	637.18333333334	31736.4333333334
71	5.44444444444444	5.11111111111111	0.308871212573214	0.319276988126877	71.8232681677478	48.6316750442838	467.842105263155	9787.78947368421
72	18	22.5555555555556	0.500004254385771	0.526169001847435	71.3772675161115	34.7391267934046	1113.67073170732	45313.8536585367
73	11.4444444444444	14.6666666666667	0.93530591777356	0.934337685053224	71.3303416937712	34.6599233384523	321.103260869573	14786.5108695653
74	13.1111111111111	12.1111111111111	0.569970902711795	0.687278404134769	71.1995656085485	39.5400765652449	961.260416666658	28288.015625
