F:\AMNIS_data\pBGT-Bet-Hedging\plasmid\day-1_LB_pBGT_re-read\rep-3\F06-noBF.daf
All

Object Number	Area_M01	Area_M02	Area_M04	Aspect Ratio_M01	Aspect Ratio_M02	Aspect Ratio_M04	Gradient RMS_M01_Ch01	Gradient RMS_M02_Ch02	Gradient RMS_M04_Ch04	Intensity_MC_Ch02
0	0	5.77777777777778	0	0	0.390487102102137	0	0	48.9294886608855	0	4449.15384615384
1	0	5.11111111111111	0	0	0.475643220864883	0	0	46.4018382370587	0	5917.56249999999
2	5.77777777777778	7.77777777777778	4.88888888888889	0.53929419139948	0.460033505230143	0.474548576633218	41.638499934533	41.2562579375777	44.9938025018742	40251.4802631578
3	5.44444444444444	11.7777777777778	7.88888888888889	0.596679866831532	0.68671525822681	0.661946551387724	36.8609065374487	37.8646653063876	37.4213600283911	19637.9375
4	0	3.11111111111111	0	0	0.293711407020934	0	0	59.7259283392966	0	1766.375
5	0	14.1111111111111	0	0	0.668806996449918	0	0	36.6666172968264	0	13844.68
6	20.2222222222222	28.5555555555556	18	0.716563714283485	0.699935740332954	0.680361370512241	28.0315870793582	27.83339103573	27.7593605885415	67323.8055555557
7	0	3.33333333333333	0	0	0.265810837487691	0	0	58.1997632021013	0	423.375
8	0	2.88888888888889	0	0	0.133630620956212	0	0	57.7633818644824	0	337.057692307693
9	0	2.44444444444444	0	0	0.293174004276243	0	0	53.30850777336	0	297.302083333333
10	0	0	0	0	0	0	0	0	0	153.5
11	0	4.66666666666667	0	0	0.310065314411421	0	0	56.6694151123046	0	2967.5
12	6.55555555555555	11.3333333333333	7.55555555555555	0.389522842660909	0.440890436425248	0.353740970418019	31.0470826008146	31.3153082700937	33.1246263057039	28759.5921052631
13	0	0	0	0	0	0	0	0	0	50.173076923077
14	8.11111111111111	25.4444444444444	12.1111111111111	0.763936640629538	0.549541807372637	0.432484890317515	29.2174783874221	29.2555824146203	28.4859372170627	34146.6666666666
15	0	10.1111111111111	0	0	0.715208401618414	0	0	37.2073157948212	0	4479.16666666666
16	0	17.5555555555556	0	0	0.579591860899685	0	0	36.8409359063081	0	11021.3068181818
17	0	10.6666666666667	0	0	0.620209569454337	0	0	39.9640928273582	0	9968.71551724135
18	0	0	0	0	0	0	0	0	0	30.5681818181818
19	0	9.77777777777778	0	0	0.464040239258866	0	0	35.1069018380782	0	9335.1029411765
20	0	5.66666666666667	0	0	0.161808068203332	0	0	59.46821113797	0	1526.19230769231
21	0	4.66666666666667	0	0	0.47279008025601	0	0	51.7116931592318	0	3571.35000000001
22	5.33333333333333	8.88888888888889	5.33333333333333	0.660190347528358	0.547793339642852	0.565035586242957	39.8218108422202	39.6633062918793	42.4420316397216	43036.6842105265
23	1	4.55555555555556	0	0	0.299299356993553	0	0	59.2688957855598	0	5788.00961538461
24	0	5.22222222222222	0	0	0.265591921325612	0	0	58.4225641931253	0	2208.06666666667
25	7.11111111111111	13.3333333333333	7.66666666666667	0.658421215550835	0.76088032668062	0.673186098096595	39.5375412075346	40.035791233978	41.3411383653663	36611.625
26	40.6666666666667	59	8	0.34909423458954	0.381611998282278	0.466672371945904	35.821864207748	33.4773991560883	36.3259806202976	78489.8125
27	0	9.88888888888889	0	0	0.755176244166949	0	0	42.4224220011029	0	6203.79166666668
28	0	4.88888888888889	1.77777777777778	0	0.639676270032836	0.493710441453287	0	45.3862128955088	50.2502302414119	6689.16304347828
29	0	10.2222222222222	0	0	0.249563962633534	0	0	40.0257602803945	0	3135.85000000001
30	10.3333333333333	21	12.8888888888889	0.649602934989515	0.700562755324294	0.637601781910117	31.6041606561009	31.3209236730375	31.4595096578717	45831.1351351348
31	0	0	0	0	0	0	0	0	0	150.3125
32	0	0	0	0	0	0	0	0	0	61.1979166666666
33	0	14.7777777777778	0	0	0.780608251690028	0	0	34.7711430561235	0	15424.9137931035
34	8.66666666666667	15.3333333333333	8.66666666666667	0.524288601644125	0.235213555194443	0.458443264766623	40.0223532706325	40.0457218296622	41.015683062265	63763.4181034485
35	0	26	0	0	0.773785739533848	0	0	28.8013397943796	0	18816.9705882354
36	0	0	0	0	0	0	0	0	0	210.395833333333
37	0	8.77777777777778	0	0	0.793573397897058	0	0	41.5854298653492	0	5271.59523809523
38	0	4.22222222222222	0	0	0.208079525081602	0	0	58.1106306995353	0	492.390625
39	0	6.55555555555555	0	0	0.656696292805377	0	0	46.0047157218918	0	1487.05882352941
40	7.77777777777778	13.6666666666667	8	0.712445156666852	0.836183614040578	0.86770524469679	35.947052313345	36.5120646188295	39.3261176411561	22606.8511904761
41	4.33333333333333	9	3.88888888888889	0.865344907135035	0.971863752629734	0.936776932043143	41.3503172201703	41.1496569108123	41.0993881765268	10745.7208333333
42	10.5555555555556	23.5555555555556	13.2222222222222	0.41188431756213	0.495521744568188	0.489579361147844	32.3995275487022	32.136877949168	30.0019047599842	39687.527777778
43	8.88888888888889	28.5555555555556	12.7777777777778	0.680209377906791	0.156867798647985	0.167817837602268	35.2345557209683	33.9470548832641	34.2778976122721	45749.824324324
44	0	22	10.4444444444444	0	0.820323946146875	0.839544447434149	0	28.1047046668491	27.7528438043983	26457.4807692306
45	5.22222222222222	15.1111111111111	0	0.743685228353406	0.736195749155459	0	33.2074738206028	33.7006885259464	0	16389.0859375
46	5.66666666666667	10.5555555555556	8.44444444444444	0.791487149308416	0.899365622034564	0.928811504059575	44.711004583077	42.3534969859826	40.1596354019475	30122.125
47	0	6.33333333333333	0	0	0.882120243504094	0	0	47.4599764904503	0	1435.44270833334
48	7.66666666666667	15.7777777777778	9.11111111111111	0.985724797108298	0.877149261566195	0.916722282381539	35.485887787134	34.4574376640715	34.3749790152808	30855.7999999997
49	22.8888888888889	38	27.2222222222222	0.371838044642878	0.358957724925539	0.382348408487578	27.7023445236221	26.8919167255809	27.4435698026814	66786.111111111
50	0	0	0	0	0	0	0	0	0	63.0909090909091
51	0	0	0	0	0	0	0	0	0	199
52	11.1111111111111	18.3333333333333	12.6666666666667	0.719660012254947	0.706643816950256	0.665087885128306	34.3567764984515	34.3047491544394	34.60955224914	45174.9583333336
53	12	22.2222222222222	14.6666666666667	0.453738903870761	0.585850260692586	0.526477629275564	32.5866700209143	32.1288019876754	32.1603633356328	48390.3103448274
54	0	19.1111111111111	0	0	0.834262752589921	0	0	28.9452718556574	0	19054.172413793
55	0	4.44444444444444	0	0	0.95597122744625	0	0	44.9532048027812	0	1553.16071428571
56	0	7.66666666666667	0	0	0.306978632109227	0	0	47.1673327781068	0	2944.38461538462
57	3.44444444444444	5.22222222222222	3.11111111111111	0.850691356179288	0.867139292797755	0.828078671210825	51.2641497111973	52.8621469843668	53.571517335494	10481.5394736842
58	9.88888888888889	20	11	0.940759533756497	0.949113280648953	0.924049249185342	30.752497953993	30.9186299878284	31.6849580548353	34766.1985294116
59	5.33333333333333	11.6666666666667	6.66666666666667	0.693520899430747	0.739494404586488	0.652821573512362	40.6163795156692	41.0046912008333	40.8384625580831	17814.8000000001
60	0	32.7777777777778	0	0	0.896428258682515	0	0	29.3376501105938	0	21218.0000000002
61	0	3.66666666666667	0	0	0.931891116296093	0	0	57.4264233346524	0	1032.34523809524
62	0	0	0	0	0	0	0	0	0	475.166666666663
63	0	1.55555555555556	0	0	0.25	0	0	65.0183064261446	0	214.778846153846
64	0	9	0	0	0.302846441573761	0	0	42.2719391530804	0	2845.99999999999
65	17	32.5555555555556	19.2222222222222	0.399916345355535	0.513373775216039	0.422447210952065	29.9022613751223	29.0750777682618	29.1329921577241	68112.7812499999
66	0	13.7777777777778	0	0	0.725239557411863	0	0	30.6888798214755	0	8894.89285714288
67	2.44444444444444	4.77777777777778	1.66666666666667	0.354406427045475	0.43262300710489	0.468847635829271	56.3580607187562	56.3103330253067	60.5133643241497	11654.7720588235
68	0	3.44444444444444	0	0	0.266397713833065	0	0	55.7572305999698	0	1042.11607142857
69	0	7.11111111111111	0	0	0.896965014535021	0	0	39.2372584383698	0	2210.25
