F:\AMNIS_data\pBGT-Bet-Hedging\plasmid\day-1_LB_pBGT_re-read\rep-1\A12-noBF.daf
All

Object Number	Area_M01	Area_M02	Area_M04	Aspect Ratio_M01	Aspect Ratio_M02	Aspect Ratio_M04	Gradient RMS_M01_Ch01	Gradient RMS_M02_Ch02	Gradient RMS_M04_Ch04	Intensity_MC_Ch02
0	0	16.2222222222222	0	0	0.930235131782378	0	0	32.1365215976169	0	9248.6015625
1	15.2222222222222	25.5555555555556	17.1111111111111	0.679357773307661	0.742885429448204	0.688791575821998	31.1269007062642	30.4395733773452	30.6351144044551	111204.530405406
2	9.33333333333333	20.6666666666667	11.5555555555556	0.768955975288399	0.790438686583066	0.811751077969443	30.3138336521611	30.1519276829218	30.0679805417204	32807.6401515153
3	6.22222222222222	16.8888888888889	5.22222222222222	0.723935417373938	0.769333955003791	0.743685228353406	35.1666860845594	35.6448503549697	33.1025804331909	24402.6022727273
4	0	22.8888888888889	7.77777777777778	0	0.781769099446593	0.766821584706921	0	28.5897438703266	25.7388020350082	24852.9166666665
5	7.33333333333333	19.4444444444444	8.88888888888889	0.886268074703649	0.948269889371031	0.924427754973088	29.205665251945	29.8554047107919	28.2639148855661	25448.3295454546
6	0	21.2222222222222	0	0	0.766614334632877	0	0	28.0256622705151	0	24925.8552631578
7	7.88888888888889	18.6666666666667	11.4444444444444	0.625192828485381	0.678298844948555	0.57902981502167	31.9207643825031	34.1487918820474	34.1653618018255	34211.2631578949
8	16.8888888888889	25.7777777777778	20	0.59867437342931	0.656380613306327	0.630059316345163	29.6697471729124	29.4368572887661	28.986582177525	96366.0439189193
9	5	11	5.33333333333333	0.895225957223383	0.991446122959294	0.951971638232988	36.986648068474	38.9485227460576	37.4969955219607	15309
10	0	22.7777777777778	0	0	0.516060220886573	0	0	28.9761886819455	0	22727.3566176471
11	5.22222222222222	12	4	0.576258769538693	0.617487504547713	0.433012701892219	33.0284231119368	31.2949671079747	29.8711141166766	12178.5661764706
12	16.8888888888889	25.6666666666667	18.8888888888889	0.564285013974303	0.609914801185138	0.568977224292263	28.624330204311	28.0908597531563	28.1246213210919	76549.4249999997
13	12.1111111111111	23.4444444444444	15.7777777777778	0.739611567292047	0.776034101720507	0.702825323499761	26.6721643771122	28.0335248413218	28.045891975588	47651.9864864864
14	0	9.55555555555555	0	0	0.90676188185447	0	0	37.9505448159665	0	2080
15	0	17.3333333333333	0	0	0.897336093671363	0	0	30.7062313219751	0	12452.1169354839
16	8.66666666666667	21.6666666666667	0	0.800108008116561	0.854305433938264	0	28.0000827394787	29.2686909885049	0	25396.625
17	0	18.4444444444444	0	0	0.762824705035851	0	0	30.6521136071836	0	12642.7285714285
18	8.22222222222222	20.8888888888889	8.66666666666667	0.971316745359524	0.908786776182078	0.872189930024094	32.4189988690789	31.6248245011783	33.7099180552698	22902.8836206897
19	21.1111111111111	39.5555555555556	27.4444444444444	0.322124515735456	0.409216946931882	0.348581872838786	32.7802547586128	32.3946764726722	32.6329879620354	77498.2954545453
20	23.4444444444444	40.1111111111111	28.6666666666667	0.602003961946149	0.634114278568409	0.626780298409084	34.6447990569774	33.8906181524391	34.9653508799393	95469.9183673466
21	0	9	0	0	0.557324515093757	0	0	39.7295230185761	0	6264.18103448277
22	11.1111111111111	19.6666666666667	9.66666666666667	0.891289161163185	0.86008900102864	0.782839430345018	32.0925444143465	32.2630544507616	31.4681993349469	34450.3977272728
23	12.3333333333333	19.5555555555556	14	0.562458220512015	0.63233016604697	0.569890153439906	34.2702257186433	34.3445981308885	35.2373462085131	75492.2673611115
24	17.1111111111111	27.7777777777778	19.6666666666667	0.537954802100983	0.637756543143538	0.607316383027764	29.8736914666835	29.3719418762748	29.4044012042754	102440.96969697
25	16.7777777777778	28.3333333333333	20.4444444444444	0.558074817014961	0.627735980106946	0.61482107570205	29.328493154796	29.0599326208518	28.4536844370553	90022.4117647061
26	0	20.6666666666667	0	0	0.778442930072503	0	0	30.1907409442926	0	10954.2
27	9.44444444444444	17.3333333333333	10.2222222222222	0.742079249382295	0.836815119340218	0.851491676636346	34.7303397346128	34.6564749475878	34.2724109923891	42546.9924242424
28	0	20	0	0	0.532302986113299	0	0	33.9263632307516	0	15790.051724138
29	0	18.8888888888889	10.6666666666667	0	0.844477785079825	0.766870917440163	0	29.2717135358045	29.4601151111892	23072.8103448276
30	5.22222222222222	12.6666666666667	7.44444444444444	0.632681702126271	0.697197692487577	0.753229327389914	35.619675948483	35.5762422568638	35.2762018243919	19147.875
31	16.4444444444444	26.6666666666667	20	0.459458949816269	0.530332145008172	0.506849206955619	28.8350642999619	28.7026390044238	28.302224341024	70854.5912162163
32	8.44444444444444	14.4444444444444	9.77777777777778	0.567099241656156	0.720415701460621	0.728812467659518	35.8237973350832	36.4498385329815	36.433529265805	33155.2058823529
33	0	17	0	0	0.716135941212444	0	0	33.3990192895035	0	11681.0568181819
34	0	22.2222222222222	0	0	0.644752084577826	0	0	27.8837576806821	0	16073.2987804876
35	8.44444444444444	18.1111111111111	10.8888888888889	0.569107758261674	0.717943855145987	0.645261382376068	34.4902530150405	33.5861778267147	33.0834034445809	34897.8106060606
36	13.4444444444444	22.6666666666667	15.3333333333333	0.588138790899389	0.679607553782342	0.645813141899362	31.6605332476578	30.9195367084999	30.3223977171133	59054.5472972976
