id	imageGFP	imageDsRed	pos	frame	roi_label	GFP	DsRed	Norm_GFP	Norm_Red
0	pBGT-AMP-Pulse_xy37_GFP_030.tif	pBGT-AMP-Pulse_xy37_DsRed_030.tif	xy37	30	roi_f30_n0_x143_y389	305.95	157.393	1.1477683577566902	1.6053163418470184
1	pBGT-AMP-Pulse_xy37_GFP_030.tif	pBGT-AMP-Pulse_xy37_DsRed_030.tif	xy37	30	roi_f30_n1_x288_y372	199.008	138.818	0.7465765168832929	1.4158622298483377
2	pBGT-AMP-Pulse_xy37_GFP_030.tif	pBGT-AMP-Pulse_xy37_DsRed_030.tif	xy37	30	roi_f30_n2_x423_y371	257.723	141.665	0.9668452507472708	1.4448999610386601
3	pBGT-AMP-Pulse_xy37_GFP_030.tif	pBGT-AMP-Pulse_xy37_DsRed_030.tif	xy37	30	roi_f30_n3_x405_y365	212.251	141.031	0.7962574986181248	1.4384335326668076
4	pBGT-AMP-Pulse_xy37_GFP_030.tif	pBGT-AMP-Pulse_xy37_DsRed_030.tif	xy37	30	roi_f30_n4_x448_y370	258.121	120.983	0.9683383437571977	1.2339556840880967
5	pBGT-AMP-Pulse_xy37_GFP_030.tif	pBGT-AMP-Pulse_xy37_DsRed_030.tif	xy37	30	roi_f30_n5_x470_y367	228.357	118.944	0.8566789961504969	1.2131590792770437
6	pBGT-AMP-Pulse_xy37_GFP_030.tif	pBGT-AMP-Pulse_xy37_DsRed_030.tif	xy37	30	roi_f30_n6_x384_y369	311.837	121.793	1.1698533792376957	1.242217209295038
7	pBGT-AMP-Pulse_xy37_GFP_030.tif	pBGT-AMP-Pulse_xy37_DsRed_030.tif	xy37	30	roi_f30_n7_x290_y357	204.212	119.424	0.7660992707115843	1.2180547979181942
8	pBGT-AMP-Pulse_xy37_GFP_030.tif	pBGT-AMP-Pulse_xy37_DsRed_030.tif	xy37	30	roi_f30_n8_x392_y364	283.739	119.705	1.06444401392883	1.2209208332060342
9	pBGT-AMP-Pulse_xy37_GFP_030.tif	pBGT-AMP-Pulse_xy37_DsRed_030.tif	xy37	30	roi_f30_n9_x306_y361	189.007	145.143	0.7090578656464088	1.4803735223593284
10	pBGT-AMP-Pulse_xy37_GFP_030.tif	pBGT-AMP-Pulse_xy37_DsRed_030.tif	xy37	30	roi_f30_n10_x242_y357	236.626	145.933	0.8877000667512163	1.4884310592895549
11	pBGT-AMP-Pulse_xy37_GFP_030.tif	pBGT-AMP-Pulse_xy37_DsRed_030.tif	xy37	30	roi_f30_n11_x134_y351	228.708	131.48	0.8579957691316134	1.3410189311217522
12	pBGT-AMP-Pulse_xy37_GFP_030.tif	pBGT-AMP-Pulse_xy37_DsRed_030.tif	xy37	30	roi_f30_n12_x371_y358	207.992	121.211	0.7802799028159161	1.2362811504426432
13	pBGT-AMP-Pulse_xy37_GFP_030.tif	pBGT-AMP-Pulse_xy37_DsRed_030.tif	xy37	30	roi_f30_n13_x170_y358	343.922	144.081	1.2902199350756545	1.4695417448657833
14	pBGT-AMP-Pulse_xy37_GFP_030.tif	pBGT-AMP-Pulse_xy37_DsRed_030.tif	xy37	30	roi_f30_n14_x346_y351	209.02	117.733	0.7841364345098985	1.200807589121975
15	pBGT-AMP-Pulse_xy37_GFP_030.tif	pBGT-AMP-Pulse_xy37_DsRed_030.tif	xy37	30	roi_f30_n15_x314_y354	236.545	119.091	0.8873961960632661	1.214658393110896
16	pBGT-AMP-Pulse_xy37_GFP_030.tif	pBGT-AMP-Pulse_xy37_DsRed_030.tif	xy37	30	roi_f30_n16_x205_y344	197.689	135.097	0.7416283016066754	1.3779102109655872
17	pBGT-AMP-Pulse_xy37_GFP_030.tif	pBGT-AMP-Pulse_xy37_DsRed_030.tif	xy37	30	roi_f30_n17_x484_y350	225.818	113.905	0.8471539631047567	1.1617642329588014
18	pBGT-AMP-Pulse_xy37_GFP_030.tif	pBGT-AMP-Pulse_xy37_DsRed_030.tif	xy37	30	roi_f30_n18_x448_y352	321.209	122.419	1.205012343280499	1.2486020423562048
19	pBGT-AMP-Pulse_xy37_GFP_030.tif	pBGT-AMP-Pulse_xy37_DsRed_030.tif	xy37	30	roi_f30_n19_x152_y354	299.324	129.514	1.1229109851843881	1.3209668835207078
20	pBGT-AMP-Pulse_xy37_GFP_030.tif	pBGT-AMP-Pulse_xy37_DsRed_030.tif	xy37	30	roi_f30_n20_x378_y350	255.272	116.79	0.9576503488193032	1.191189541874882
21	pBGT-AMP-Pulse_xy37_GFP_030.tif	pBGT-AMP-Pulse_xy37_DsRed_030.tif	xy37	30	roi_f30_n21_x233_y340	184.676	143.366	0.6928101625660223	1.4622491639732367
22	pBGT-AMP-Pulse_xy37_GFP_030.tif	pBGT-AMP-Pulse_xy37_DsRed_030.tif	xy37	30	roi_f30_n22_x424_y349	333.967	116.146	1.252873852377606	1.1846211193646718
23	pBGT-AMP-Pulse_xy37_GFP_030.tif	pBGT-AMP-Pulse_xy37_DsRed_030.tif	xy37	30	roi_f30_n23_x386_y346	327.123	115.198	1.2271986549908214	1.1749520750484
24	pBGT-AMP-Pulse_xy37_GFP_030.tif	pBGT-AMP-Pulse_xy37_DsRed_030.tif	xy37	30	roi_f30_n24_x396_y346	302.988	114.802	1.1366564444516558	1.170913107169451
25	pBGT-AMP-Pulse_xy37_GFP_030.tif	pBGT-AMP-Pulse_xy37_DsRed_030.tif	xy37	30	roi_f30_n25_x470_y332	236.364	112.053	0.8867171763778472	1.1428749185350298
26	pBGT-AMP-Pulse_xy37_GFP_030.tif	pBGT-AMP-Pulse_xy37_DsRed_030.tif	xy37	30	roi_f30_n26_x323_y340	175.717	140.689	0.6592005638827664	1.434945333134988
27	pBGT-AMP-Pulse_xy37_GFP_030.tif	pBGT-AMP-Pulse_xy37_DsRed_030.tif	xy37	30	roi_f30_n27_x452_y340	230.319	132.639	0.8640394194808405	1.3528400517573633
28	pBGT-AMP-Pulse_xy37_GFP_030.tif	pBGT-AMP-Pulse_xy37_DsRed_030.tif	xy37	30	roi_f30_n28_x369_y335	259.031	119.723	0.9717521996341665	1.2211044226550773
29	pBGT-AMP-Pulse_xy37_GFP_030.tif	pBGT-AMP-Pulse_xy37_DsRed_030.tif	xy37	30	roi_f30_n29_x356_y334	217.221	118.544	0.8149024037923387	1.2090793137427518
30	pBGT-AMP-Pulse_xy37_GFP_030.tif	pBGT-AMP-Pulse_xy37_DsRed_030.tif	xy37	30	roi_f30_n30_x158_y339	201.357	138.621	0.7553887668338417	1.413852945322699
31	pBGT-AMP-Pulse_xy37_GFP_030.tif	pBGT-AMP-Pulse_xy37_DsRed_030.tif	xy37	30	roi_f30_n31_x407_y335	289.088	113.912	1.0845107338034519	1.1618356288556515
32	pBGT-AMP-Pulse_xy37_GFP_030.tif	pBGT-AMP-Pulse_xy37_DsRed_030.tif	xy37	30	roi_f30_n32_x307_y336	239.562	115.029	0.8987144413169088	1.1732283741101617
33	pBGT-AMP-Pulse_xy37_GFP_030.tif	pBGT-AMP-Pulse_xy37_DsRed_030.tif	xy37	30	roi_f30_n33_x379_y332	259.095	113.738	0.9719922949925468	1.1600609308482346
34	pBGT-AMP-Pulse_xy37_GFP_030.tif	pBGT-AMP-Pulse_xy37_DsRed_030.tif	xy37	30	roi_f30_n34_x179_y324	227.628	122.445	0.8539441599589471	1.2488672271159336
35	pBGT-AMP-Pulse_xy37_GFP_030.tif	pBGT-AMP-Pulse_xy37_DsRed_030.tif	xy37	30	roi_f30_n35_x340_y325	344.897	137.133	1.293877637800978	1.398676217535133
36	pBGT-AMP-Pulse_xy37_GFP_030.tif	pBGT-AMP-Pulse_xy37_DsRed_030.tif	xy37	30	roi_f30_n36_x159_y330	169.018	142.201	0.6340693325423118	1.4503668468546114
37	pBGT-AMP-Pulse_xy37_GFP_030.tif	pBGT-AMP-Pulse_xy37_DsRed_030.tif	xy37	30	roi_f30_n37_x246_y324	256.195	130.822	0.961112974065943	1.334307716817842
38	pBGT-AMP-Pulse_xy37_GFP_030.tif	pBGT-AMP-Pulse_xy37_DsRed_030.tif	xy37	30	roi_f30_n38_x208_y326	235.715	122.367	0.8842824593842727	1.248071672836747
39	pBGT-AMP-Pulse_xy37_GFP_030.tif	pBGT-AMP-Pulse_xy37_DsRed_030.tif	xy37	30	roi_f30_n39_x488_y326	214.138	110.612	0.8033365602003666	1.128177563197743
40	pBGT-AMP-Pulse_xy37_GFP_030.tif	pBGT-AMP-Pulse_xy37_DsRed_030.tif	xy37	30	roi_f30_n40_x387_y320	221.519	118.509	0.8310263077035603	1.2087223342585014
41	pBGT-AMP-Pulse_xy37_GFP_030.tif	pBGT-AMP-Pulse_xy37_DsRed_030.tif	xy37	30	roi_f30_n41_x433_y325	319.02	111.503	1.1968003317259006	1.1372652409253785
42	pBGT-AMP-Pulse_xy37_GFP_030.tif	pBGT-AMP-Pulse_xy37_DsRed_030.tif	xy37	30	roi_f30_n42_x454_y319	225.405	111.0	0.8456045977452092	1.1321349357660064
43	pBGT-AMP-Pulse_xy37_GFP_030.tif	pBGT-AMP-Pulse_xy37_DsRed_030.tif	xy37	30	roi_f30_n43_x324_y318	195.374	145.576	0.7329436023152659	1.4847898685501995
44	pBGT-AMP-Pulse_xy37_GFP_030.tif	pBGT-AMP-Pulse_xy37_DsRed_030.tif	xy37	30	roi_f30_n44_x336_y317	206.138	142.862	0.7733246404028391	1.4571086594000286
