id	imageGFP	imageDsRed	pos	frame	roi_label	GFP	DsRed	Norm_GFP	Norm_Red
0	pBGT-AMP-Pulse_xy37_GFP_040.tif	pBGT-AMP-Pulse_xy37_DsRed_040.tif	xy37	40	roi_f40_n0_x475_y413	257.048	100.77	0.9643129950143544	1.0277949322264905
1	pBGT-AMP-Pulse_xy37_GFP_040.tif	pBGT-AMP-Pulse_xy37_DsRed_040.tif	xy37	40	roi_f40_n1_x350_y377	210.704	99.098	0.7904539436272779	1.0107415122931505
2	pBGT-AMP-Pulse_xy37_GFP_040.tif	pBGT-AMP-Pulse_xy37_DsRed_040.tif	xy37	40	roi_f40_n2_x445_y376	286.323	99.234	1.0741378640234314	1.0121286325748096
3	pBGT-AMP-Pulse_xy37_GFP_040.tif	pBGT-AMP-Pulse_xy37_DsRed_040.tif	xy37	40	roi_f40_n3_x289_y373	168.302	101.772	0.631383265720433	1.038014744889892
4	pBGT-AMP-Pulse_xy37_GFP_040.tif	pBGT-AMP-Pulse_xy37_DsRed_040.tif	xy37	40	roi_f40_n4_x423_y371	222.829	100.95	0.8359407595704055	1.029630826716922
5	pBGT-AMP-Pulse_xy37_GFP_040.tif	pBGT-AMP-Pulse_xy37_DsRed_040.tif	xy37	40	roi_f40_n5_x405_y365	189.838	101.101	0.7121753538153769	1.0311709382061172
6	pBGT-AMP-Pulse_xy37_GFP_040.tif	pBGT-AMP-Pulse_xy37_DsRed_040.tif	xy37	40	roi_f40_n6_x394_y371	269.93	98.977	1.012639688868323	1.009507383219027
7	pBGT-AMP-Pulse_xy37_GFP_040.tif	pBGT-AMP-Pulse_xy37_DsRed_040.tif	xy37	40	roi_f40_n7_x385_y365	237.222	99.172	0.8899359547761321	1.0114962689169944
8	pBGT-AMP-Pulse_xy37_GFP_040.tif	pBGT-AMP-Pulse_xy37_DsRed_040.tif	xy37	40	roi_f40_n8_x242_y358	193.599	100.746	0.7262847076101895	1.027550146294433
9	pBGT-AMP-Pulse_xy37_GFP_040.tif	pBGT-AMP-Pulse_xy37_DsRed_040.tif	xy37	40	roi_f40_n9_x134_y351	184.775	100.258	0.6931815600735167	1.0225728323425969
10	pBGT-AMP-Pulse_xy37_GFP_040.tif	pBGT-AMP-Pulse_xy37_DsRed_040.tif	xy37	40	roi_f40_n10_x320_y356	213.92	99.286	0.8025187353858839	1.0126590020942676
11	pBGT-AMP-Pulse_xy37_GFP_040.tif	pBGT-AMP-Pulse_xy37_DsRed_040.tif	xy37	40	roi_f40_n11_x483_y351	235.107	98.542	0.8820015534796607	1.0050706382004846
12	pBGT-AMP-Pulse_xy37_GFP_040.tif	pBGT-AMP-Pulse_xy37_DsRed_040.tif	xy37	40	roi_f40_n12_x363_y348	243.922	98.9	0.9150709376065612	1.008722028353676
13	pBGT-AMP-Pulse_xy37_GFP_040.tif	pBGT-AMP-Pulse_xy37_DsRed_040.tif	xy37	40	roi_f40_n13_x154_y355	232.761	100.406	0.8732005579990357	1.024082345590285
14	pBGT-AMP-Pulse_xy37_GFP_040.tif	pBGT-AMP-Pulse_xy37_DsRed_040.tif	xy37	40	roi_f40_n14_x447_y349	203.669	99.479	0.7640622116553273	1.0146274889645635
15	pBGT-AMP-Pulse_xy37_GFP_040.tif	pBGT-AMP-Pulse_xy37_DsRed_040.tif	xy37	40	roi_f40_n15_x396_y347	288.888	98.813	1.0837604358085136	1.0078346793499675
16	pBGT-AMP-Pulse_xy37_GFP_040.tif	pBGT-AMP-Pulse_xy37_DsRed_040.tif	xy37	40	roi_f40_n16_x424_y349	305.847	99.368	1.1473819542892971	1.0134953540287974
17	pBGT-AMP-Pulse_xy37_GFP_040.tif	pBGT-AMP-Pulse_xy37_DsRed_040.tif	xy37	40	roi_f40_n17_x384_y345	247.009	98.899	0.9266517871584321	1.0087118289398402
18	pBGT-AMP-Pulse_xy37_GFP_040.tif	pBGT-AMP-Pulse_xy37_DsRed_040.tif	xy37	40	roi_f40_n18_x469_y334	255.161	98.98	0.9572339334321126	1.0095379814605343
19	pBGT-AMP-Pulse_xy37_GFP_040.tif	pBGT-AMP-Pulse_xy37_DsRed_040.tif	xy37	40	roi_f40_n19_x207_y342	168.822	100.691	0.6333340405072724	1.026989178533468
20	pBGT-AMP-Pulse_xy37_GFP_040.tif	pBGT-AMP-Pulse_xy37_DsRed_040.tif	xy37	40	roi_f40_n20_x159_y341	168.613	100.898	0.6325499791025619	1.029100457197464
21	pBGT-AMP-Pulse_xy37_GFP_040.tif	pBGT-AMP-Pulse_xy37_DsRed_040.tif	xy37	40	roi_f40_n21_x370_y337	223.557	100.516	0.8386718442719804	1.0252042811122153
22	pBGT-AMP-Pulse_xy37_GFP_040.tif	pBGT-AMP-Pulse_xy37_DsRed_040.tif	xy37	40	roi_f40_n22_x327_y338	221.167	99.102	0.8297057832324691	1.0107823099484934
23	pBGT-AMP-Pulse_xy37_GFP_040.tif	pBGT-AMP-Pulse_xy37_DsRed_040.tif	xy37	40	roi_f40_n23_x335_y323	214.731	98.418	0.8055611937553583	1.0038059108848543
24	pBGT-AMP-Pulse_xy37_GFP_040.tif	pBGT-AMP-Pulse_xy37_DsRed_040.tif	xy37	40	roi_f40_n24_x181_y328	195.526	100.789	0.733513828791419	1.0279887210893695
25	pBGT-AMP-Pulse_xy37_GFP_040.tif	pBGT-AMP-Pulse_xy37_DsRed_040.tif	xy37	40	roi_f40_n25_x413_y332	296.17	99.038	1.111078785804213	1.0101295474630065
26	pBGT-AMP-Pulse_xy37_GFP_040.tif	pBGT-AMP-Pulse_xy37_DsRed_040.tif	xy37	40	roi_f40_n26_x488_y327	240.295	98.648	0.9014642834683572	1.006151776067072
27	pBGT-AMP-Pulse_xy37_GFP_040.tif	pBGT-AMP-Pulse_xy37_DsRed_040.tif	xy37	40	roi_f40_n27_x208_y328	208.044	101.525	0.7804749802946	1.0354954896724666
28	pBGT-AMP-Pulse_xy37_GFP_040.tif	pBGT-AMP-Pulse_xy37_DsRed_040.tif	xy37	40	roi_f40_n28_x389_y330	214.301	100.898	0.8039480530662412	1.029100457197464
29	pBGT-AMP-Pulse_xy37_GFP_040.tif	pBGT-AMP-Pulse_xy37_DsRed_040.tif	xy37	40	roi_f40_n29_x434_y326	283.617	99.235	1.0639863321519178	1.0121388319886453
30	pBGT-AMP-Pulse_xy37_GFP_040.tif	pBGT-AMP-Pulse_xy37_DsRed_040.tif	xy37	40	roi_f40_n30_x261_y316	217.539	100.647	0.8160953776042904	1.026540404324696
31	pBGT-AMP-Pulse_xy37_GFP_040.tif	pBGT-AMP-Pulse_xy37_DsRed_040.tif	xy37	40	roi_f40_n31_x367_y317	226.632	100.726	0.850207675944155	1.0273461580177186
32	pBGT-AMP-Pulse_xy37_GFP_040.tif	pBGT-AMP-Pulse_xy37_DsRed_040.tif	xy37	40	roi_f40_n32_x350_y305	194.406	100.943	0.7293121600197652	1.029559430820072
33	pBGT-AMP-Pulse_xy37_GFP_040.tif	pBGT-AMP-Pulse_xy37_DsRed_040.tif	xy37	40	roi_f40_n33_x399_y317	307.277	98.922	1.1527465849531051	1.0089464154580619
34	pBGT-AMP-Pulse_xy37_GFP_040.tif	pBGT-AMP-Pulse_xy37_DsRed_040.tif	xy37	40	roi_f40_n34_x308_y310	189.526	101.02	0.7110048889432734	1.030344785685423
35	pBGT-AMP-Pulse_xy37_GFP_040.tif	pBGT-AMP-Pulse_xy37_DsRed_040.tif	xy37	40	roi_f40_n35_x287_y311	186.803	101.549	0.70078958174219	1.0357402756045242
